city_name,city_code,routeid,routeno,routetp,startnodenm,endnodenm,startvehicletime,endvehicletime,intervaltime,intervalsattime,intervalsuntime
양산시,38100,YSB8001007000,도시형1,일반버스,원동역,늘밭마을,,,,,
양산시,38100,YSB8002007000,도시형2,일반버스,동면행정복지센터,부산종합터미널(노포역),,,,,
양산시,38100,YSB8003007000,도시형3,일반버스,덕계상설시장,매곡마을,,,,,
양산시,38100,YSB8003007001,도시형3-출근,일반버스,덕계상설시장,매곡마을,,,,,
양산시,38100,YSB8003007002,도시형3-퇴근,일반버스,덕계상설시장,매곡마을,,,,,
양산시,38100,YSB8004007000,도시형4 용당_당촌,일반버스,농협은행웅상지점,대운산힐링센터숲애서,,,,,
양산시,38100,YSB8004007001,도시형4-소주산단-출근,일반버스,농협은행웅상지점,조은정공,,,,,
양산시,38100,YSB0008009001,8,일반버스,증산(차고지),양우내안애6차,,,,,
양산시,38100,YSB0008009002,8증산순환,일반버스,증산역,증산역,,,,,
양산시,38100,YSB0010009002,10,일반버스,증산(차고지),내석,,,,,
양산시,38100,YSB0010009003,10(내석행석계경유),일반버스,증산(차고지),내석,,,,,
양산시,38100,YSB0010009004,10(증산행석계경유),일반버스,증산(차고지),내석,,,,,
양산시,38100,YSB0010009005,10(양방향석계경유),일반버스,증산(차고지),내석,,,,,
양산시,38100,YSB0011009000,11,일반버스,통도사신평터미널,양산역환승센터(종점),,,,,
양산시,38100,YSB0012009002,12,일반버스,통도사신평터미널,명륜역,,,,,
양산시,38100,YSB0012009101,12심야,심야버스,통도사신평터미널,명륜역,,,,,
양산시,38100,YSB0012019001,12-1,일반버스,통도사신평터미널,명륜역,,,,,
양산시,38100,YSB0012019002,12-1심야,심야버스,통도사신평터미널,명륜역,,,,,
양산시,38100,YSB0013009001,13,일반버스,신평터미널,KTX울산역,,,,,
양산시,38100,YSB0016009009,16,일반버스,증산(차고지),부산대학교후문,,,,,
양산시,38100,YSB0016019001,16-1,일반버스,증산(차고지),부산대학교후문,,,,,
양산시,38100,YSB0017009001,17,일반버스,증산(차고지),증산(차고지),,,,,
양산시,38100,YSB0017019001,17-1,일반버스,증산(차고지),증산(차고지),,,,,
양산시,38100,YSB0020009001,순환20,일반버스,양산역환승센터1,금산휴먼시아,,,,,
양산시,38100,YSB0020009002,순환20등교,일반버스,양산역환승센터1,금산휴먼시아,,,,,
양산시,38100,YSB0020019001,순환20-1,일반버스,양산역환승센터1,금산휴먼시아,,,,,
양산시,38100,YSB0020019002,순환20-1등교,일반버스,양산역환승센터1,금산휴먼시아,,,,,
양산시,38100,YSB0021009002,21,일반버스,북정근린공원,덕천역,,,,,
양산시,38100,YSB0023009001,23,일반버스,북정근린공원,덕천역,,,,,
양산시,38100,YSB0024009002,24등교,일반버스,용선종점,남부고.경남아너스빌,,,,,
양산시,38100,YSB0024009003,24,일반버스,용선종점,남부고.경남아너스빌,,,,,
양산시,38100,YSB0025009001,25,일반버스,용선종점,양산역환승센터4,,,,,
양산시,38100,YSB0025009002,25출근,일반버스,용선종점,양산역환승센터4,,,,,
양산시,38100,YSB0025019001,25-1,일반버스,화룡마을,양산역환승센터4,,,,,
양산시,38100,YSB0025019002,25-1출근,일반버스,화룡마을,양산역환승센터4,,,,,
양산시,38100,YSB0026009001,26,일반버스,북정근린공원,물금역,,,,,
양산시,38100,YSB0032009003,32,일반버스,증산(차고지),북정대동1차아파트,,,,,
양산시,38100,YSB0032019001,32-1,일반버스,증산(차고지),북정대동1차아파트,,,,,
양산시,38100,YSB0033009001,33,일반버스,증산(차고지),양산역환승센터5,,,,,
양산시,38100,YSB0040009001,순환40,일반버스,사송역환승센터,사송역환승센터,,,,,
양산시,38100,YSB0040019001,순환40-1,일반버스,사송역환승센터,사송역환승센터,,,,,
양산시,38100,YSB0052009000,52,일반버스,증산(차고지),용당(차고지),,,,,
양산시,38100,YSB0056009001,56,일반버스,용당(차고지),양산역환승센터(종점),,,,,
양산시,38100,YSB0056019001,56-1,일반버스,용당(차고지),양산역환승센터(종점),,,,,
양산시,38100,YSB0057009001,57,일반버스,양산역환승센터1,영산대학교,,,,,
양산시,38100,YSB0058009000,58,일반버스,용당(차고지),금정세무서,,,,,
양산시,38100,YSB0059009000,59,일반버스,용당(차고지),금정세무서,,,,,
양산시,38100,YSB0060009000,60,일반버스,용당(차고지),용당(차고지),,,,,
양산시,38100,YSB0061009000,61,일반버스,기점,기점,,,,,
양산시,38100,YSB0087009004,87,일반버스,양산역환승센터1,명곡마을회관,,,,,
양산시,38100,YSB0113009003,113,일반버스,양산역환승센터1,대석마을,,,,,
양산시,38100,YSB0128009002,128,일반버스,증산(차고지),북정대동1차아파트,,,,,
양산시,38100,YSB0128009003,128-북정종료,일반버스,증산(차고지),북정대동1차아파트,,,,,
양산시,38100,YSB0128019002,128-1,일반버스,증산(차고지),북정대동1차아파트,,,,,
양산시,38100,YSB0137009002,137,일반버스,증산(차고지),유법사,,,,,
양산시,38100,YSB0138009004,138,일반버스,북정근린공원,원동주말장터,,,,,
양산시,38100,YSB0138009005,138물금발-산막행,일반버스,물금역,원동주말장터,,,,,
양산시,38100,YSB0138009006,138북정발-물금행,일반버스,북정근린공원,원동주말장터,,,,,
양산시,38100,YSB0138009007,138산막발-북정행,일반버스,해성철강산업,원동주말장터,,,,,
양산시,38100,YSB1000009001,1000,좌석버스,양산역환승센터1,파래소폭포배내골종점,,,,,
양산시,38100,YSB8004007002,도시형4-소주산단-퇴근,일반버스,현대철강,주남다리,,,,,
양산시,38100,YSB8004007003,도시형4 남재-당촌,일반버스,남재마을,대운산힐링센터숲애서,,,,,
양산시,38100,YSB8005007000,도시형5-하북,일반버스,통도사신평터미널,삼덕마을,,,,,
양산시,38100,YSB8005007001,도시형5-어곡산단,일반버스,어곡사거리,어곡산단관리공단,,,,,
양산시,38100,YSB8006007000,도시형6-상북,일반버스,늑동마을,신대석마을,,,,,
양산시,38100,YSB8006007001,도시형6-석계산단,일반버스,석계한성아파트,아크,,,,,
양산시,38100,YSB8007007000,도시형7-어영마을,일반버스,원동역,어영,,,,,
양산시,38100,YSB8007007002,도시형7-천태사,일반버스,원동역,천태사,,,,,
양산시,38100,YSB8008007000,도시형8,일반버스,원동역,파래소폭포배내골종점,,,,,
의령군,38310,TSB389000001,101-1,농어촌(일반)버스,의령버스터미널,의령버스터미널,0640,1600,120.0,,
의령군,38310,TSB389000002,101-3,농어촌(일반)버스,의령버스터미널,의령버스터미널,0730,1900,510.0,,
의령군,38310,TSB389000003,101-2,농어촌(일반)버스,의령버스터미널,의령버스터미널,0900,1500,120.0,,
의령군,38310,TSB389000004,888,농어촌(일반)버스,의령버스터미널,시외버스터미널,0700,0700,0.0,,
의령군,38310,TSB389000005,888,농어촌(일반)버스,시외버스터미널,의령버스터미널,0810,0810,0.0,,
의령군,38310,TSB389000006,2-20,농어촌(일반)버스,의령버스터미널,함안버스터미널,0950,0950,0.0,,
의령군,38310,TSB389000007,2-20,농어촌(일반)버스,함안버스터미널,의령버스터미널,1110,1110,0.0,,
의령군,38310,TSB389000008,2-51,농어촌(일반)버스,의령버스터미널,천곡,1300,1300,0.0,,
의령군,38310,TSB389000009,2-50,농어촌(일반)버스,천곡,의령버스터미널,1100,1820,230.0,,
의령군,38310,TSB389000010,2-91,농어촌(일반)버스,의령버스터미널,군북버스터미널,1205,1530,205.0,,
의령군,38310,TSB389000011,2-91,농어촌(일반)버스,군북버스터미널,의령버스터미널,1505,1715,130.0,,
의령군,38310,TSB389000012,2-39,농어촌(일반)버스,의령버스터미널,다현마을,1900,1900,0.0,,
의령군,38310,TSB389000013,2-52,농어촌(일반)버스,의령버스터미널,대의면천곡리,0645,0645,0.0,,
의령군,38310,TSB389000014,2-51,농어촌(일반)버스,천곡,의령버스터미널,0715,0715,0.0,,
의령군,38310,TSB389000015,2-50,농어촌(일반)버스,의령버스터미널,천곡,1010,1730,440.0,,
의령군,38310,TSB389000016,2-37,농어촌(일반)버스,의령버스터미널,다현마을,0920,1300,220.0,,
의령군,38310,TSB389000017,2-37,농어촌(일반)버스,다현마을,의령버스터미널,0730,1210,280.0,,
의령군,38310,TSB389000018,2-38,농어촌(일반)버스,다현마을,의령버스터미널,1430,1430,0.0,,
의령군,38310,TSB389000019,2-30,농어촌(일반)버스,다현마을,의령버스터미널,1800,1940,100.0,,
의령군,38310,TSB389000020,2-31,농어촌(일반)버스,다현마을,다현마을,0905,0905,0.0,,
의령군,38310,TSB389000021,2-32,농어촌(일반)버스,다현마을,의령버스터미널,0950,0950,0.0,,
의령군,38310,TSB389000022,2-36,농어촌(일반)버스,다현마을,다현마을,1510,1510,0.0,,
의령군,38310,TSB389000023,2-34,농어촌(일반)버스,다현마을,의령버스터미널,1600,1600,0.0,,
의령군,38310,TSB389000024,2-31,농어촌(일반)버스,의령버스터미널,다현마을,0650,0830,100.0,,
의령군,38310,TSB389000025,2-35,농어촌(일반)버스,의령버스터미널,다현마을,1120,1120,0.0,,
의령군,38310,TSB389000026,2-36,농어촌(일반)버스,의령버스터미널,다현마을,1430,1430,0.0,,
의령군,38310,TSB389000027,2-33,농어촌(일반)버스,의령버스터미널,다현마을,1700,1700,0.0,,
의령군,38310,TSB389000028,2-70,농어촌(일반)버스,의령버스터미널,후곡,0710,1700,260.0,,
의령군,38310,TSB389000029,2-70,농어촌(일반)버스,후곡,의령버스터미널,1155,1730,180.0,,
의령군,38310,TSB389000030,2-70,농어촌(일반)버스,후곡,의령버스터미널,0730,0730,0.0,,
의령군,38310,TSB389000031,2-10,농어촌(일반)버스,의령버스터미널,부림면정류장,0800,1310,310.0,,
의령군,38310,TSB389000032,2-11,농어촌(일반)버스,의령버스터미널,부림면정류장,1700,1700,0.0,,
의령군,38310,TSB389000033,2-10,농어촌(일반)버스,부림면정류장,의령버스터미널,1040,1730,210.0,,
의령군,38310,TSB389000034,2-11,농어촌(일반)버스,부림면정류장,의령버스터미널,1830,1830,0.0,,
의령군,38310,TSB389000035,2-10,농어촌(일반)버스,부림면정류장,의령버스터미널,0730,0730,0.0,,
의령군,38310,TSB389000036,2-63,농어촌(일반)버스,의령버스터미널,의령버스터미널,0640,1510,510.0,,
의령군,38310,TSB389000037,2-62,농어촌(일반)버스,의령버스터미널,의령버스터미널,0640,1900,210.0,,
의령군,38310,TSB389000038,3-10,농어촌(일반)버스,다현마을,부림면정류장,1000,1700,420.0,,
의령군,38310,TSB389000039,3-10,농어촌(일반)버스,부림면정류장,다현마을,1625,1625,0.0,,
의령군,38310,TSB389000040,3-32,농어촌(일반)버스,부림면정류장,양동,1150,1150,0.0,,
의령군,38310,TSB389000041,3-31,농어촌(일반)버스,부림면정류장,양동,0730,0730,0.0,,
의령군,38310,TSB389000042,3-31,농어촌(일반)버스,양동마을-아랫담,부림면정류장,1210,1210,0.0,,
의령군,38310,TSB389000043,3-32,농어촌(일반)버스,양동마을-아랫담,부림면정류장,0750,0750,0.0,,
의령군,38310,TSB389000044,3-23,농어촌(일반)버스,부림면정류장,부림면정류장,1240,1240,0.0,,
의령군,38310,TSB389000045,3-21,농어촌(일반)버스,부림면정류장,부림면정류장,1040,1830,470.0,,
의령군,38310,TSB389000046,3-20,농어촌(일반)버스,부림면정류장,부림면정류장,0645,1540,535.0,,
의령군,38310,TSB389000047,3-22,농어촌(일반)버스,부림면정류장,부림면정류장,0840,0840,0.0,,
의령군,38310,TSB389000048,2-14,농어촌(일반)버스,부림면정류장,두곡리,1350,1350,0.0,,
의령군,38310,TSB389000049,2-14,농어촌(일반)버스,두곡리,의령버스터미널,1410,1410,0.0,,
의령군,38310,TSB389000050,2-15,농어촌(일반)버스,의령버스터미널,두곡리,1520,1520,0.0,,
의령군,38310,TSB389000051,2-15,농어촌(일반)버스,두곡리,부림면정류장,1630,1630,0.0,,
의령군,38310,TSB389000052,2-14,농어촌(일반)버스,의령버스터미널,두곡리,0840,0840,0.0,,
의령군,38310,TSB389000053,2-14,농어촌(일반)버스,두곡리,부림면정류장,0940,0940,0.0,,
의령군,38310,TSB389000054,2-60,농어촌(일반)버스,의령버스터미널,의령버스터미널,0735,1800,280.0,,
의령군,38310,TSB389000055,2-40,농어촌(일반)버스,의령버스터미널,구상곡,0620,0620,0.0,,
의령군,38310,TSB389000056,2-41,농어촌(일반)버스,구상곡,의령버스터미널,0650,0650,0.0,,
의령군,38310,TSB389000057,3-11,농어촌(일반)버스,부림면정류장,마장로5길,1715,1715,0.0,,
의령군,38310,TSB389000058,3-11,농어촌(일반)버스,마장,부림면정류장,1730,1730,0.0,,
의령군,38310,TSB389000059,3-30,농어촌(일반)버스,부림면정류장,부림면정류장,0830,1500,240.0,,
의령군,38310,TSB389000060,3-33,농어촌(일반)버스,부림면정류장,부림면정류장,0950,1330,220.0,,
의령군,38310,TSB389000061,2-12,농어촌(일반)버스,부림면정류장,의령버스터미널,0930,0930,0.0,,
의령군,38310,TSB389000062,2-13,농어촌(일반)버스,의령버스터미널,부림면정류장,0630,0630,0.0,,
의령군,38310,TSB389000063,2-21,농어촌(일반)버스,의령버스터미널,적곡,0750,0750,0.0,,
의령군,38310,TSB389000064,2-22,농어촌(일반)버스,적곡,의령버스터미널,0840,0840,0.0,,
의령군,38310,TSB389000070,4-10,농어촌(일반)버스,의령버스터미널,의령버스터미널,0645,1030,240.0,,
의령군,38310,TSB389000071,2-74,농어촌(일반)버스,의령버스터미널,정암마을,0800,0800,0.0,,
의령군,38310,TSB389000072,2-75,농어촌(일반)버스,정암,의령버스터미널,0820,1605,465.0,,
의령군,38310,TSB389000073,2-75,농어촌(일반)버스,의령버스터미널,정암마을,1550,1550,0.0,,
의령군,38310,TSB389000074,4-11,농어촌(일반)버스,의령버스터미널,의령버스터미널,1400,1820,260.0,,
의령군,38310,TSB389000075,2-61,농어촌(일반)버스,의령버스터미널,의령버스터미널,0840,1500,380.0,,
의령군,38310,TSB389000076,4-20,농어촌(일반)버스,의령버스터미널,산다,0910,0910,0.0,,
의령군,38310,TSB389000077,4-21,농어촌(일반)버스,산다,의령버스터미널,0930,0930,0.0,,
의령군,38310,TSB389000078,4-21,농어촌(일반)버스,의령버스터미널,산다,1630,1630,0.0,,
의령군,38310,TSB389000079,4-20,농어촌(일반)버스,산다,의령버스터미널,1700,1700,0.0,,
함안군,38320,TSB390000001,777-10,농어촌(일반)버스,용산사거리,함안버스터미널,0710,1945,425.0,,
함안군,38320,TSB390000002,777-10,농어촌(일반)버스,함안버스터미널,용산,1100,1100,0.0,,
함안군,38320,TSB390000003,777-2,농어촌(일반)버스,함안버스터미널,함안버스터미널,1800,1800,30.0,,
함안군,38320,TSB390000004,777-11,농어촌(일반)버스,함안버스터미널,용산,1500,1500,0.0,,
함안군,38320,TSB390000005,777-20,농어촌(일반)버스,용산,함안버스터미널,1130,1530,240.0,,
함안군,38320,TSB390000006,777-22,농어촌(일반)버스,용산,함안버스터미널,0755,0755,0.0,,
함안군,38320,TSB390000007,777-22,농어촌(일반)버스,함안버스터미널,용산사거리,1730,1730,0.0,,
함안군,38320,TSB390000009,777-20,농어촌(일반)버스,함안버스터미널,용산사거리,0740,1040,180.0,,
함안군,38320,TSB390000010,777-21,농어촌(일반)버스,함안버스터미널,용산사거리,1330,1330,0.0,,
함안군,38320,TSB390000011,72-4,농어촌(일반)버스,함안버스터미널,함안버스터미널,0850,1850,540.0,,
함안군,38320,TSB390000012,72-4,농어촌(일반)버스,함안버스터미널,진동,1600,1600,0.0,,
함안군,38320,TSB390000013,72-5,농어촌(일반)버스,함안버스터미널,진동,1300,1300,0.0,,
함안군,38320,TSB390000014,1-16,농어촌(일반)버스,함안버스터미널,함안버스터미널,1100,1650,350.0,,
함안군,38320,TSB390000015,1-16,농어촌(일반)버스,함안버스터미널,정암,0755,0755,0.0,,
함안군,38320,TSB390000016,1-10,농어촌(일반)버스,함안버스터미널,함안버스터미널,1940,1940,20.0,,
함안군,38320,TSB390000017,1-90,농어촌(일반)버스,의령버스터미널,함안버스터미널,1310,1740,270.0,,
함안군,38320,TSB390000018,1-11,농어촌(일반)버스,함안버스터미널,함안버스터미널,1200,1740,340.0,,
함안군,38320,TSB390000019,72-2,농어촌(일반)버스,함안버스터미널,GS마트,0700,0700,0.0,,
함안군,38320,TSB390000020,1-21,농어촌(일반)버스,함안버스터미널,사정,0640,0800,80.0,,
함안군,38320,TSB390000021,1-22,농어촌(일반)버스,함안버스터미널,함안버스터미널,0920,2030,180.0,,
함안군,38320,TSB390000022,1-22,농어촌(일반)버스,함안버스터미널,사정,1340,1340,0.0,,
함안군,38320,TSB390000023,1-12,농어촌(일반)버스,함안버스터미널,가덕,0655,0655,0.0,,
함안군,38320,TSB390000024,1-14,농어촌(일반)버스,함안버스터미널,가덕,1040,1750,230.0,,
함안군,38320,TSB390000025,1-13,농어촌(일반)버스,함안버스터미널,함안버스터미널,2010,2010,35.0,,
함안군,38320,TSB390000026,1-91,농어촌(일반)버스,군북버스터미널,의령버스터미널,1650,1650,0.0,,
함안군,38320,TSB390000029,1-15,농어촌(일반)버스,함안버스터미널,함안버스터미널,0935,1910,220.0,,
함안군,38320,TSB390000030,1-30,농어촌(일반)버스,함안버스터미널,함안버스터미널,0900,1600,210.0,,
함안군,38320,TSB390000031,1-31,농어촌(일반)버스,함안버스터미널,함안버스터미널,0630,1910,395.0,,
함안군,38320,TSB390000032,1-32,농어촌(일반)버스,함안버스터미널,함안버스터미널,1000,1000,20.0,,
함안군,38320,TSB390000033,250-10,농어촌(일반)버스,마산남부시외버스터미널,마산남부시외버스터미널,0710,1825,150.0,,
함안군,38320,TSB390000034,250-10,농어촌(일반)버스,마산남부시외버스터미널,에이스아파트,2000,2200,60.0,,
함안군,38320,TSB390000035,250-10,농어촌(일반)버스,에이스아파트,마산남부시외버스터미널,0625,2135,850.0,,
함안군,38320,TSB390000036,252-23,농어촌(일반)버스,마산남부시외버스터미널,주공아파트,1040,1610,330.0,,
함안군,38320,TSB390000037,252-20,농어촌(일반)버스,주공아파트정문,마산남부시외버스터미널,0630,2130,780.0,,
함안군,38320,TSB390000038,252-20,농어촌(일반)버스,마산남부시외버스터미널,주공아파트,0640,2130,490.0,,
함안군,38320,TSB390000039,252-24,농어촌(일반)버스,주공아파트정문,마산남부시외버스터미널,0800,0800,0.0,,
함안군,38320,TSB390000040,1-40,농어촌(일반)버스,용산사거리,용산,0730,1700,350.0,,
함안군,38320,TSB390000041,252-21,농어촌(일반)버스,주공아파트정문,마산남부시외버스터미널,1200,1750,210.0,,
함안군,38320,TSB390000042,250-20,농어촌(일반)버스,마산남부시외버스터미널,마산남부시외버스터미널,0900,1430,330.0,,
함안군,38320,TSB390000043,250-30,농어촌(일반)버스,마산남부시외버스터미널,청계,1545,1545,0.0,,
함안군,38320,TSB390000044,250-30,농어촌(일반)버스,청계,마산남부시외버스터미널,0800,1700,540.0,,
함안군,38320,TSB390000045,250-30,농어촌(일반)버스,마산남부시외버스터미널,청계,1900,1900,0.0,,
함안군,38320,TSB390000046,250-23,농어촌(일반)버스,경희의원,마산남부시외버스터미널,0730,1400,390.0,,
함안군,38320,TSB390000047,252-21,농어촌(일반)버스,마산남부시외버스터미널,주공아파트,0745,1910,435.0,,
함안군,38320,TSB390000048,252-31,농어촌(일반)버스,마산남부시외버스터미널,군북버스터미널,1150,1150,0.0,,
함안군,38320,TSB390000049,252-32,농어촌(일반)버스,군북버스터미널,마산남부시외버스터미널,1400,1400,0.0,,
함안군,38320,TSB390000050,1-50,농어촌(일반)버스,용산,용산,0830,1610,350.0,,
함안군,38320,TSB390000051,113-31,농어촌(일반)버스,두곡,마산시외버스터미널,1505,1840,215.0,,
함안군,38320,TSB390000052,113-05,농어촌(일반)버스,장암마을,마산시외버스터미널,0705,0705,0.0,,
함안군,38320,TSB390000053,113-74,농어촌(일반)버스,남양마을,마산시외버스터미널,0715,1300,345.0,,
함안군,38320,TSB390000054,113-01,농어촌(일반)버스,용산,마산시외버스터미널,0620,0620,0.0,,
함안군,38320,TSB390000055,113-08,농어촌(일반)버스,기공아파트,마산시외버스터미널,0610,0610,0.0,,
함안군,38320,TSB390000056,113-10,농어촌(일반)버스,기공아파트,마산시외버스터미널,1250,1250,0.0,,
함안군,38320,TSB390000057,113-38,농어촌(일반)버스,남지버스터미널,마산시외버스터미널,0900,0900,0.0,,
함안군,38320,TSB390000058,113-39,농어촌(일반)버스,남지버스터미널,마산시외버스터미널,1935,1935,0.0,,
함안군,38320,TSB390000059,113-57,농어촌(일반)버스,남지버스터미널,마산시외버스터미널,1220,1815,200.0,,
함안군,38320,TSB390000060,1-60,농어촌(일반)버스,용산,용산사거리,1620,1620,20.0,,
함안군,38320,TSB390000061,113-60,농어촌(일반)버스,마산시외버스터미널,음달마을,1805,1805,0.0,,
함안군,38320,TSB390000062,113-84,농어촌(일반)버스,마산시외버스터미널,음달마을,1240,1505,145.0,,
함안군,38320,TSB390000063,113-59,농어촌(일반)버스,마산시외버스터미널,남지버스터미널,2005,2005,0.0,,
함안군,38320,TSB390000064,113-81,농어촌(일반)버스,마산시외버스터미널,남지버스터미널,0750,1555,485.0,,
함안군,38320,TSB390000065,113-35,농어촌(일반)버스,마산시외버스터미널,장포마을,1105,1105,0.0,,
함안군,38320,TSB390000066,113-71,농어촌(일반)버스,마산시외버스터미널,유계,0625,,0.0,,
함안군,38320,TSB390000067,113-52,농어촌(일반)버스,마산시외버스터미널,이룡농협,1150,1150,0.0,,
함안군,38320,TSB390000068,113-41,농어촌(일반)버스,마산시외버스터미널,남지버스터미널,1740,1740,0.0,,
함안군,38320,TSB390000069,113-29,농어촌(일반)버스,마산시외버스터미널,두곡,1705,1705,0.0,,
함안군,38320,TSB390000070,1-70,농어촌(일반)버스,함안버스터미널,함안버스터미널,0725,1400,395.0,,
함안군,38320,TSB390000072,1-71,농어촌(일반)버스,함안버스터미널,별천종점-버드네,1440,1440,0.0,,
함안군,38320,TSB390000073,1-72,농어촌(일반)버스,함안버스터미널,별천종점-버드네,0640,0640,0.0,,
함안군,38320,TSB390000074,1-73,농어촌(일반)버스,함안버스터미널,별천종점-버드네,1730,1730,0.0,,
함안군,38320,TSB390000075,1-73,농어촌(일반)버스,함안버스터미널,별천종점-버드네,1130,1130,0.0,,
함안군,38320,TSB390000076,113-22,농어촌(일반)버스,대산버스터미널,마산시외버스터미널,1640,1640,0.0,,
함안군,38320,TSB390000077,113-36,농어촌(일반)버스,경희의원,마산시외버스터미널,0830,0830,0.0,,
함안군,38320,TSB390000078,113-34,농어촌(일반)버스,경희의원,마산시외버스터미널,1345,1345,0.0,,
함안군,38320,TSB390000079,113-83,농어촌(일반)버스,내봉촌,마산시외버스터미널,1035,1035,0.0,,
함안군,38320,TSB390000080,1-80,농어촌(일반)버스,용산,용산,1800,1800,0.0,,
함안군,38320,TSB390000081,113-51,농어촌(일반)버스,마산시외버스터미널,이룡농협,0820,1540,440.0,,
함안군,38320,TSB390000082,113-26,농어촌(일반)버스,마산시외버스터미널,기동,1830,1830,0.0,,
함안군,38320,TSB390000083,113-21,농어촌(일반)버스,마산시외버스터미널,대산버스터미널,2200,2200,0.0,,
함안군,38320,TSB390000084,113-34,농어촌(일반)버스,마산시외버스터미널,장포마을,1525,1940,255.0,,
함안군,38320,TSB390000085,113-04,농어촌(일반)버스,마산시외버스터미널,장암마을,0940,0940,0.0,,
함안군,38320,TSB390000086,113-23,농어촌(일반)버스,마산시외버스터미널,경희의원,0920,0920,0.0,,
함안군,38320,TSB390000087,113-25,농어촌(일반)버스,경희의원,마산시외버스터미널,1120,1120,0.0,,
함안군,38320,TSB390000088,113-58,농어촌(일반)버스,마산시외버스터미널,남지버스터미널,0715,1340,205.0,,
함안군,38320,TSB390000089,113-72,농어촌(일반)버스,마산시외버스터미널,용산,2100,2100,0.0,,
함안군,38320,TSB390000090,113-24,농어촌(일반)버스,마산시외버스터미널,기동,1445,1445,0.0,,
함안군,38320,TSB390000091,113-32,농어촌(일반)버스,마산시외버스터미널,두곡,0805,0805,0.0,,
함안군,38320,TSB390000092,113-27,농어촌(일반)버스,마산시외버스터미널,득소마을,1215,1215,0.0,,
함안군,38320,TSB390000093,113-30,농어촌(일반)버스,마산시외버스터미널,두곡,1320,1320,0.0,,
함안군,38320,TSB390000094,113-54,농어촌(일반)버스,마산시외버스터미널,이룡농협,1900,1900,0.0,,
함안군,38320,TSB390000095,113-56,농어촌(일반)버스,마산시외버스터미널,남지버스터미널,1645,1645,0.0,,
함안군,38320,TSB390000096,113-79,농어촌(일반)버스,마산시외버스터미널,이룡농협,1720,1720,0.0,,
함안군,38320,TSB390000097,113-74,농어촌(일반)버스,마산시외버스터미널,남양마을,1130,1620,155.0,,
함안군,38320,TSB390000098,113-75,농어촌(일반)버스,마산시외버스터미널,남양마을,0835,1920,645.0,,
함안군,38320,TSB390000099,113-08,농어촌(일반)버스,마산시외버스터미널,기공아파트앞,1040,1040,0.0,,
함안군,38320,TSB390000100,113-50,농어촌(일반)버스,마산시외버스터미널,계내,2130,2130,0.0,,
함안군,38320,TSB390000101,113-25,농어촌(일반)버스,기동,마산시외버스터미널,0625,0625,0.0,,
함안군,38320,TSB390000102,113-34,농어촌(일반)버스,장포마을,마산시외버스터미널,1705,1705,0.0,,
함안군,38320,TSB390000103,113-37,농어촌(일반)버스,장포마을,마산시외버스터미널,2045,2045,0.0,,
함안군,38320,TSB390000104,113-82,농어촌(일반)버스,남지버스터미널,마산시외버스터미널,1725,1725,0.0,,
함안군,38320,TSB390000105,113-70,농어촌(일반)버스,유계,창원종합버스터미널,0800,0800,0.0,,
함안군,38320,TSB390000107,113-33,농어촌(일반)버스,두곡,마산시외버스터미널,1000,1000,0.0,,
함안군,38320,TSB390000108,113-28,농어촌(일반)버스,득소마을,마산시외버스터미널,1400,1400,0.0,,
함안군,38320,TSB390000109,114-21,농어촌(일반)버스,마산시외버스터미널,군북버스터미널,1100,1530,270.0,,
함안군,38320,TSB390000110,114-22,농어촌(일반)버스,군북버스터미널,마산시외버스터미널,1730,1730,0.0,,
함안군,38320,TSB390000111,113-55,농어촌(일반)버스,이룡농협,용산,2015,2015,0.0,,
함안군,38320,TSB390000112,113-53,농어촌(일반)버스,이룡농협,마산시외버스터미널,1330,1700,210.0,,
함안군,38320,TSB390000113,113-54,농어촌(일반)버스,이룡농협,마산시외버스터미널,1005,1005,0.0,,
함안군,38320,TSB390000114,113-78,농어촌(일반)버스,이룡농협,창원종합버스터미널,1830,1830,0.0,,
함안군,38320,TSB390000115,113-78,농어촌(일반)버스,창원종합버스터미널,이룡농협,1125,2020,430.0,,
함안군,38320,TSB390000116,113-02,농어촌(일반)버스,마산시외버스터미널,산정마을,0735,0735,0.0,,
함안군,38320,TSB390000117,113-05,농어촌(일반)버스,마산시외버스터미널,유원,2020,2020,0.0,,
함안군,38320,TSB390000118,113-07,농어촌(일반)버스,마산시외버스터미널,장암마을,1420,1420,0.0,,
함안군,38320,TSB390000119,113-09,농어촌(일반)버스,마산시외버스터미널,기공아파트,1305,1305,0.0,,
함안군,38320,TSB390000120,113-03,농어촌(일반)버스,산정마을,마산시외버스터미널,0830,0830,0.0,,
함안군,38320,TSB390000121,113-10,농어촌(일반)버스,기공아파트,기공아파트앞,1215,1215,35.0,,
함안군,38320,TSB390000122,113-73,농어촌(일반)버스,남양마을,창원종합버스터미널,1555,1555,0.0,,
함안군,38320,TSB390000124,114-23,농어촌(일반)버스,군북버스터미널,마산시외버스터미널,1250,1250,0.0,,
함안군,38320,TSB390000125,113-07,농어촌(일반)버스,장암마을,마산시외버스터미널,1545,1545,0.0,,
함안군,38320,TSB390000126,113-60,농어촌(일반)버스,내봉촌,마산시외버스터미널,0650,0650,0.0,,
함안군,38320,TSB390000127,113-75,농어촌(일반)버스,남양마을,마산시외버스터미널,1755,1755,0.0,,
