rigeon1,nodeid1,routeid1
38010,CWB379005373,['CWB379000080']
38010,CWB379005374,['CWB379000080']
38010,CWB379002418,['CWB379000080']
38010,CWB379000432,['CWB379000080']
38010,CWB379000422,"['CWB379000080', 'CWB379000710', 'CWB379001000', 'CWB379001020', 'CWB379001080', 'CWB379001090', 'CWB379001110', 'CWB379001130', 'CWB379001150', 'CWB379001220', 'CWB379002130', 'CWB379002150', 'CWB379002600', 'CWB379002608', 'CWB379002609', 'CWB379005309', 'CWB379007100', 'CWB379050000', 'CWB379060000']"
38010,CWB379001190,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000300', 'CWB379000310', 'CWB379000320', 'CWB379000340', 'CWB379000350', 'CWB379001010', 'CWB379001030', 'CWB379001100', 'CWB379001110', 'CWB379001150', 'CWB379001220', 'CWB379002120', 'CWB379002140', 'CWB379007300', 'CWB379060000']"
38010,CWB379001154,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000300', 'CWB379000310', 'CWB379000320', 'CWB379000340', 'CWB379000350', 'CWB379001010', 'CWB379001030', 'CWB379001100', 'CWB379001110', 'CWB379001150', 'CWB379001220', 'CWB379002120', 'CWB379002140']"
38010,CWB379001103,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000300', 'CWB379000310', 'CWB379000320', 'CWB379000340', 'CWB379000350', 'CWB379001010', 'CWB379001030', 'CWB379001100', 'CWB379001110', 'CWB379001150', 'CWB379001220', 'CWB379002120', 'CWB379002140', 'CWB379007300', 'CWB379060000']"
38010,CWB379001051,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000300', 'CWB379000310', 'CWB379000320', 'CWB379000340', 'CWB379000350', 'CWB379001030', 'CWB379001150', 'CWB379002120', 'CWB379002130', 'CWB379002200', 'CWB379060000']"
38010,CWB379001058,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000300', 'CWB379000310', 'CWB379000320', 'CWB379000340', 'CWB379000350', 'CWB379001030', 'CWB379001150', 'CWB379002120', 'CWB379002130', 'CWB379002200']"
38010,CWB379001076,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000300', 'CWB379000310', 'CWB379000320', 'CWB379000340', 'CWB379000350', 'CWB379001000', 'CWB379001030', 'CWB379001050', 'CWB379001090', 'CWB379001150', 'CWB379002120', 'CWB379002150', 'CWB379002160', 'CWB379002200', 'CWB379002230', 'CWB379007100', 'CWB379007700', 'CWB379030010', 'CWB379060000']"
38010,CWB379006104,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000300', 'CWB379000310', 'CWB379000320', 'CWB379000340', 'CWB379000350', 'CWB379001000', 'CWB379001030', 'CWB379001050', 'CWB379001150', 'CWB379001510', 'CWB379001550', 'CWB379001560', 'CWB379002120', 'CWB379002150', 'CWB379002160', 'CWB379002200', 'CWB379002230', 'CWB379007100', 'CWB379007700', 'CWB379030000', 'CWB379030010', 'CWB379030060', 'CWB379050000', 'CWB379060000']"
38010,CWB379006102,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000300', 'CWB379000310', 'CWB379000320', 'CWB379000340', 'CWB379000350', 'CWB379001000', 'CWB379001030', 'CWB379001050', 'CWB379001150', 'CWB379001510', 'CWB379001550', 'CWB379001560', 'CWB379002120', 'CWB379002150', 'CWB379002160', 'CWB379002200', 'CWB379002230', 'CWB379007100', 'CWB379007700', 'CWB379030000', 'CWB379030010', 'CWB379030060', 'CWB379050000', 'CWB379060000']"
38010,CWB379006100,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000300', 'CWB379000310', 'CWB379000320', 'CWB379000340', 'CWB379000350', 'CWB379001000', 'CWB379001030', 'CWB379001050', 'CWB379001060', 'CWB379001070', 'CWB379001130', 'CWB379001150', 'CWB379001510', 'CWB379001550', 'CWB379001560', 'CWB379002120', 'CWB379002160', 'CWB379002200', 'CWB379002230', 'CWB379007100', 'CWB379007700', 'CWB379030000', 'CWB379030010', 'CWB379030060', 'CWB379050000', 'CWB379060000']"
38010,CWB379006098,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000300', 'CWB379000310', 'CWB379000320', 'CWB379000340', 'CWB379000350', 'CWB379001000', 'CWB379001030', 'CWB379001050', 'CWB379001060', 'CWB379001070', 'CWB379001130', 'CWB379001150', 'CWB379001510', 'CWB379001550', 'CWB379001560', 'CWB379002120', 'CWB379002160', 'CWB379002200', 'CWB379002230', 'CWB379007100', 'CWB379007700', 'CWB379030000', 'CWB379030010', 'CWB379030060', 'CWB379050000', 'CWB379060000']"
38010,CWB379006096,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000300', 'CWB379000310', 'CWB379000320', 'CWB379000340', 'CWB379000350', 'CWB379001000', 'CWB379001030', 'CWB379001050', 'CWB379001060', 'CWB379001070', 'CWB379001130', 'CWB379001150', 'CWB379001510', 'CWB379001550', 'CWB379001560', 'CWB379002120', 'CWB379002160', 'CWB379002200', 'CWB379002230', 'CWB379007100', 'CWB379007700', 'CWB379009010', 'CWB379030000', 'CWB379030010', 'CWB379030060', 'CWB379050000', 'CWB379060000']"
38010,CWB379006094,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000170', 'CWB379000300', 'CWB379000310', 'CWB379000320', 'CWB379000340', 'CWB379000350', 'CWB379001020', 'CWB379001030', 'CWB379001050', 'CWB379001060', 'CWB379001090', 'CWB379001130', 'CWB379001160', 'CWB379001510', 'CWB379001520', 'CWB379001550', 'CWB379002160', 'CWB379002200', 'CWB379002220', 'CWB379005110', 'CWB379005111', 'CWB379007100', 'CWB379007700', 'CWB379030010', 'CWB379030060', 'CWB379050000', 'CWB379060000']"
38010,CWB379006092,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000170', 'CWB379000300', 'CWB379000310', 'CWB379000320', 'CWB379000340', 'CWB379000350', 'CWB379001020', 'CWB379001030', 'CWB379001050', 'CWB379001060', 'CWB379001090', 'CWB379001130', 'CWB379001160', 'CWB379001510', 'CWB379001520', 'CWB379001550', 'CWB379002160', 'CWB379002200', 'CWB379002220', 'CWB379005110', 'CWB379005111', 'CWB379007700', 'CWB379050000']"
38010,CWB379006090,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000170', 'CWB379000300', 'CWB379000310', 'CWB379000320', 'CWB379000340', 'CWB379000350', 'CWB379001030', 'CWB379001050', 'CWB379001060', 'CWB379001090', 'CWB379001130', 'CWB379001160', 'CWB379001520', 'CWB379001550', 'CWB379002160', 'CWB379002200', 'CWB379005110', 'CWB379005111', 'CWB379007100', 'CWB379007700', 'CWB379030010', 'CWB379030060', 'CWB379050000', 'CWB379060000']"
38010,CWB379006088,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000170', 'CWB379000300', 'CWB379000310', 'CWB379000320', 'CWB379000340', 'CWB379000350', 'CWB379001030', 'CWB379001050', 'CWB379001060', 'CWB379001090', 'CWB379001130', 'CWB379001160', 'CWB379001520', 'CWB379001550', 'CWB379002160', 'CWB379002200', 'CWB379005110', 'CWB379005111', 'CWB379007100', 'CWB379050000']"
38010,CWB379000741,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000300', 'CWB379000310', 'CWB379000320', 'CWB379000340', 'CWB379000350', 'CWB379001010', 'CWB379001060', 'CWB379001160', 'CWB379001520', 'CWB379002160', 'CWB379005110', 'CWB379005111', 'CWB379007200', 'CWB379007400']"
38010,CWB379000836,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000300', 'CWB379000310', 'CWB379000320', 'CWB379000340', 'CWB379000350', 'CWB379001160', 'CWB379001520', 'CWB379002130', 'CWB379002160', 'CWB379005110', 'CWB379005111', 'CWB379007200', 'CWB379007400']"
38010,CWB379000843,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000300', 'CWB379000310', 'CWB379000320', 'CWB379000340', 'CWB379000350', 'CWB379001080', 'CWB379001150', 'CWB379002140']"
38010,CWB379000781,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000300', 'CWB379000310', 'CWB379000320', 'CWB379000340', 'CWB379000350', 'CWB379001080', 'CWB379001150', 'CWB379002140']"
38010,CWB379000717,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000300', 'CWB379000310', 'CWB379000320', 'CWB379000340', 'CWB379000350', 'CWB379001030', 'CWB379001100', 'CWB379001110', 'CWB379002130', 'CWB379002140', 'CWB379007300', 'CWB379030010']"
38010,CWB379000651,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000300', 'CWB379000310', 'CWB379000320', 'CWB379000340', 'CWB379000350', 'CWB379001030', 'CWB379001100', 'CWB379001110', 'CWB379001510', 'CWB379002130', 'CWB379002140', 'CWB379007300', 'CWB379030010']"
38010,CWB379006080,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000170', 'CWB379000300', 'CWB379000310', 'CWB379000320', 'CWB379000340', 'CWB379000350', 'CWB379001020', 'CWB379001050', 'CWB379001090', 'CWB379001130', 'CWB379001220', 'CWB379002120', 'CWB379007100', 'CWB379007200', 'CWB379050000', 'CWB379060000']"
38010,CWB379006078,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000170', 'CWB379000300', 'CWB379000310', 'CWB379000320', 'CWB379000340', 'CWB379000350', 'CWB379001000', 'CWB379001020', 'CWB379001050', 'CWB379001090', 'CWB379001130', 'CWB379001220', 'CWB379002120', 'CWB379002240', 'CWB379007100', 'CWB379007200', 'CWB379050000', 'CWB379060000']"
38010,CWB379006076,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000170', 'CWB379000300', 'CWB379000310', 'CWB379000320', 'CWB379000340', 'CWB379000350', 'CWB379001000', 'CWB379001020', 'CWB379001050', 'CWB379001090', 'CWB379001130', 'CWB379001220', 'CWB379002120', 'CWB379002240', 'CWB379050000']"
38010,CWB379006074,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000170', 'CWB379000300', 'CWB379000310', 'CWB379000320', 'CWB379000340', 'CWB379000350', 'CWB379001000', 'CWB379001020', 'CWB379001050', 'CWB379001090', 'CWB379001130', 'CWB379001220', 'CWB379001550', 'CWB379002120', 'CWB379002130', 'CWB379007100', 'CWB379007200', 'CWB379050000', 'CWB379060000']"
38010,CWB379006072,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000170', 'CWB379000300', 'CWB379000310', 'CWB379000320', 'CWB379000340', 'CWB379000350', 'CWB379001000', 'CWB379001020', 'CWB379001050', 'CWB379001220', 'CWB379001550', 'CWB379002130', 'CWB379050000']"
38010,CWB379006070,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000170', 'CWB379000300', 'CWB379000310', 'CWB379000320', 'CWB379000340', 'CWB379000350', 'CWB379001000', 'CWB379001020', 'CWB379001050', 'CWB379001220', 'CWB379001550', 'CWB379002130', 'CWB379007100', 'CWB379050000', 'CWB379060000']"
38010,CWB379006068,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000170', 'CWB379000300', 'CWB379000310', 'CWB379000320', 'CWB379000340', 'CWB379000350', 'CWB379001000', 'CWB379001020', 'CWB379001050', 'CWB379001220', 'CWB379001550', 'CWB379002130', 'CWB379007100', 'CWB379050000', 'CWB379060000']"
38010,CWB379000346,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000170', 'CWB379000200', 'CWB379000210', 'CWB379000220', 'CWB379000230', 'CWB379000240', 'CWB379000270', 'CWB379002130']"
38010,CWB379000336,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000170', 'CWB379000190', 'CWB379000200', 'CWB379000210', 'CWB379000220', 'CWB379000230', 'CWB379000240', 'CWB379000270']"
38010,CWB379000322,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000170', 'CWB379000190', 'CWB379000200', 'CWB379000210', 'CWB379000220', 'CWB379000230', 'CWB379000240', 'CWB379000270']"
38010,CWB379000314,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000170', 'CWB379000200', 'CWB379000210', 'CWB379000220', 'CWB379000230', 'CWB379000240', 'CWB379000270']"
38010,CWB379000297,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000170', 'CWB379000200', 'CWB379000210', 'CWB379000220', 'CWB379000230', 'CWB379000240', 'CWB379000270']"
38010,CWB379000284,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000170', 'CWB379000200', 'CWB379000210', 'CWB379000220', 'CWB379000230', 'CWB379000240', 'CWB379000270']"
38010,CWB379003072,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000170', 'CWB379000200', 'CWB379000210', 'CWB379000220', 'CWB379000230', 'CWB379000240', 'CWB379000270']"
38010,CWB379000274,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000140', 'CWB379000150', 'CWB379000170', 'CWB379000200', 'CWB379000210', 'CWB379000220', 'CWB379000240', 'CWB379000270']"
38010,CWB379000260,"['CWB379000100', 'CWB379000110', 'CWB379000140', 'CWB379000150', 'CWB379000170', 'CWB379000200', 'CWB379000210', 'CWB379000240', 'CWB379000270']"
38010,CWB379000254,"['CWB379000100', 'CWB379000110', 'CWB379000140', 'CWB379000150', 'CWB379000170', 'CWB379000200', 'CWB379000210', 'CWB379000240', 'CWB379000270']"
38010,CWB379000237,"['CWB379000100', 'CWB379000110', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000200', 'CWB379000210', 'CWB379000230', 'CWB379000240']"
38010,CWB379000230,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000170', 'CWB379000190', 'CWB379000200', 'CWB379000210', 'CWB379000220', 'CWB379000230', 'CWB379000240', 'CWB379000270', 'CWB379030010']"
38010,CWB379000213,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000170', 'CWB379000190', 'CWB379000200', 'CWB379000210', 'CWB379000220', 'CWB379000230', 'CWB379000240', 'CWB379000270']"
38010,CWB379000210,"['CWB379000100', 'CWB379000110', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000170', 'CWB379000200', 'CWB379000210', 'CWB379000230', 'CWB379000240', 'CWB379000270']"
38010,CWB379000205,"['CWB379000100', 'CWB379000110', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000170', 'CWB379000200', 'CWB379000210', 'CWB379000230', 'CWB379000240', 'CWB379000270']"
38010,CWB379005949,"['CWB379000100', 'CWB379000110', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000170', 'CWB379000200', 'CWB379000210', 'CWB379000230', 'CWB379000240', 'CWB379000270']"
38010,CWB379003141,"['CWB379000100', 'CWB379000110', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000170', 'CWB379000200', 'CWB379000210', 'CWB379000230', 'CWB379000240', 'CWB379000270', 'CWB379030010']"
38010,CWB379000179,"['CWB379000100', 'CWB379000110', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000200', 'CWB379000210', 'CWB379000240']"
38010,CWB379002912,"['CWB379000100', 'CWB379000110', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000200', 'CWB379000210', 'CWB379000240']"
38010,CWB379000171,"['CWB379000100', 'CWB379000110', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000200', 'CWB379000210', 'CWB379000240']"
38010,CWB379000164,"['CWB379000100', 'CWB379000110', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000200', 'CWB379000210', 'CWB379000240']"
38010,CWB379003408,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000170', 'CWB379000200', 'CWB379000210', 'CWB379000220', 'CWB379000240', 'CWB379000270']"
38010,CWB379000154,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000170', 'CWB379000200', 'CWB379000210', 'CWB379000220', 'CWB379000240', 'CWB379000270']"
38010,CWB379000144,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000170', 'CWB379000200', 'CWB379000210', 'CWB379000220', 'CWB379000240', 'CWB379000270']"
38010,CWB379000129,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000170', 'CWB379000200', 'CWB379000210', 'CWB379000220', 'CWB379000240', 'CWB379000270']"
38010,CWB379000112,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000170', 'CWB379000200', 'CWB379000210', 'CWB379000220', 'CWB379000240', 'CWB379000270', 'CWB379000300', 'CWB379000330']"
38010,CWB379000102,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000170', 'CWB379000200', 'CWB379000210', 'CWB379000220', 'CWB379000240', 'CWB379000270', 'CWB379000300', 'CWB379000330']"
38010,CWB379000100,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000170', 'CWB379000200', 'CWB379000210', 'CWB379000220', 'CWB379000240', 'CWB379000270', 'CWB379000300', 'CWB379000330']"
38010,CWB379000083,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000170', 'CWB379000200', 'CWB379000210', 'CWB379000220', 'CWB379000240', 'CWB379000270', 'CWB379000300', 'CWB379000330']"
38010,CWB379003138,"['CWB379000100', 'CWB379000120', 'CWB379000130', 'CWB379000130', 'CWB379000170', 'CWB379000200', 'CWB379000240', 'CWB379000270', 'CWB379000300', 'CWB379000330']"
38010,CWB379003137,"['CWB379000100', 'CWB379000120', 'CWB379000130', 'CWB379000130', 'CWB379000170', 'CWB379000200', 'CWB379000240', 'CWB379000270', 'CWB379000300', 'CWB379000330']"
38010,CWB379000088,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000170', 'CWB379000200', 'CWB379000210', 'CWB379000220', 'CWB379000240', 'CWB379000270', 'CWB379000300', 'CWB379000330']"
38010,CWB379000101,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000170', 'CWB379000200', 'CWB379000210', 'CWB379000220', 'CWB379000240', 'CWB379000270', 'CWB379000300', 'CWB379000330']"
38010,CWB379000103,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000170', 'CWB379000200', 'CWB379000210', 'CWB379000220', 'CWB379000240', 'CWB379000270', 'CWB379000300', 'CWB379000330']"
38010,CWB379000113,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000170', 'CWB379000200', 'CWB379000210', 'CWB379000220', 'CWB379000240', 'CWB379000270', 'CWB379000300', 'CWB379000330']"
38010,CWB379000130,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000170', 'CWB379000200', 'CWB379000210', 'CWB379000220', 'CWB379000240', 'CWB379000270']"
38010,CWB379000145,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000170', 'CWB379000200', 'CWB379000210', 'CWB379000220', 'CWB379000240', 'CWB379000270']"
38010,CWB379000155,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000170', 'CWB379000200', 'CWB379000210', 'CWB379000220', 'CWB379000240', 'CWB379000270']"
38010,CWB379003407,"['CWB379000100', 'CWB379000110', 'CWB379000120', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000170', 'CWB379000200', 'CWB379000210', 'CWB379000220', 'CWB379000240', 'CWB379000270']"
38010,CWB379005533,"['CWB379000100', 'CWB379000110', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000200', 'CWB379000210', 'CWB379000240']"
38010,CWB379000170,"['CWB379000100', 'CWB379000110', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000200', 'CWB379000210', 'CWB379000240']"
38010,CWB379002913,"['CWB379000100', 'CWB379000110', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000200', 'CWB379000210', 'CWB379000240']"
38010,CWB379000178,"['CWB379000100', 'CWB379000110', 'CWB379000130', 'CWB379000140', 'CWB379000150', 'CWB379000200', 'CWB379000210', 'CWB379000240']"
