gid,lbl,val,point,경도,위도,geometry
마라095843,28.0,28.0,POINT (1109550 1684350),128.70267193360291,35.14842514137144,POINT (1109549.9999999995 1684349.9999999998)
라라892789,13.0,13.0,POINT (1089250 1678950),128.47926190029895,35.101746131653364,POINT (1089249.999999999 1678950.0000000005)
마라043949,10.0,10.0,POINT (1104350 1694950),128.6469378477356,35.24454087310125,POINT (1104349.9999999974 1694950.0000000007)
마라058957,17.0,17.0,POINT (1105850 1695750),128.66352477648505,35.25159568402545,POINT (1105849.9999999988 1695750.0000000005)
라라976905,12.0,12.0,POINT (1097650 1690550),128.57278604182875,35.205548035079126,POINT (1097649.9999999998 1690549.9999999995)
마라072940,88.0,88.0,POINT (1107250 1694050),128.6786891555391,35.23612097566317,POINT (1107250.0000000026 1694050.0000000005)
라라911937,46.0,46.0,POINT (1091150 1693750),128.50174136128314,35.235009967001645,POINT (1091149.999999999 1693750)
라라825783,11.0,11.0,POINT (1082550 1678350),128.4056973446883,35.09690789694746,POINT (1082550.0000000005 1678349.999999999)
라라929970,69.0,69.0,POINT (1092950 1697050),128.52189394827317,35.264596225621865,POINT (1092949.999999999 1697049.9999999998)
마마003086,14.0,14.0,POINT (1100350 1708650),128.60465805518092,35.368459205677176,POINT (1100349.9999999998 1708649.9999999995)
마라095908,19.0,19.0,POINT (1109550 1690850),128.7035354537098,35.207023831022546,POINT (1109549.999999999 1690849.9999999993)
마마066069,7.0,7.0,POINT (1106650 1706950),128.67377433176753,35.3524798958411,POINT (1106650.0000000012 1706950.000000001)
라라999925,43.0,43.0,POINT (1099950 1692550),128.5982926888952,35.22335246572691,POINT (1099950.0000000033 1692550)
라라964935,73.0,73.0,POINT (1096450 1693550),128.55995643702934,35.232710816239745,POINT (1096450.0000000023 1693550.000000001)
마라085924,11.0,11.0,POINT (1108550 1692450),128.69276240625567,35.22155678710011,POINT (1108550.0000000005 1692450.0000000002)
마라071848,34.0,34.0,POINT (1107150 1684850),128.67639391123757,35.15319143329203,POINT (1107150.0000000012 1684850)
마라047955,34.0,34.0,POINT (1104750 1695550),128.65141004106147,35.24990827952214,POINT (1104749.9999999998 1695550)
라라893809,12.0,12.0,POINT (1089350 1680950),128.48057496927822,35.11976916986722,POINT (1089349.9999999993 1680950.0000000002)
마마087004,15.0,15.0,POINT (1108750 1700450),128.69601880196274,35.29365582841935,POINT (1108750 1700450)
라라895842,10.0,10.0,POINT (1089550 1684250),128.48312720718445,35.14950389840597,POINT (1089550.000000001 1684250)
라라967842,32.0,32.0,POINT (1096750 1684250),128.56216097680925,35.14883680621206,POINT (1096750.0000000028 1684249.999999999)
마라096845,149.0,149.0,POINT (1109650 1684550),128.70379610429177,35.15021728522357,POINT (1109650.0000000007 1684549.9999999995)
마라045947,16.0,16.0,POINT (1104550 1694750),128.64911026625506,35.242716970190855,POINT (1104549.9999999993 1694750.0000000002)
라라908933,14.0,14.0,POINT (1090850 1693350),128.49840060759152,35.23143091869915,POINT (1090850.0000000002 1693349.9999999998)
마라092856,33.0,33.0,POINT (1109250 1685650),128.69955112136847,35.16017758300311,POINT (1109249.9999999995 1685649.9999999995)
마라076853,32.0,32.0,POINT (1107650 1685350),128.68194754789957,35.157645656899035,POINT (1107649.999999999 1685349.9999999993)
라라928959,30.0,30.0,POINT (1092850 1695950),128.52067034064854,35.254688323914415,POINT (1092850.0000000005 1695950.000000001)
마라015960,103.0,103.0,POINT (1101550 1696050),128.61630354231465,35.254745485433915,POINT (1101550.0000000012 1696050.000000001)
라라915950,9.0,9.0,POINT (1091550 1695050),128.50628155236646,35.24669390177617,POINT (1091550.000000002 1695050.0000000007)
라라983931,120.0,120.0,POINT (1098350 1693150),128.58078575545207,35.22891998523836,POINT (1098350.0000000019 1693150.0000000007)
라라913925,61.0,61.0,POINT (1091350 1692550),128.50380578935489,35.22417290350097,POINT (1091350.0000000023 1692550)
마라103818,9.0,9.0,POINT (1110350 1681850),128.71111894872337,35.12579961583463,POINT (1110350.000000001 1681850)
라라968822,12.0,12.0,POINT (1096850 1682250),128.56302418645106,35.13079582526038,POINT (1096849.9999999988 1682250)
마라065951,16.0,16.0,POINT (1106550 1695150),128.6711400928413,35.24611235506289,POINT (1106550 1695150.0000000005)
라마989078,10.0,10.0,POINT (1098950 1707850),128.58915239654198,35.361386882341385,POINT (1098950 1707849.9999999998)
마라103847,42.0,42.0,POINT (1110350 1684750),128.71150628234113,35.15194373539564,POINT (1110349.999999999 1684750)
라라973921,114.0,114.0,POINT (1097350 1692150),128.5696799617167,35.22000206684591,POINT (1097350 1692149.999999999)
마마120046,9.0,9.0,POINT (1112050 1704650),128.73287890600085,35.3311540473097,POINT (1112050.000000002 1704650)
라라974921,31.0,31.0,POINT (1097450 1692150),128.57077858906058,35.219992353701805,POINT (1097450.0000000012 1692150.0000000005)
라라879804,16.0,16.0,POINT (1087950 1680450),128.4651593984597,35.115384491740905,POINT (1087950.0000000005 1680449.9999999986)
라라981910,57.0,57.0,POINT (1098150 1691050),128.57833779569842,35.21000701130368,POINT (1098150.0000000023 1691050.0000000005)
라라972916,41.0,41.0,POINT (1097250 1691650),128.56852224962276,35.21550399785542,POINT (1097249.9999999995 1691649.9999999998)
마라060850,23.0,23.0,POINT (1106050 1685050),128.66434499353545,35.15511114990888,POINT (1106049.9999999998 1685050.0000000019)
라라971932,15.0,15.0,POINT (1097150 1693250),128.56761260330848,35.22993855339673,POINT (1097149.9999999995 1693250.0000000007)
라라969916,63.0,63.0,POINT (1096950 1691650),128.5652265450213,35.21553304275903,POINT (1096950.0000000005 1691649.9999999998)
마라024975,85.0,85.0,POINT (1102450 1697550),128.62638236262913,35.268176779153265,POINT (1102450.0000000002 1697550.0000000019)
마라073927,15.0,15.0,POINT (1107350 1692750),128.67961828424438,35.22439053314394,POINT (1107350.0000000012 1692749.999999999)
마라217809,11.0,11.0,POINT (1121750 1680950),128.83607546409505,35.116371616782715,POINT (1121749.9999999998 1680950.0000000002)
라라982911,36.0,36.0,POINT (1098250 1691150),128.57944821930036,35.21089877429832,POINT (1098250.000000001 1691150.0000000002)
라라959873,22.0,22.0,POINT (1095950 1687350),128.5537400269984,35.176862049639325,POINT (1095950.000000001 1687349.9999999998)
마라015968,19.0,19.0,POINT (1101550 1696850),128.61640245390117,35.26195775735294,POINT (1101549.999999999 1696850)
라마989094,7.0,7.0,POINT (1098950 1709450),128.58934620521524,35.37581129445117,POINT (1098950 1709450)
라라919954,103.0,103.0,POINT (1091950 1695450),128.5107223463065,35.25026353236641,POINT (1091950.000000003 1695450.0000000002)
마라137773,17.0,17.0,POINT (1113750 1677350),128.74780852053885,35.084852898223666,POINT (1113750.0000000019 1677350.0000000002)
마라047944,86.0,86.0,POINT (1104750 1694450),128.6512698452759,35.23999150384255,POINT (1104749.9999999998 1694450)
마라121784,18.0,18.0,POINT (1112150 1678450),128.7304095071284,35.09494896507481,POINT (1112149.999999999 1678450.0000000005)
라라913928,87.0,87.0,POINT (1091350 1692850),128.50383910220742,35.22687761875658,POINT (1091350.0000000005 1692849.9999999998)
마라026902,69.0,69.0,POINT (1102650 1690250),128.6276695686858,35.202344322336955,POINT (1102649.9999999993 1690250)
마라177794,18.0,18.0,POINT (1117750 1679450),128.7919763828699,35.10332499389959,POINT (1117749.9999999988 1679450)
라마983079,9.0,9.0,POINT (1098350 1707950),128.58256122770925,35.36234774569654,POINT (1098349.9999999993 1707950.0000000005)
라라909945,218.0,218.0,POINT (1090950 1694550),128.49963215566933,35.2422407047295,POINT (1090949.9999999995 1694549.9999999998)
마라056847,13.0,13.0,POINT (1105650 1684750),128.65991572170563,35.15244866404181,POINT (1105649.9999999993 1684750.0000000007)
마라078939,55.0,55.0,POINT (1107850 1693950),128.68526885150587,35.2351550710078,POINT (1107849.9999999993 1693950.0000000005)
마라091846,36.0,36.0,POINT (1109150 1684650),128.69832112729966,35.151173217219,POINT (1109149.9999999998 1684650.000000001)
마라057842,86.0,86.0,POINT (1105750 1684250),128.66094937246262,35.14793046890614,POINT (1105750.0000000005 1684249.999999999)
마라094853,12.0,12.0,POINT (1109450 1685350),128.70170688527725,35.15745125701997,POINT (1109450.0000000002 1685349.9999999993)
마라087852,42.0,42.0,POINT (1108750 1685250),128.69400954649652,35.156625715401105,POINT (1108749.999999999 1685250)
마라175813,30.0,30.0,POINT (1117550 1681350),128.79005240363293,35.12047682522239,POINT (1117550.0000000002 1681350.0000000005)
마라043947,43.0,43.0,POINT (1104350 1694750),128.64691245655186,35.242737819791394,POINT (1104350 1694750.0000000002)
마라102830,6.0,6.0,POINT (1110250 1683050),128.7101817118123,35.136628851975274,POINT (1110250 1683050.0000000005)
마라106899,69.0,69.0,POINT (1110650 1689950),128.71549692249312,35.19878952183985,POINT (1110650.000000001 1689949.9999999995)
마라082934,25.0,25.0,POINT (1108250 1693450),128.6895981843345,35.230604374321686,POINT (1108249.9999999998 1693449.9999999998)
라라940874,6.0,6.0,POINT (1094050 1687450),128.53288834108065,35.17794333821887,POINT (1094050 1687450.0000000012)
마라023966,11.0,11.0,POINT (1102350 1696650),128.62517092177043,35.26007323547829,POINT (1102350.0000000033 1696650.000000001)
마라067936,83.0,83.0,POINT (1106750 1693650),128.67314320310052,35.232568280427245,POINT (1106750.0000000005 1693650.0000000002)
마라201784,26.0,26.0,POINT (1120150 1678450),128.8181583901575,35.094026633488106,POINT (1120149.9999999998 1678450.0000000005)
마라101896,13.0,13.0,POINT (1110150 1689650),128.70996537308062,35.196139986303386,POINT (1110149.9999999995 1689650)
라라966936,46.0,46.0,POINT (1096650 1693650),128.56216579363127,35.23359310446101,POINT (1096650.0000000005 1693650.0000000002)
라라913937,69.0,69.0,POINT (1091350 1693750),128.50393906739694,35.23499175709295,POINT (1091349.999999999 1693750)
마라129817,7.0,7.0,POINT (1112950 1681750),128.73963506789312,35.124609623931,POINT (1112950.000000001 1681750)
마라062855,15.0,15.0,POINT (1106250 1685550),128.66660478997986,35.1595976956317,POINT (1106249.9999999998 1685549.999999999)
라라969897,48.0,48.0,POINT (1096950 1689750),128.56500283638204,35.19840345874836,POINT (1096950 1689750.0000000005)
마라020971,33.0,33.0,POINT (1102050 1697150),128.62193561258857,35.26461151426397,POINT (1102049.9999999998 1697149.9999999995)
마라056945,39.0,39.0,POINT (1105650 1694550),128.66117247412754,35.240798539366814,POINT (1105650.0000000002 1694550.0000000005)
라라961881,33.0,33.0,POINT (1096150 1688150),128.55602942512516,35.18405543239799,POINT (1096150.0000000012 1688149.9999999995)
마라101899,18.0,18.0,POINT (1110150 1689950),128.71000548511722,35.19884452550542,POINT (1110150.0000000005 1689950.0000000002)
라마979058,7.0,7.0,POINT (1097950 1705850),128.5779074225998,35.34345494260066,POINT (1097949.9999999995 1705849.9999999993)
마라019974,30.0,30.0,POINT (1101950 1697450),128.62087365403977,35.26732629717994,POINT (1101949.9999999993 1697450)
라라907932,11.0,11.0,POINT (1090750 1693250),128.49729076660907,35.23053840483372,POINT (1090750.000000001 1693250)
마라068828,11.0,11.0,POINT (1106850 1682850),128.67284211923305,35.13519270238796,POINT (1106849.999999999 1682849.9999999995)
마라028969,71.0,71.0,POINT (1102850 1696950),128.63070422540625,35.262726589183245,POINT (1102849.999999999 1696950.0000000005)
라라992937,149.0,149.0,POINT (1099250 1693750),128.59074683615327,35.234240556343096,POINT (1099250.0000000012 1693750)
마라056947,39.0,39.0,POINT (1105650 1694750),128.66119817912391,35.242601584188264,POINT (1105649.9999999995 1694750.0000000002)
마라089849,17.0,17.0,POINT (1108950 1684950),128.69616540805237,35.15389948465717,POINT (1108949.9999999988 1684950.0000000005)
라라911925,45.0,45.0,POINT (1091150 1692550),128.50160837487874,35.224191106157335,POINT (1091149.9999999988 1692550)
마라090932,35.0,35.0,POINT (1109050 1693250),128.6983614495906,35.22871463764458,POINT (1109049.999999999 1693250)
마라100824,43.0,43.0,POINT (1110050 1682450),128.70790690446367,35.13124161407422,POINT (1110049.9999999995 1682450)
라라964881,62.0,62.0,POINT (1096450 1688150),128.55932386829076,35.18402666013521,POINT (1096450 1688150.000000001)
마라022971,32.0,32.0,POINT (1102250 1697150),128.62413403184215,35.26459110727109,POINT (1102249.9999999984 1697150.000000001)
마라079939,26.0,26.0,POINT (1107950 1693950),128.68636763933677,35.235144304942835,POINT (1107949.999999999 1693949.9999999998)
마라035956,36.0,36.0,POINT (1103550 1695650),128.63823459782387,35.2509345795198,POINT (1103550.0000000026 1695650.0000000007)
마라198789,33.0,33.0,POINT (1119850 1678950),128.81494025745477,35.098569824828886,POINT (1119850.0000000007 1678950.0000000012)
마라095847,14.0,14.0,POINT (1109550 1684750),128.70272500136275,35.15203123151522,POINT (1109550.000000001 1684750.0000000007)
마라094841,16.0,16.0,POINT (1109450 1684150),128.7015478130806,35.146632985576446,POINT (1109449.9999999998 1684150)
라라969923,55.0,55.0,POINT (1096950 1692350),128.56530901158422,35.22184392957782,POINT (1096949.9999999993 1692350.0000000002)
마라131796,7.0,7.0,POINT (1113150 1679650),128.74154236322013,35.10565534854336,POINT (1113150.0000000005 1679650.0000000019)
마라189787,8.0,8.0,POINT (1118950 1678750),128.80503941278388,35.09687351613956,POINT (1118950.0000000007 1678750.0000000007)
라라964894,48.0,48.0,POINT (1096450 1689450),128.55947601475617,35.19574695668901,POINT (1096449.9999999988 1689450.0000000002)
마라082921,34.0,34.0,POINT (1108250 1692150),128.6894271337167,35.218884669329256,POINT (1108249.9999999998 1692150.0000000005)
라라972897,86.0,86.0,POINT (1097250 1689750),128.5682978491717,35.198374432162744,POINT (1097249.9999999988 1689750.0000000005)
마라060841,38.0,38.0,POINT (1106050 1684150),128.66422940043682,35.14699733548179,POINT (1106050.0000000019 1684150.0000000007)
마라034754,7.0,7.0,POINT (1103450 1675450),128.6346036408053,35.06883330322652,POINT (1103449.999999999 1675450.000000001)
마라101843,36.0,36.0,POINT (1110150 1684350),128.70925760746684,35.14835958764014,POINT (1110150.0000000002 1684349.9999999998)
라라881806,7.0,7.0,POINT (1088150 1680650),128.46737522740705,35.11717019350522,POINT (1088150.0000000002 1680650.0000000005)
마라082920,108.0,108.0,POINT (1108250 1692050),128.68941398006623,35.21798315258896,POINT (1108250.0000000005 1692050)
라라986944,10.0,10.0,POINT (1098650 1694450),128.58423794505748,35.240610621608624,POINT (1098650.0000000007 1694450.0000000007)
마라048950,45.0,45.0,POINT (1104850 1695050),128.6524452465622,35.24539019553822,POINT (1104850 1695050)
마라095926,20.0,20.0,POINT (1109550 1692650),128.70377502334628,35.22325105674152,POINT (1109550.0000000007 1692650)
마마072070,11.0,11.0,POINT (1107250 1707050),128.6803897166487,35.35331709079904,POINT (1107250 1707050.0000000007)
마라063941,81.0,81.0,POINT (1106350 1694150),128.6688128327464,35.23711840694298,POINT (1106350 1694150.000000001)
마라033963,77.0,77.0,POINT (1103350 1696350),128.6361246210683,35.25726593530627,POINT (1103350.0000000007 1696349.9999999998)
라마989014,37.0,37.0,POINT (1098950 1701450),128.58837853735125,35.30368887974676,POINT (1098950 1701450.0000000002)
라라988939,139.0,139.0,POINT (1098850 1693950),128.58637562733014,35.23608318084426,POINT (1098849.9999999993 1693949.9999999998)
라마983035,18.0,18.0,POINT (1098350 1703550),128.582032165238,35.32268034937778,POINT (1098349.9999999995 1703549.999999999)
라라998923,72.0,72.0,POINT (1099850 1692350),128.59716975521675,35.22155933899239,POINT (1099850.0000000012 1692349.9999999995)
마라097905,12.0,12.0,POINT (1109750 1690550),128.70569227347602,35.20429743257842,POINT (1109750.0000000007 1690550.0000000002)
라라981903,25.0,25.0,POINT (1098150 1690350),128.5782543572248,35.20369613905113,POINT (1098150.0000000014 1690350.0000000012)
라라976909,27.0,27.0,POINT (1097650 1690950),128.5728334792724,35.20915425399919,POINT (1097650 1690950.0000000005)
마라081943,38.0,38.0,POINT (1108150 1694350),128.6886178271556,35.23872879990957,POINT (1108149.9999999995 1694350.0000000007)
라라958862,12.0,12.0,POINT (1095850 1686250),128.55251414882187,35.166954372717285,POINT (1095849.9999999993 1686250.0000000005)
라라970912,32.0,32.0,POINT (1097050 1691250),128.5662779529388,35.21191714830023,POINT (1097049.9999999995 1691250.0000000002)
마라095855,72.0,72.0,POINT (1109550 1685550),128.70283116516424,35.15924340514148,POINT (1109550.0000000019 1685549.9999999998)
마라048936,15.0,15.0,POINT (1104850 1693650),128.6522666968862,35.23276883692256,POINT (1104849.9999999998 1693649.9999999995)
라라974930,62.0,62.0,POINT (1097450 1693050),128.57088519237954,35.228106329107504,POINT (1097449.999999999 1693050.0000000002)
라라979905,12.0,12.0,POINT (1097950 1690550),128.57608133480088,35.20551879157724,POINT (1097949.9999999998 1690550.0000000002)
라라991946,70.0,70.0,POINT (1099150 1694650),128.58975656287882,35.2423643598698,POINT (1099149.9999999998 1694650.0000000005)
마마095049,19.0,19.0,POINT (1109550 1704950),128.70541721730612,35.334135894071245,POINT (1109549.9999999995 1704949.9999999995)
마라061838,77.0,77.0,POINT (1106150 1683850),128.66528845325612,35.14428217705779,POINT (1106150.0000000005 1683850.0000000005)
마라086916,197.0,197.0,POINT (1108650 1691650),128.6937553923817,35.2143338336385,POINT (1108649.9999999995 1691649.999999999)
마라066931,15.0,15.0,POINT (1106650 1693150),128.67197961046855,35.22807132262798,POINT (1106650.0000000019 1693149.9999999993)
마라199792,14.0,14.0,POINT (1119950 1679250),128.81608062577743,35.101262393862214,POINT (1119950.0000000002 1679249.9999999995)
마라169822,23.0,23.0,POINT (1116950 1682250),128.7835964824637,35.12866021016875,POINT (1116950.000000001 1682250)
라라954941,27.0,27.0,POINT (1095450 1694150),128.54903803695703,35.23821589178732,POINT (1095449.9999999993 1694150.000000001)
마마006063,18.0,18.0,POINT (1100650 1706350),128.60767668233186,35.34769397491979,POINT (1100649.9999999998 1706350.000000001)
마라088851,51.0,51.0,POINT (1108850 1685150),128.69509408786416,35.155713366748934,POINT (1108849.999999999 1685150.0000000002)
마라057851,63.0,63.0,POINT (1105750 1685150),128.66106464392288,35.15604429153707,POINT (1105750.0000000012 1685150.000000001)
마라059848,15.0,15.0,POINT (1105950 1684850),128.66322160702282,35.15331862569229,POINT (1105950.0000000005 1684849.999999999)
라라995958,51.0,51.0,POINT (1099550 1695850),128.59429761571042,35.25314320469441,POINT (1099550.0000000007 1695849.9999999998)
라라969891,52.0,52.0,POINT (1096950 1689150),128.5649322307531,35.19299410608419,POINT (1096949.9999999988 1689149.9999999998)
마라050948,15.0,15.0,POINT (1105050 1694850),128.654617561031,35.243566195926114,POINT (1105049.9999999995 1694850.0000000002)
마라145794,28.0,28.0,POINT (1114550 1679450),128.75687296370475,35.103694049346856,POINT (1114550.000000003 1679450)
마라052949,32.0,32.0,POINT (1105250 1694950),128.6568281924169,35.24444672944269,POINT (1105250.000000001 1694949.9999999993)
라라968933,58.0,58.0,POINT (1096850 1693350),128.56432808969322,35.23086913760561,POINT (1096849.9999999998 1693349.999999999)
라라940970,9.0,9.0,POINT (1094050 1697050),128.53398562364882,35.26449349024343,POINT (1094049.9999999988 1697050.0000000012)
라라977919,68.0,68.0,POINT (1097750 1691950),128.57405071122827,35.218160049240055,POINT (1097750.0000000007 1691950)
라라970869,63.0,63.0,POINT (1097050 1686950),128.5657715029719,35.173150113922325,POINT (1097049.9999999998 1686950.0000000002)
마라097844,13.0,13.0,POINT (1109750 1684450),128.7048804508427,35.14930485190542,POINT (1109750.0000000037 1684449.9999999995)
라라999998,10.0,10.0,POINT (1099950 1699850),128.5991809475962,35.28916486213582,POINT (1099950.0000000007 1699850)
마라143798,54.0,54.0,POINT (1114350 1679850),128.7547342495518,35.10732282432442,POINT (1114350.0000000005 1679850)
라라969874,88.0,88.0,POINT (1096950 1687450),128.5647322836012,35.177667579907684,POINT (1096949.9999999988 1687449.9999999995)
마라095831,67.0,67.0,POINT (1109550 1683150),128.70251278686715,35.137606857618884,POINT (1109549.9999999984 1683150.0000000005)
마라090915,101.0,101.0,POINT (1109050 1691550),128.6981361562378,35.21338890905724,POINT (1109049.999999999 1691549.9999999998)
마라084935,30.0,30.0,POINT (1108450 1693550),128.69180881936546,35.23148427011461,POINT (1108449.9999999995 1693550.0000000002)
라라882805,15.0,15.0,POINT (1088250 1680550),128.4684618373376,35.11625983338441,POINT (1088249.9999999995 1680550)
라라933974,102.0,102.0,POINT (1093350 1697450),128.52633640906262,35.2681652445524,POINT (1093350.0000000002 1697450)
마라046949,6.0,6.0,POINT (1104650 1694950),128.6502346343894,35.24450958166122,POINT (1104649.9999999995 1694950.0000000007)
라라983788,7.0,7.0,POINT (1098350 1678850),128.5790813137269,35.099997046350104,POINT (1098349.9999999998 1678850)
마라079987,50.0,50.0,POINT (1107950 1698750),128.6869984555823,35.27841687682293,POINT (1107950 1698749.9999999998)
마라035966,41.0,41.0,POINT (1103550 1696650),128.6383606538672,35.25994985561071,POINT (1103549.9999999988 1696650.0000000002)
마라101912,90.0,90.0,POINT (1110150 1691250),128.71017936570203,35.21056418093346,POINT (1110150 1691250.0000000002)
라라966843,56.0,56.0,POINT (1096650 1684350),128.56107500798603,35.14974799115191,POINT (1096650 1684349.9999999998)
마라023958,33.0,33.0,POINT (1102350 1695850),128.62507124035446,35.25286098296555,POINT (1102349.9999999998 1695849.9999999998)
마라107852,43.0,43.0,POINT (1110750 1685250),128.71596398275082,35.15640733646852,POINT (1110749.9999999993 1685250)
라라913940,18.0,18.0,POINT (1091350 1694050),128.50397239800606,35.23769646739475,POINT (1091349.999999999 1694050.0000000005)
라라888786,6.0,6.0,POINT (1088850 1678650),128.47484141530904,35.09907670456074,POINT (1088849.999999999 1678649.9999999995)
마라092852,106.0,106.0,POINT (1109250 1685250),128.6994981776656,35.15657149351582,POINT (1109250.0000000005 1685250.000000001)
마라002964,40.0,40.0,POINT (1100250 1696450),128.6020642867783,35.25848261523634,POINT (1100249.9999999988 1696449.9999999998)
마라064959,135.0,135.0,POINT (1106450 1695950),128.67014479043115,35.25333513257346,POINT (1106450.0000000033 1695950.000000001)
라마997090,9.0,9.0,POINT (1099750 1709050),128.59810315694597,35.372125489190275,POINT (1099749.9999999988 1709049.999999999)
라라917952,45.0,45.0,POINT (1091750 1695250),128.50850190068527,35.24847873851956,POINT (1091749.9999999993 1695249.9999999998)
마라076949,15.0,15.0,POINT (1107650 1694950),128.68320221865602,35.24419172945537,POINT (1107650.000000003 1694949.9999999993)
라라988931,57.0,57.0,POINT (1098850 1693150),128.58627946779862,35.228870805155395,POINT (1098850.0000000005 1693150.0000000007)
마라069851,36.0,36.0,POINT (1106950 1685150),128.67423739762788,35.15591732508577,POINT (1106950.000000001 1685149.9999999995)
마라068930,42.0,42.0,POINT (1106850 1693050),128.6741640156308,35.22714850516667,POINT (1106850.000000001 1693050.0000000002)
마라060941,29.0,29.0,POINT (1106050 1694150),128.66551636685452,35.2371501986862,POINT (1106050.000000003 1694150.0000000002)
라라987910,119.0,119.0,POINT (1098750 1691050),128.58492872512068,35.20994812600651,POINT (1098750.000000001 1691050.0000000012)
마라195794,23.0,23.0,POINT (1119550 1679450),128.81172177299516,35.10311293526943,POINT (1119549.999999999 1679450)
마마004064,11.0,11.0,POINT (1100450 1706450),128.60548828575486,35.34861564772799,POINT (1100449.999999999 1706450)
마라063939,43.0,43.0,POINT (1106350 1693950),128.66878696445625,35.23531536537264,POINT (1106349.9999999993 1693949.9999999998)
라라974922,67.0,67.0,POINT (1097450 1692250),128.57079043176995,35.220893907076686,POINT (1097449.9999999988 1692249.9999999998)
라라916835,20.0,20.0,POINT (1091650 1683550),128.5061013091812,35.14300357316883,POINT (1091649.9999999993 1683549.9999999993)
라라997955,15.0,15.0,POINT (1099750 1695550),128.59645932320458,35.25041868236753,POINT (1099750.000000001 1695550)
라라929955,62.0,62.0,POINT (1092950 1695550),128.52172419710686,35.25107279695008,POINT (1092949.9999999998 1695550)
라라977918,76.0,76.0,POINT (1097750 1691850),128.5740388336662,35.21725849642049,POINT (1097750 1691850.0000000002)
라라980905,28.0,28.0,POINT (1098050 1690550),128.57717976473592,35.20550902381918,POINT (1098050.0000000005 1690550.0000000002)
라라959879,8.0,8.0,POINT (1095950 1687950),128.55380984896686,35.18227143633777,POINT (1095950.0000000007 1687949.9999999998)
마라062844,44.0,44.0,POINT (1106250 1684450),128.6664632181364,35.14968082514515,POINT (1106250 1684449.9999999995)
마라078852,58.0,58.0,POINT (1107850 1685250),128.68412997358226,35.1567226883997,POINT (1107850.0000000012 1685250)
마마007062,264.0,264.0,POINT (1100750 1706250),128.60876470155193,35.34678236240674,POINT (1100749.9999999993 1706250.0000000016)
마라089853,66.0,66.0,POINT (1108950 1685350),128.6962181994519,35.15750558013697,POINT (1108950.0000000002 1685350.0000000007)
마라171819,10.0,10.0,POINT (1117150 1681950),128.78574859805138,35.12593245151514,POINT (1117150.0000000007 1681949.999999999)
마라103904,34.0,34.0,POINT (1110350 1690450),128.7122690484335,35.203330112823515,POINT (1110350.000000001 1690449.9999999998)
라라965934,31.0,31.0,POINT (1096550 1693450),128.5610434989863,35.23179963385768,POINT (1096550.0000000023 1693450.0000000005)
마라139804,9.0,9.0,POINT (1113950 1680450),128.75042871398534,35.112777242923286,POINT (1113950.0000000007 1680450)
라라977904,70.0,70.0,POINT (1097750 1690450),128.57387260316656,35.20463674245558,POINT (1097750.000000001 1690449.9999999998)
마마131061,14.0,14.0,POINT (1113150 1706150),128.74518704975998,35.34455222991376,POINT (1113150 1706149.9999999995)
라라986930,49.0,49.0,POINT (1098650 1693050),128.5840699912167,35.22798895886353,POINT (1098650.0000000014 1693050.0000000002)
라라813809,6.0,6.0,POINT (1081350 1680950),128.39278861024482,35.12044759770577,POINT (1081350.000000001 1680950.000000001)
마라028900,48.0,48.0,POINT (1102850 1690050),128.62984133006046,35.200520765889806,POINT (1102849.9999999993 1690049.9999999995)
마라043957,45.0,45.0,POINT (1104350 1695750),128.64703943502334,35.25175308079855,POINT (1104350.0000000002 1695749.9999999998)
마라095807,49.0,49.0,POINT (1109550 1680750),128.70219474769308,35.11597023017817,POINT (1109550.0000000019 1680749.9999999998)
라라888804,6.0,6.0,POINT (1088850 1680450),128.47503469322183,35.11530545539969,POINT (1088850.0000000005 1680450.000000001)
라라905800,10.0,10.0,POINT (1090550 1680050),128.49364413642,35.11154760491897,POINT (1090550.000000001 1680050.0000000005)
마라059945,25.0,25.0,POINT (1105950 1694550),128.66446909274455,35.24076686309029,POINT (1105949.999999999 1694549.9999999998)
마라077853,25.0,25.0,POINT (1107750 1685350),128.68304529381643,35.15763494142265,POINT (1107749.999999999 1685349.9999999993)
마라044949,35.0,35.0,POINT (1104450 1694950),128.6480367771847,35.244530452596784,POINT (1104450.0000000002 1694950.0000000007)
마마067005,10.0,10.0,POINT (1106750 1700550),128.6740402276801,35.29477282520326,POINT (1106749.9999999993 1700549.9999999998)
마라054925,27.0,27.0,POINT (1105450 1692550),128.6587182870966,35.22278911431993,POINT (1105449.9999999998 1692550)
라라983904,28.0,28.0,POINT (1098350 1690450),128.58046310837167,35.2045781079683,POINT (1098349.9999999995 1690449.9999999998)
마라009964,24.0,24.0,POINT (1100950 1696450),128.60975821735607,35.2584122902891,POINT (1100949.999999999 1696449.9999999998)
마라085918,129.0,129.0,POINT (1108550 1691850),128.69268326404264,35.21614769353401,POINT (1108549.999999999 1691849.9999999995)
라라962868,92.0,92.0,POINT (1096250 1686850),128.55697582982694,35.172325523459826,POINT (1096250.0000000005 1686849.9999999995)
라라974893,6.0,6.0,POINT (1097450 1689350),128.57044720661838,35.19474880318277,POINT (1097449.9999999995 1689350.000000001)
라라965937,27.0,27.0,POINT (1096550 1693750),128.56107872108558,35.234504296859235,POINT (1096550.000000001 1693750.0000000007)
마라082919,214.0,214.0,POINT (1108250 1691950),128.68940082699982,35.21708163570986,POINT (1108250 1691950.0000000007)
