시설명,정류장1,정류장2,정류장3,정류장4,정류장5,정류장6,정류장7,정류장8,정류장9,정류장10,total_idx
김소아청소년과의원,0.018251942628080074,0.034222128980958375,0.014337370070863801,0.01755770436845038,0.02366247437347243,0.008823318338523735,0.035001588233348924,0.004985436952284628,0.015043198452843316,0.013598668307385955,0.18548383070621163
이치과의원,0.005756060020581163,0.018448638013320962,7.091157245912757e-05,0.018436460885874285,0.005857282862993479,0.05243747716013655,0.027959698737188524,0.005525870988216003,0.004310162169359714,0.051482420247143,0.1902849826572728
가온휘트니스,0.002823243633600947,0.0018861364172677749,0.0011685102210571214,0.002363818047414813,0.0015772942715270787,0.0015835163396593353,0.0023569725157679576,0.001018495024254212,0.0007591544231784495,0.0014264667310618184,0.016963607624789507
위천탕,0.0007182973094457363,0.0007356335248799378,0.0005940387491970386,0.0005921804249565167,0.0005001697501452074,0.0004944223181677098,0.00045496062136339733,0.0004526478773387998,0.0003784113451760463,0.0003775741889768161,0.005298336109647206
중앙스파크,0.015573352396798463,0.022989847753843985,0.010674965449776327,0.01429512677523805,0.022922071080041375,0.010611882398188917,0.009821170505436442,0.059458291176763114,0.018089303112607202,0.00953689751347292,0.1939729081621668
워터랜드 맑은샘 찜질방사우나,0.013214664656781156,0.012741087283336125,0.0032427026903337633,0.003190734724405537,0.0031702921402896817,0.010588780023038927,0.006687076981606391,0.0024830345985383502,0.0031963067033668182,0.01041672345901905,0.0689314032607158
워터랜드목욕탕,0.013214664656781156,0.012741087283336125,0.0032427026903337633,0.003190734724405537,0.0031702921402896817,0.010588780023038927,0.006687076981606391,0.0024830345985383502,0.0031963067033668182,0.01041672345901905,0.0689314032607158
재영건강랜드목욕탕,0.005999521039389315,0.01068473974946987,0.005931871603700623,0.010557329217152049,0.010881848585384747,0.003242836898161422,0.003320099295977399,0.003110454296958481,0.006524063257609306,0.00485084586137675,0.06510360980517997
참나무골참숯가마찜질방,0.025891671829225884,0.02576440691825126,0.013132674643940278,0.017319706901096278,0.01727739961692296,0.017248232137731797,0.017006806270367332,0.012801766758175178,0.029609744617809575,0.000808749484248942,0.17686115917776948
경보사우나,0.022795823035526373,0.022678781019109678,0.03531058628090847,0.028574150943734992,0.013001533247927037,0.035471176384892236,0.01270914744891218,0.012877895824343613,0.030523447110245575,0.012443048525542084,0.22638558982114224
뉴-화인탕,0.04453203975612456,0.011474920346182828,0.011308458100410953,0.04691495723518601,0.007376578653768118,0.0021491338312264155,0.009123337437870532,0.038047552494480365,0.001957907854989555,0.008441068424500549,0.1813259541347399
석봉사우나,0.017029639455935948,0.033033507059351555,0.032118820903525934,0.0045323028427446815,0.015685055011645622,0.005045757894541259,0.013964974086024103,0.0027302256100674915,0.015745763673846024,0.004188563910441862,0.14407461044812447
용해탕,0.019517375278756532,0.0451142571977296,0.04868721850128122,0.019339932002828995,0.0018977662661574183,0.0018441100405422216,0.035832355076612296,0.017140897336975925,0.03441240995081316,0.017061948160435745,0.24084826981213311
천수탕,0.024907450321937995,0.011515984079870662,0.015365969605259091,0.010645420223083488,0.022860022012475608,0.0194227830145276,0.01078542733335766,0.0038709443842038296,0.014109291793841404,0.009559788409829531,0.14304308117838688
황토나라탕,0.07460359137439579,0.020839350768971233,0.07384814679177874,0.02063174367510632,0.034501922826712855,0.02790848904133111,0.06535888643839315,0.01826757749574913,0.018043195625582303,0.06448459551211604,0.4184874995501367
황토나라 목욕탕,0.07460359137439579,0.020839350768971233,0.07384814679177874,0.02063174367510632,0.034501922826712855,0.02790848904133111,0.06535888643839315,0.01826757749574913,0.018043195625582303,0.06448459551211604,0.4184874995501367
첨성대스파랜드,0.00018535091543432728,0.0001851015739899112,0.00016274942582140094,0.00015883214049728508,,,,,,,0.0006920340557429245
가야첨성대찜질랜드,0.00018535091543432728,0.0001851015739899112,0.00016274942582140094,0.00015883214049728508,,,,,,,0.0006920340557429245
헤라,0.016823683882510702,0.01690783421475928,0.016567822923420426,0.01606764462388069,0.00928750137676143,0.01383408283494197,0.013838679420250986,0.022090246098226386,0.021690503997544006,0.011304693148044232,0.15841269252034013
헤라사우나,0.016823683882510702,0.01690783421475928,0.016567822923420426,0.01606764462388069,0.00928750137676143,0.01383408283494197,0.013838679420250986,0.022090246098226386,0.021690503997544006,0.011304693148044232,0.15841269252034013
헤라사우나,0.016823683882510702,0.01690783421475928,0.016567822923420426,0.01606764462388069,0.00928750137676143,0.01383408283494197,0.013838679420250986,0.022090246098226386,0.021690503997544006,0.011304693148044232,0.15841269252034013
정수탕,0.020118804873140588,0.070493390865179,0.004204797447545018,0.004203118954062902,0.014067683979442044,0.013891456724772306,0.004110938832422628,0.06429840433925423,0.018326827852411836,0.013851764853013801,0.22756718872124432
헤라,0.016823683882510702,0.01690783421475928,0.016567822923420426,0.01606764462388069,0.00928750137676143,0.01383408283494197,0.013838679420250986,0.022090246098226386,0.021690503997544006,0.011304693148044232,0.15841269252034013
헤라사우나,0.016823683882510702,0.01690783421475928,0.016567822923420426,0.01606764462388069,0.00928750137676143,0.01383408283494197,0.013838679420250986,0.022090246098226386,0.021690503997544006,0.011304693148044232,0.15841269252034013
헤라사우나,0.016823683882510702,0.01690783421475928,0.016567822923420426,0.01606764462388069,0.00928750137676143,0.01383408283494197,0.013838679420250986,0.022090246098226386,0.021690503997544006,0.011304693148044232,0.15841269252034013
장안탕,0.015108036456246414,0.021339070028277243,0.01490496509198537,0.01963075767027069,0.017874822479265133,0.01345057766730269,0.0158830900318583,0.01261610415770198,0.012503361819584783,0.009173664192843305,0.15248444959533589
헤라,0.016823683882510702,0.01690783421475928,0.016567822923420426,0.01606764462388069,0.00928750137676143,0.01383408283494197,0.013838679420250986,0.022090246098226386,0.021690503997544006,0.011304693148044232,0.15841269252034013
헤라사우나,0.016823683882510702,0.01690783421475928,0.016567822923420426,0.01606764462388069,0.00928750137676143,0.01383408283494197,0.013838679420250986,0.022090246098226386,0.021690503997544006,0.011304693148044232,0.15841269252034013
헤라사우나,0.016823683882510702,0.01690783421475928,0.016567822923420426,0.01606764462388069,0.00928750137676143,0.01383408283494197,0.013838679420250986,0.022090246098226386,0.021690503997544006,0.011304693148044232,0.15841269252034013
영빈탕,0.21434114749845606,0.19080366966085496,0.1542119480791166,0.18029918608134074,0.05321678685296862,0.032508888584128294,0.0008681746760287822,0.002063703174708714,0.002579065764762819,0.0020402428336651402,0.8329328132060307
경남탕,0.14712832908435683,0.45822618259965775,0.47202992936912663,0.03760043616179525,0.23419828558184244,0.04763501750419019,0.18004047585115754,0.396398403670368,0.2589560445620516,0.13117890337545532,2.3633920077600012
신영사우나헬스,0.2245861854513248,0.2401078212029539,0.21307694794981846,0.22558758513270047,0.21040532581196644,0.18922489165564052,0.1854002438033697,0.16790301146025463,0.15845217208364928,0.09692537405116829,1.9116695586028465
천지탕,0.2245861854513248,0.2401078212029539,0.21307694794981846,0.22558758513270047,0.21040532581196644,0.18922489165564052,0.1854002438033697,0.16790301146025463,0.15845217208364928,0.09692537405116829,1.9116695586028465
향수탕,0.015898166353703416,0.025257216386768696,0.17171170527535304,0.12519998908088356,0.09475731972747684,0.1205095697441918,0.013784024070250053,0.061574339773450955,0.020808384923941985,0.0420853993477974,0.6915861146838178
이현목욕탕,0.1089151421253449,0.1358972845942278,0.06130193502691277,0.07902219564422447,0.097308115949119,0.12082379798519703,0.024511761394395915,0.01919770915910078,0.11070233572393634,0.0710709795372665,0.8287512571397254
대흥목욕탕,0.024101619547988867,0.0010584330566068816,0.0010441134992789558,0.02363319249471736,0.014051462776924368,0.01394367199037316,0.0001993089995150474,0.00019521408238241453,0.00018773885843381168,0.015190625313602825,0.0936053806198237
한일목욕탕,0.00818787684719909,0.010032495755029439,0.002778986648577214,0.0066154789375467895,0.010002049206773372,0.032935544154623145,0.009333111702295682,0.03458836796203265,0.00937759658025485,0.0004670891673559881,0.12431859696168822
남산탕,0.012969986433998344,0.017601566505565866,0.01201124005991099,0.01696644480746627,0.006509201003303901,0.006436766373874659,0.010980217515810492,0.010960292876014001,0.029276816398003527,0.0301395316177607,0.15385206359170878
만송탕,0.030855127609808942,0.02132145501591571,0.010703488817923858,0.02617567025997266,0.02325793683656906,0.023283941311029316,0.013907391054834248,0.009585327719929574,0.01253775718408951,0.024829706202457915,0.1964578020125308
더스피닝휘트니스,0.01788903993283055,0.07964422194393056,0.041411534091460055,0.009961680514588777,0.015832990165380985,0.06540682069122429,0.03842418876327748,0.008622694065584307,0.050772096630902666,0.05558962077583388,0.3835548875750136
경보목욕탕,0.02332797594854699,0.030360253144997892,0.028393983433739067,0.014745504964038432,0.02743305296937087,0.013420791979313935,0.02129132202820097,0.021000198765341063,0.01181562926052018,0.009220265784256948,0.20100897827832634
첨성대스파랜드,0.00018535091543432728,0.0001851015739899112,0.00016274942582140094,0.00015883214049728508,,,,,,,0.0006920340557429245
가야첨성대찜질랜드,0.00018535091543432728,0.0001851015739899112,0.00016274942582140094,0.00015883214049728508,,,,,,,0.0006920340557429245
호성탕,0.03665165760328818,0.03615298582490305,0.03173355510327229,0.01658902376817557,0.03042301212555164,0.0251077811443755,0.015632166028117983,0.01324443189584654,0.012840503896361368,0.02124946606740035,0.23962458345729248
아이스퀘어호텔피트니스,0.028603312221573838,0.03832768381280662,0.00960189855498953,0.008714076341165918,0.055056298403038995,0.011969527676319466,0.05396851535396237,0.00797744008772332,0.02563043940904945,0.010855757332757298,0.2507049491933868
다이아몬드사우나찜질렌드,0.00359838221523194,0.0035527949659413236,0.00781395090728069,0.0032414679783192993,0.010539667743991232,0.0030078121503647978,0.010424340092998927,0.008086231319112118,0.00919374217358693,0.008859615411277557,0.0683180049581048
장유사우나,0.00359838221523194,0.0035527949659413236,0.00781395090728069,0.0032414679783192993,0.010539667743991232,0.0030078121503647978,0.010424340092998927,0.008086231319112118,0.00919374217358693,0.008859615411277557,0.0683180049581048
금호탕,0.036307768597367944,0.03511578221882577,0.033841580978314086,0.0242579336600546,0.028578650193624974,0.016835719018541983,0.03149713141170213,0.01632251013483246,0.010714016310638903,0.005687434894179728,0.23915852741808255
금호탕,0.036307768597367944,0.03511578221882577,0.033841580978314086,0.0242579336600546,0.028578650193624974,0.016835719018541983,0.03149713141170213,0.01632251013483246,0.010714016310638903,0.005687434894179728,0.23915852741808255
다이아몬드사우나찜질렌드,0.00359838221523194,0.0035527949659413236,0.00781395090728069,0.0032414679783192993,0.010539667743991232,0.0030078121503647978,0.010424340092998927,0.008086231319112118,0.00919374217358693,0.008859615411277557,0.0683180049581048
장유사우나,0.00359838221523194,0.0035527949659413236,0.00781395090728069,0.0032414679783192993,0.010539667743991232,0.0030078121503647978,0.010424340092998927,0.008086231319112118,0.00919374217358693,0.008859615411277557,0.0683180049581048
유황사우나,0.023535474551806983,0.023327737265785835,0.0010360920404694392,0.0009882139582001372,0.0008586329312206229,0.019059983867772714,0.0008088983199104467,0.007614858282692615,0.018039048254831224,0.0007382483814309255,0.09600718785412093
연지사우나피트니스,0.011714638021508093,0.028124201070357346,0.027759401062549132,0.011504538631692356,0.011151504226254508,0.03976066482407486,0.008028423475137075,0.03788128051881951,0.010486248641440992,0.009966428070877026,0.1963773285427109
정원탕,0.002949573268273908,0.007004441375689082,0.007700299558972651,0.00941828242641737,0.03483096878065141,0.009872291880346908,0.033222682699520695,0.00918298571114158,0.009618148272898187,0.03397273572791619,0.157772409701828
장수사우나,0.04526090942018183,0.0407134750898575,0.0407274854031665,0.03639583226637948,0.003854671850351559,0.028651842536851626,0.015842929783486892,0.003098193382038926,0.014902003340277034,0.003092547500448364,0.2325398905730397
장유스파랜드,0.00799186163036214,0.007952615682510421,0.016799356956489583,0.0027433625333095936,0.002691315272855505,0.00962761077835765,0.008941154209227439,0.009289026749901183,0.0051809958213522465,0.011829831733722172,0.08304713136808792
장유스파랜드전용탕,0.00799186163036214,0.007952615682510421,0.016799356956489583,0.0027433625333095936,0.002691315272855505,0.00962761077835765,0.008941154209227439,0.009289026749901183,0.0051809958213522465,0.011829831733722172,0.08304713136808792
장유아쿠아웨이브,0.00799186163036214,0.007952615682510421,0.016799356956489583,0.0027433625333095936,0.002691315272855505,0.00962761077835765,0.008941154209227439,0.009289026749901183,0.0051809958213522465,0.011829831733722172,0.08304713136808792
유천탕,0.014051244355877658,0.013427761478045,0.0010001823317014624,0.0010009360002694318,0.013611453578327803,0.04669268762210195,0.04658287009689084,0.013247564114509548,0.00020511679939143695,0.00020482768224042072,0.15002464405935556
여항산광천수목욕탕,0.0001812220556147006,0.0003023897952069964,0.00010052155406936326,9.725408372398297e-05,0.00010866851020502677,,,,,,0.0007900559988200701
미성탕,0.014483171975745964,0.0141915798783886,0.018549650404810707,0.021840794714609483,0.014084007512884102,0.04831408903528727,0.018382442776576222,0.0010319406423155862,0.04819527621790869,0.021639513560968382,0.22071246671949502
청수탕,0.012291449486950696,0.011947435039894788,0.011789498010451259,0.011973724152219051,0.011744660930864263,0.011800977746906364,0.01343422289909007,0.012968813701048786,0.010132813773399864,0.008963331279054725,0.11704692701987987
동광탕,0.00226552784854149,0.0021973473919569666,0.0025532061173681375,0.002566540876488301,0.012436121883664735,0.017558905106766887,0.012473965465690089,0.01649458269848834,0.008581320880993107,0.011642710684406348,0.0887702289543644
호수탕,0.003682398814497446,0.004815731904849865,5.846435648005045e-05,0.018315512935707674,0.01713616904146399,0.0035927094196289947,0.0097624349496687,0.0046775330416264325,0.02012667483355001,0.07159693149378223,0.1537645607912554
장유탕,0.03889600059947301,0.039016647674068004,0.004511334803901768,0.004485863320290186,0.05169143065053433,0.004160210222178334,0.03730343542270467,0.004107501904605855,0.06107448448029168,0.025237224815090557,0.2704841338931384
태성사우나,0.031173075595315236,0.03043891338212537,0.02210358832031306,0.02705321614864716,0.013414201601154632,0.018276450761831355,0.01802091641652408,0.009101645516968113,0.026392424806826766,0.008603666799127304,0.2045780993488331
늘편한내과의원,0.031173075595315236,0.03043891338212537,0.02210358832031306,0.02705321614864716,0.013414201601154632,0.018276450761831355,0.01802091641652408,0.009101645516968113,0.026392424806826766,0.008603666799127304,0.2045780993488331
녹천탕,0.0002008045513295865,,,,,,,,,,0.0002008045513295865
제일흥업(주)부곡하와이대장글탕,0.0025680495185993833,0.004469226198748106,0.001371483271959748,0.002385433808374373,,,,,,,0.01079419279768161
용성탕,8.119970774738981e-05,8.061620207007812e-05,0.0030399779811970075,0.003813813047730193,0.003974661699562659,0.004023780106394394,,,,,0.015014048744701722
화왕산관광참숯굴,5.925625161318382e-05,5.85288791291588e-05,4.843988669603613e-05,4.8393075595579075e-05,,,,,,,0.00021461809303395784
의령목욕탕,0.006317414103018944,0.005733322234592134,0.005508486918777643,0.005878719768768882,0.005221600461632636,0.003945416204169775,0.003477571478081966,0.003307789801735581,0.0002154641255188093,0.00013808853344936327,0.039743873629745734
피라밋 황토 찜질방,0.019509421717233983,0.01697009245629911,,,,,,,,,0.036479514173533095
럭키사우나,0.0017564944634095299,0.0023803456062111783,0.001630695210415281,0.013038940888333272,0.008558256280249128,0.008540932951456286,0.0075246429312201876,0.01657299328098891,0.016142182521376898,0.007335745928157859,0.08348123006181853
천명체질 자연건강의 집,0.001467688162231832,0.0039347196325466745,0.0012703654562646874,0.00373156194791424,0.001441448938601661,0.0003871593271684197,0.0013170186872980317,0.00036854674534347116,0.0002831854021485211,0.0002949184081341641,0.014496612707651704
대산사우나,0.0062476708213590575,0.004736571843702799,0.0046922469258737125,0.0037727999387252,0.00040288550198039054,0.0005542212030825306,0.0038547275678441264,0.004734903539401281,0.0035338930651476006,0.002985659623336959,0.03551558003045366
궁전사우나,0.0062476708213590575,0.004736571843702799,0.0046922469258737125,0.0037727999387252,0.00040288550198039054,0.0005542212030825306,0.0038547275678441264,0.004734903539401281,0.0035338930651476006,0.002985659623336959,0.03551558003045366
(주)로얄키즈호텔,0.0023415015127019154,0.004078970991468488,0.0016996396369720814,0.002956201048124405,,,,,,,0.01107631318926689
한울황토탕,0.053559298260911235,0.04582167608325528,0.04101758240646415,0.03244045775531397,0.057967931801289875,0.05989476070278872,0.017020550728844744,0.04420068220720639,0.01662600916602341,0.03749919371408609,0.4060481428261839
우리 수 한의원,0.053559298260911235,0.04582167608325528,0.04101758240646415,0.03244045775531397,0.057967931801289875,0.05989476070278872,0.017020550728844744,0.04420068220720639,0.01662600916602341,0.03749919371408609,0.4060481428261839
통도호텔사우나,0.0008911644208312083,0.0008860422872872198,0.0008237018483913502,0.0008129166519460551,0.0008004685985875226,0.0007948923515089954,0.0010077754546934372,0.0010077754546934372,0.00984167754736395,0.00984167754736395,0.026708092162667122
한솔탕,0.01653869897359898,0.01627235130333571,0.027050150319443547,0.02650321068181204,0.01377156730072498,0.05610185738123489,0.00973617252594173,0.007519935771145945,0.009561651622323674,0.01025043060969731,0.1933060264892588
신진한의원,0.01653869897359898,0.01627235130333571,0.027050150319443547,0.02650321068181204,0.01377156730072498,0.05610185738123489,0.00973617252594173,0.007519935771145945,0.009561651622323674,0.01025043060969731,0.1933060264892588
양산 수 사우나,0.012305341350762911,0.012220356652781173,0.008602842036814959,0.008521520997257925,0.005378974697058659,0.005581461022265414,0.010423313229117387,0.02623458580393579,0.015260728827755162,0.004593425049503388,0.10912254966725277
일석탕,0.012305341350762911,0.012220356652781173,0.008602842036814959,0.008521520997257925,0.005378974697058659,0.005581461022265414,0.010423313229117387,0.02623458580393579,0.015260728827755162,0.004593425049503388,0.10912254966725277
자연목욕탕,4.757989782353987e-05,5.0575344199157955e-05,4.774256188868739e-06,4.651086936745689e-06,,,,,,,0.00010758058514831226
찜질방휴,0.0003251129895017738,0.00032510205407440605,0.00016433342129059487,0.0001630945016958656,0.0001445123848467745,0.00014308847044347534,,,,,0.00126524382185289
힐튼호텔,0.002049488902376594,0.003566470979671852,0.002014511943350604,0.003514446374002194,0.0020229421782900743,0.0011517557591130866,,,,,0.014319616136804403
온제탕,0.09121725375398664,0.09037203282029742,0.10282301342241772,0.09124306736377531,0.08690463643562492,0.08413929403301129,0.07920577619180359,0.09096666229655018,0.10016580068924351,0.08977718149415115,0.9068147185008617
한림탕,0.06437760777417714,0.03604696894872658,0.03000445469038252,0.05473839774772489,0.047480182067557254,0.013224258256053605,0.013182260371834328,0.021224197992762105,0.01301820217154575,0.0009569407223103303,0.29425347074307456
양지탕,0.029398392273734607,0.02809358512128738,0.0011998764583831308,0.02783731524560859,0.000760794256022482,0.025335057891237394,0.0007298052929247626,0.0009978501276940504,0.0009962820338178177,0.0008457548839251099,0.11619471358463532
황토방수정탕,0.05520510181710139,0.050292855311560095,0.04800956547977261,0.04713457610898493,0.04605259176092595,0.046204904046538146,0.009956019031953884,0.046145486335533906,0.008962482155018816,0.008872371918204839,0.36683595396559454
현대탕,0.06623188598509884,0.06874609383675744,0.014692324248822412,0.056723984120994976,0.03071142836193387,0.009085872562180493,0.04286342808169571,0.051560959247045964,0.04388739391430102,0.004341374988815095,0.3888447453476458
이재호내과의원,0.06623188598509884,0.06874609383675744,0.014692324248822412,0.056723984120994976,0.03071142836193387,0.009085872562180493,0.04286342808169571,0.051560959247045964,0.04388739391430102,0.004341374988815095,0.3888447453476458
센텀치과의원,0.06623188598509884,0.06874609383675744,0.014692324248822412,0.056723984120994976,0.03071142836193387,0.009085872562180493,0.04286342808169571,0.051560959247045964,0.04388739391430102,0.004341374988815095,0.3888447453476458
이편한 사우나,0.009149469120713877,0.010755087047197283,0.06350499949740264,0.05905601696336576,0.02793273643427147,0.01037597664699055,0.05607017452966241,0.0013504745795777492,0.0013487663661209503,0.006143629641351507,0.24568733082665417
이(e)-편한 대중사우나,0.009149469120713877,0.010755087047197283,0.06350499949740264,0.05905601696336576,0.02793273643427147,0.01037597664699055,0.05607017452966241,0.0013504745795777492,0.0013487663661209503,0.006143629641351507,0.24568733082665417
벽천탕,0.0008574989445111576,0.029667778324152863,0.029745970904330444,0.0008265824193823437,0.027996979449648622,0.0011179128625950414,0.001152410616901111,0.0011078632546712606,0.0009757784667191519,0.02410628268407379,0.11755505792698577
벽천탕,0.0008574989445111576,0.029667778324152863,0.029745970904330444,0.0008265824193823437,0.027996979449648622,0.0011179128625950414,0.001152410616901111,0.0011078632546712606,0.0009757784667191519,0.02410628268407379,0.11755505792698577
벽천탕,0.0008574989445111576,0.029667778324152863,0.029745970904330444,0.0008265824193823437,0.027996979449648622,0.0011179128625950414,0.001152410616901111,0.0011078632546712606,0.0009757784667191519,0.02410628268407379,0.11755505792698577
벽천탕,0.0008574989445111576,0.029667778324152863,0.029745970904330444,0.0008265824193823437,0.027996979449648622,0.0011179128625950414,0.001152410616901111,0.0011078632546712606,0.0009757784667191519,0.02410628268407379,0.11755505792698577
뉴그린목욕탕,0.01086625288447026,0.010792308493459085,0.05047641819838693,0.04824807279303973,0.002105625657736188,0.04539024761053258,0.048375071587996275,0.009749941830957736,0.0016043973430799384,0.008037755302914711,0.23564609170257342
동원아파트경로당,0.054355719366380804,0.0116894789546323,0.052055559209030045,0.011404934427073877,0.011395458548996217,0.050451824265576095,0.011023753822138558,0.048809048312746094,0.04693932472157781,0.04333406051426784,0.34145916214241967
동원탕,0.054355719366380804,0.0116894789546323,0.052055559209030045,0.011404934427073877,0.011395458548996217,0.050451824265576095,0.011023753822138558,0.048809048312746094,0.04693932472157781,0.04333406051426784,0.34145916214241967
덕계탕,0.011161531947002526,0.009361456851266428,0.02966449218225517,0.06352552211882137,0.05503378564252754,0.001367143991431344,0.0013648166939029536,0.009562006760769784,0.006091223973834877,0.006079373446004484,0.19321135360781647
대동힐링사우나,0.13246225503778275,0.12253540871422647,0.023416441491666832,0.09863284248923457,0.12163123494853319,0.02451533670663918,0.02033106163866703,0.10592832018127302,0.10216503109453941,0.0815783664757736,0.8331962987783361
대동탕,0.13246225503778275,0.12253540871422647,0.023416441491666832,0.09863284248923457,0.12163123494853319,0.02451533670663918,0.02033106163866703,0.10592832018127302,0.10216503109453941,0.0815783664757736,0.8331962987783361
전원사우나,0.014235853899146169,0.013729763460347653,0.0225195789807343,0.01370493787862861,0.013201413917894464,0.012719838134337493,0.006427612654638579,0.013186158990291505,0.01282766311691838,0.005983388931519165,0.12853620996445633
조이물가마,0.014678024099958924,0.024043739036811673,0.013467640516462449,0.01395079831766023,0.005639889459911825,0.006192894725136669,0.005948609481807911,0.005553752757209688,0.006761991772229113,0.006755674015872786,0.10299301418306127
삼조토골찜질방,0.00043793599933417653,,,,,,,,,,0.00043793599933417653
비치목욕탕,0.004268816660379504,0.0008785488581624069,0.0019183363756350642,0.0016801787763921975,0.0011747786842269117,0.0011638489993789421,0.000596511431079535,0.0011557993503771005,0.0005894962835102272,0.0015300594034391045,0.014956374822580991
터미널사우나,0.0019142158387175266,0.030461527213266882,0.010813857534015247,0.010731243201577536,0.009195651558420429,0.009139815834352506,0.008191557276480634,0.008102169106730147,0.001899140302514006,0.007676212774116908,0.09812539064019182
터미널대중사우나,0.0019142158387175266,0.030461527213266882,0.010813857534015247,0.010731243201577536,0.009195651558420429,0.009139815834352506,0.008191557276480634,0.008102169106730147,0.001899140302514006,0.007676212774116908,0.09812539064019182
명성사우나,0.012872700699407102,0.0016329569948184063,0.012691271288362437,0.0016200150997223114,0.004483452396146679,0.014259803990643447,0.021232360208737894,0.02051477576951874,0.0011947578765541282,0.00915923823542616,0.0996613325593373
명성사우나,0.012872700699407102,0.0016329569948184063,0.012691271288362437,0.0016200150997223114,0.004483452396146679,0.014259803990643447,0.021232360208737894,0.02051477576951874,0.0011947578765541282,0.00915923823542616,0.0996613325593373
월화수정신건강의학과의원,0.012872700699407102,0.0016329569948184063,0.012691271288362437,0.0016200150997223114,0.004483452396146679,0.014259803990643447,0.021232360208737894,0.02051477576951874,0.0011947578765541282,0.00915923823542616,0.0996613325593373
남면복지회관,0.00047487539120221264,0.0004037494757789639,0.00015033108717074344,0.0001493316648536853,0.00013674760833414944,0.0001709553712310806,,,,,0.0014859905985708352
남해스포츠파크호텔사우나,8.688465063832107e-05,4.395299507027277e-05,5.099250036153166e-05,0.00010306546720060423,,,,,,,0.00028489561327072973
남해황토굴찜질촌,1.1447863412090758e-05,1.1342386896650596e-05,0.00016941911986204203,0.00011613825120548582,0.0001063782689868825,0.00015868136506363162,,,,,0.0005734072554267834
성남작은목욕탕,0.00025724042747813476,0.0006613491474312549,0.0004184169131704774,0.00016141391735794016,,,,,,,0.0014984204054378073
명성사우나,0.014598155482177423,0.001785295314613373,0.013578057098400598,0.0017113082982156557,0.0047041585810273555,0.015007687276600365,0.02340097592832284,0.02272992077457608,0.001021174537025593,0.007157942162621007,0.1056946754535803
하동세란의원,0.005766648210651928,0.0061193527071940635,0.004726628555023174,0.005166985799565365,0.0045045695122565505,0.0045987232869748925,0.008726678470893078,0.00965458542368747,0.005925588291510687,0.005909880025933458,0.061099640283690665
악양면소다사복합문화관 목욕탕,0.002189627099830661,0.0019625123463404754,0.0015928362704521206,0.0017549535677963723,0.0002749835270471618,0.00035021454898129776,0.0009467637826912987,0.0007705773726183938,,,0.00984246851575778
악양면 복지회관 목욕탕,0.002189627099830661,0.0019625123463404754,0.0015928362704521206,0.0017549535677963723,0.0002749835270471618,0.00035021454898129776,0.0009467637826912987,0.0007705773726183938,,,0.00984246851575778
양보복지목욕탕,0.00013284294979864627,0.00016936448520482936,9.39388676863264e-05,0.00011950464455267927,5.3330981462491234e-05,2.6887407207356998e-05,,,,,0.0005958693359123295
의창노인복지관,0.012955186804205867,0.012309535731288644,0.011601532862271542,0.010859846689427018,0.009699607834077717,0.009549606087086996,0.02035728721336742,0.02010766918132767,0.009998491911719662,0.015940639053045283,0.1333794033678178
성산노인복지관,0.002263493356315139,0.022635963911826654,0.0018769284851990126,0.0222218869046108,0.0062941755939497895,0.03014180578908813,0.029486425777756124,6.277819642682224e-05,0.00024817700917782043,0.0227016870067268,0.1379333220310771
마산합포노인복지관,0.015054477379722386,0.20707193064943608,0.01472491933904889,0.016014095612631604,0.015576712258712355,0.14382012087564847,0.07040866486892154,0.017029893550738213,0.04689761210102486,0.010439978408249211,0.5570384050441335
금강노인종합복지관(본관),0.03686739411059988,0.03674196298720426,0.03664081774066725,0.030869205139335887,0.030601742906083983,0.03545122295460392,0.07250443054900492,0.006356755688932066,0.006298220107677589,0.033412646511866366,0.32574439869597616
금강노인문화센터(분관),0.014644985665769607,0.014167094014133616,0.01335206196948357,0.012586612754575338,0.008610953009797738,0.0249150781469987,0.024710420606838236,0.00816773222298361,0.02379489943684505,0.017151069401594533,0.16210090722901999
마산회원노인복지관,0.024623474930333327,0.024307413495235186,0.006685177980782526,0.006562751678572518,0.022139591061625524,0.004467217206206838,0.013859527803412416,0.004136338797392837,0.013201895699337378,0.019670410496331673,0.13965379914923023
진해노인복지관,0.002557891397977181,0.0025293996266232267,0.002391644890718674,0.0023862423414280536,0.0,0.0021214763421626513,0.004973508957096533,0.007368469528948854,0.004985152279309981,0.00492408360190674,0.0342378689661719
진해서부노인복지관,0.016182802076096105,0.010855696445309952,0.010785840390421492,0.015907270443095377,0.010171549337996725,0.010097189082617216,0.000990883777167453,0.0009918989024842366,0.013160587275463681,0.012841525049076255,0.1019852427797285
상락원,0.01806836038633994,0.011267313661669923,0.00036852362143996193,0.00036522726296067,,,,,,,0.030069424932410497
청락원,0.0008749739161042535,0.0007104419281794454,0.0007045331679739036,0.0033300297093154913,0.0039207556882046146,0.006480214482309616,0.007034849685600024,0.15734269824158317,0.006461812896690354,0.009296480062953588,0.19615678977891446
남강댐효나눔복지관,9.90554015519365e-05,9.844740617632698e-05,9.153642726398103e-05,7.473926688697232e-05,7.455156855672969e-05,2.227288261548032e-05,2.1588550291065195e-05,,,,0.000482191503342492
