city_name,routeno,routetp,startnodenm,endnodenm,startvehicletime,endvehicletime,intervaltime,intervalsattime,intervalsuntime,usage,노선정류장수,노선거리(km),굴곡도,start,end,total_operating_time,interval_avg,num_bus,총인구수,노인(수),인구_대비_정류장수
양산시,도시형5-하북,일반버스,통도사신평터미널,삼덕마을,928.0,1614.0,128.1,114.6,118.0,17897.0,65.0,36.39393939393938,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,356268.0,90708.0,5481.046153846154
양산시,도시형5-어곡산단,일반버스,어곡사거리,어곡산단관리공단,928.0,1614.0,128.1,114.6,118.0,702.0,65.0,36.39393939393938,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,356268.0,90708.0,5481.046153846154
양산시,도시형6-상북,일반버스,늑동마을,신대석마을,928.0,1614.0,128.1,114.6,118.0,17897.0,65.0,36.39393939393938,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,356268.0,90708.0,5481.046153846154
양산시,도시형6-석계산단,일반버스,석계한성아파트,아크,928.0,1614.0,128.1,114.6,118.0,723.0,65.0,36.39393939393938,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,356268.0,90708.0,5481.046153846154
양산시,도시형7-어영마을,일반버스,원동역,어영,928.0,1614.0,128.1,114.6,118.0,17897.0,65.0,36.39393939393938,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,356268.0,90708.0,5481.046153846154
양산시,도시형7-천태사,일반버스,원동역,천태사,928.0,1614.0,128.1,114.6,118.0,17897.0,65.0,36.39393939393938,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,356268.0,90708.0,5481.046153846154
양산시,도시형8,일반버스,원동역,파래소폭포배내골종점,928.0,1614.0,128.1,114.6,118.0,1158.0,104.0,45.1,1.2,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,356268.0,90708.0,3425.653846153846
의령군,101-1,농어촌(일반)버스,의령버스터미널,의령버스터미널,640.0,1600.0,120.0,114.6,118.0,2832.0,19.0,36.6,2.0,400.0,960.0,560.0,118.94285714285716,4,25257.0,13664.0,1329.3157894736842
의령군,101-3,농어촌(일반)버스,의령버스터미널,의령버스터미널,730.0,1900.0,510.0,114.6,118.0,2851.0,20.0,36.6,2.0,450.0,1140.0,690.0,397.5142857142857,1,25257.0,13664.0,1262.85
의령군,101-2,농어촌(일반)버스,의령버스터미널,의령버스터미널,900.0,1500.0,120.0,114.6,118.0,2898.0,23.0,36.6,2.0,540.0,900.0,360.0,118.94285714285716,3,25257.0,13664.0,1098.1304347826087
의령군,888,농어촌(일반)버스,의령버스터미널,시외버스터미널,700.0,700.0,0.0,114.6,118.0,3086.0,57.0,36.6,2.0,420.0,420.0,0.0,33.22857142857143,0,25257.0,13664.0,443.10526315789474
의령군,888,농어촌(일반)버스,시외버스터미널,의령버스터미널,810.0,810.0,0.0,114.6,118.0,3086.0,57.0,36.6,2.0,490.0,490.0,0.0,33.22857142857143,0,25257.0,13664.0,443.10526315789474
의령군,2-20,농어촌(일반)버스,의령버스터미널,함안버스터미널,950.0,950.0,0.0,114.6,118.0,3063.0,48.0,36.6,2.0,590.0,590.0,0.0,33.22857142857143,0,25257.0,13664.0,526.1875
의령군,2-20,농어촌(일반)버스,함안버스터미널,의령버스터미널,1110.0,1110.0,0.0,114.6,118.0,3063.0,48.0,36.6,2.0,670.0,670.0,0.0,33.22857142857143,0,25257.0,13664.0,526.1875
의령군,2-51,농어촌(일반)버스,의령버스터미널,천곡,1300.0,1300.0,0.0,114.6,118.0,3006.0,35.0,36.6,2.0,780.0,780.0,0.0,33.22857142857143,0,25257.0,13664.0,721.6285714285714
의령군,2-50,농어촌(일반)버스,천곡,의령버스터미널,1100.0,1820.0,230.0,114.6,118.0,2980.0,31.0,36.6,2.0,660.0,1100.0,440.0,197.5142857142857,2,25257.0,13664.0,814.741935483871
의령군,2-91,농어촌(일반)버스,의령버스터미널,군북버스터미널,1205.0,1530.0,205.0,114.6,118.0,2730.0,15.0,36.6,2.0,725.0,930.0,205.0,179.65714285714284,1,25257.0,13664.0,1683.8
의령군,2-91,농어촌(일반)버스,군북버스터미널,의령버스터미널,1505.0,1715.0,130.0,114.6,118.0,2730.0,15.0,36.6,2.0,905.0,1035.0,130.0,126.08571428571427,1,25257.0,13664.0,1683.8
의령군,2-39,농어촌(일반)버스,의령버스터미널,다현마을,1900.0,1900.0,0.0,114.6,118.0,3049.0,44.0,36.6,2.0,1140.0,1140.0,0.0,33.22857142857143,0,25257.0,13664.0,574.0227272727273
의령군,2-52,농어촌(일반)버스,의령버스터미널,대의면천곡리,645.0,645.0,0.0,114.6,118.0,1764.0,5.0,36.6,2.0,405.0,405.0,0.0,33.22857142857143,0,25257.0,13664.0,5051.4
의령군,2-51,농어촌(일반)버스,천곡,의령버스터미널,715.0,715.0,0.0,114.6,118.0,3006.0,35.0,36.6,2.0,435.0,435.0,0.0,33.22857142857143,0,25257.0,13664.0,721.6285714285714
의령군,2-50,농어촌(일반)버스,의령버스터미널,천곡,1010.0,1730.0,440.0,114.6,118.0,2980.0,31.0,36.6,2.0,610.0,1050.0,440.0,347.5142857142857,1,25257.0,13664.0,814.741935483871
의령군,2-37,농어촌(일반)버스,의령버스터미널,다현마을,920.0,1300.0,220.0,114.6,118.0,3012.0,36.0,36.6,2.0,560.0,780.0,220.0,190.37142857142857,1,25257.0,13664.0,701.5833333333334
의령군,2-37,농어촌(일반)버스,다현마을,의령버스터미널,730.0,1210.0,280.0,114.6,118.0,3012.0,36.0,36.6,2.0,450.0,730.0,280.0,233.22857142857143,1,25257.0,13664.0,701.5833333333334
의령군,2-38,농어촌(일반)버스,다현마을,의령버스터미널,1430.0,1430.0,0.0,114.6,118.0,3049.0,44.0,36.6,2.0,870.0,870.0,0.0,33.22857142857143,0,25257.0,13664.0,574.0227272727273
의령군,2-30,농어촌(일반)버스,다현마을,의령버스터미널,1800.0,1940.0,100.0,114.6,118.0,3012.0,36.0,36.6,2.0,1080.0,1180.0,100.0,104.65714285714286,0,25257.0,13664.0,701.5833333333334
의령군,2-31,농어촌(일반)버스,다현마을,다현마을,905.0,905.0,0.0,114.6,118.0,220.0,53.0,36.6,1.6,545.0,545.0,0.0,33.22857142857143,0,25257.0,13664.0,476.54716981132077
의령군,2-32,농어촌(일반)버스,다현마을,의령버스터미널,950.0,950.0,0.0,114.6,118.0,3059.0,47.0,36.6,2.0,590.0,590.0,0.0,33.22857142857143,0,25257.0,13664.0,537.3829787234042
의령군,2-36,농어촌(일반)버스,다현마을,다현마을,1510.0,1510.0,0.0,114.6,118.0,3086.0,57.0,36.6,2.0,910.0,910.0,0.0,33.22857142857143,0,25257.0,13664.0,443.10526315789474
의령군,2-34,농어촌(일반)버스,다현마을,의령버스터미널,1600.0,1600.0,0.0,114.6,118.0,3045.0,43.0,36.6,2.0,960.0,960.0,0.0,33.22857142857143,0,25257.0,13664.0,587.3720930232558
의령군,2-31,농어촌(일반)버스,의령버스터미널,다현마을,650.0,830.0,100.0,114.6,118.0,220.0,53.0,36.6,1.6,410.0,510.0,100.0,104.65714285714286,0,25257.0,13664.0,476.54716981132077
의령군,2-35,농어촌(일반)버스,의령버스터미널,다현마을,1120.0,1120.0,0.0,114.6,118.0,3077.0,53.0,36.6,2.0,680.0,680.0,0.0,33.22857142857143,0,25257.0,13664.0,476.54716981132077
의령군,2-36,농어촌(일반)버스,의령버스터미널,다현마을,1430.0,1430.0,0.0,114.6,118.0,3086.0,57.0,36.6,2.0,870.0,870.0,0.0,33.22857142857143,0,25257.0,13664.0,443.10526315789474
의령군,2-33,농어촌(일반)버스,의령버스터미널,다현마을,1700.0,1700.0,0.0,114.6,118.0,3056.0,46.0,36.6,2.0,1020.0,1020.0,0.0,33.22857142857143,0,25257.0,13664.0,549.0652173913044
의령군,2-70,농어촌(일반)버스,의령버스터미널,후곡,710.0,1700.0,260.0,114.6,118.0,2554.0,11.0,36.6,2.0,430.0,1020.0,590.0,218.94285714285712,2,25257.0,13664.0,2296.090909090909
의령군,2-70,농어촌(일반)버스,후곡,의령버스터미널,1155.0,1730.0,180.0,114.6,118.0,2554.0,11.0,36.6,2.0,715.0,1050.0,335.0,161.79999999999998,2,25257.0,13664.0,2296.090909090909
의령군,2-70,농어촌(일반)버스,후곡,의령버스터미널,730.0,730.0,0.0,114.6,118.0,2554.0,11.0,36.6,2.0,450.0,450.0,0.0,33.22857142857143,0,25257.0,13664.0,2296.090909090909
의령군,2-10,농어촌(일반)버스,의령버스터미널,부림면정류장,800.0,1310.0,310.0,114.6,118.0,2898.0,23.0,36.6,2.0,480.0,790.0,310.0,254.65714285714284,1,25257.0,13664.0,1098.1304347826087
의령군,2-11,농어촌(일반)버스,의령버스터미널,부림면정류장,1700.0,1700.0,0.0,114.6,118.0,3000.0,34.0,36.6,2.0,1020.0,1020.0,0.0,33.22857142857143,0,25257.0,13664.0,742.8529411764706
의령군,2-10,농어촌(일반)버스,부림면정류장,의령버스터미널,1040.0,1730.0,210.0,114.6,118.0,2898.0,23.0,36.6,2.0,640.0,1050.0,410.0,183.22857142857143,2,25257.0,13664.0,1098.1304347826087
의령군,2-11,농어촌(일반)버스,부림면정류장,의령버스터미널,1830.0,1830.0,0.0,114.6,118.0,3000.0,34.0,36.6,2.0,1110.0,1110.0,0.0,33.22857142857143,0,25257.0,13664.0,742.8529411764706
의령군,2-10,농어촌(일반)버스,부림면정류장,의령버스터미널,730.0,730.0,0.0,114.6,118.0,2898.0,23.0,36.6,2.0,450.0,450.0,0.0,33.22857142857143,0,25257.0,13664.0,1098.1304347826087
의령군,2-63,농어촌(일반)버스,의령버스터미널,의령버스터미널,640.0,1510.0,510.0,114.6,118.0,2994.0,33.0,36.6,2.0,400.0,910.0,510.0,397.5142857142857,1,25257.0,13664.0,765.3636363636364
의령군,2-62,농어촌(일반)버스,의령버스터미널,의령버스터미널,640.0,1900.0,210.0,114.6,118.0,2935.0,26.0,36.6,2.0,400.0,1140.0,740.0,183.22857142857143,4,25257.0,13664.0,971.4230769230769
의령군,3-10,농어촌(일반)버스,다현마을,부림면정류장,1000.0,1700.0,420.0,114.6,118.0,2963.0,29.0,36.6,2.0,600.0,1020.0,420.0,333.2285714285714,1,25257.0,13664.0,870.9310344827586
의령군,3-10,농어촌(일반)버스,부림면정류장,다현마을,1625.0,1625.0,0.0,114.6,118.0,2963.0,29.0,36.6,2.0,985.0,985.0,0.0,33.22857142857143,0,25257.0,13664.0,870.9310344827586
의령군,3-32,농어촌(일반)버스,부림면정류장,양동,1150.0,1150.0,0.0,114.6,118.0,2760.0,16.0,36.6,2.0,710.0,710.0,0.0,33.22857142857143,0,25257.0,13664.0,1578.5625
의령군,3-31,농어촌(일반)버스,부림면정류장,양동,730.0,730.0,0.0,114.6,118.0,2554.0,11.0,36.6,2.0,450.0,450.0,0.0,33.22857142857143,0,25257.0,13664.0,2296.090909090909
의령군,3-31,농어촌(일반)버스,양동마을-아랫담,부림면정류장,1210.0,1210.0,0.0,114.6,118.0,2554.0,11.0,36.6,2.0,730.0,730.0,0.0,33.22857142857143,0,25257.0,13664.0,2296.090909090909
의령군,3-32,농어촌(일반)버스,양동마을-아랫담,부림면정류장,750.0,750.0,0.0,114.6,118.0,2760.0,16.0,36.6,2.0,470.0,470.0,0.0,33.22857142857143,0,25257.0,13664.0,1578.5625
의령군,3-23,농어촌(일반)버스,부림면정류장,부림면정류장,1240.0,1240.0,0.0,114.6,118.0,3023.0,38.0,36.6,2.0,760.0,760.0,0.0,33.22857142857143,0,25257.0,13664.0,664.6578947368421
의령군,3-21,농어촌(일반)버스,부림면정류장,부림면정류장,1040.0,1830.0,470.0,114.6,118.0,3077.0,53.0,36.6,1.6,640.0,1110.0,470.0,368.9428571428571,1,25257.0,13664.0,476.54716981132077
의령군,3-20,농어촌(일반)버스,부림면정류장,부림면정류장,645.0,1540.0,535.0,114.6,118.0,3071.0,51.0,36.6,2.0,405.0,940.0,535.0,415.37142857142857,1,25257.0,13664.0,495.2352941176471
의령군,3-22,농어촌(일반)버스,부림면정류장,부림면정류장,840.0,840.0,0.0,114.6,118.0,3032.0,40.0,36.6,2.0,520.0,520.0,0.0,33.22857142857143,0,25257.0,13664.0,631.425
의령군,2-14,농어촌(일반)버스,부림면정류장,두곡리,1350.0,1350.0,0.0,114.6,118.0,3089.0,58.0,36.6,2.0,830.0,830.0,0.0,33.22857142857143,0,25257.0,13664.0,435.4655172413793
의령군,2-14,농어촌(일반)버스,두곡리,의령버스터미널,1410.0,1410.0,0.0,114.6,118.0,3089.0,58.0,36.6,2.0,850.0,850.0,0.0,33.22857142857143,0,25257.0,13664.0,435.4655172413793
의령군,2-15,농어촌(일반)버스,의령버스터미널,두곡리,1520.0,1520.0,0.0,114.6,118.0,3118.0,76.0,36.6,2.0,920.0,920.0,0.0,33.22857142857143,0,25257.0,13664.0,332.32894736842104
의령군,2-15,농어촌(일반)버스,두곡리,부림면정류장,1630.0,1630.0,0.0,114.6,118.0,3118.0,76.0,36.6,2.0,990.0,990.0,0.0,33.22857142857143,0,25257.0,13664.0,332.32894736842104
의령군,2-14,농어촌(일반)버스,의령버스터미널,두곡리,840.0,840.0,0.0,114.6,118.0,3089.0,58.0,36.6,2.0,520.0,520.0,0.0,33.22857142857143,0,25257.0,13664.0,435.4655172413793
의령군,2-14,농어촌(일반)버스,두곡리,부림면정류장,940.0,940.0,0.0,114.6,118.0,3089.0,58.0,36.6,2.0,580.0,580.0,0.0,33.22857142857143,0,25257.0,13664.0,435.4655172413793
의령군,2-60,농어촌(일반)버스,의령버스터미널,의령버스터미널,735.0,1800.0,280.0,114.6,118.0,3049.0,44.0,36.6,2.0,455.0,1080.0,625.0,233.22857142857143,2,25257.0,13664.0,574.0227272727273
의령군,2-40,농어촌(일반)버스,의령버스터미널,구상곡,620.0,620.0,0.0,114.6,118.0,2851.0,20.0,36.6,2.0,380.0,380.0,0.0,33.22857142857143,0,25257.0,13664.0,1262.85
의령군,2-41,농어촌(일반)버스,구상곡,의령버스터미널,650.0,650.0,0.0,114.6,118.0,2963.0,29.0,36.6,2.0,410.0,410.0,0.0,33.22857142857143,0,25257.0,13664.0,870.9310344827586
의령군,3-11,농어촌(일반)버스,부림면정류장,마장로5길,1715.0,1715.0,0.0,114.6,118.0,2609.0,12.0,36.6,2.0,1035.0,1035.0,0.0,33.22857142857143,0,25257.0,13664.0,2104.75
의령군,3-11,농어촌(일반)버스,마장,부림면정류장,1730.0,1730.0,0.0,114.6,118.0,2609.0,12.0,36.6,2.0,1050.0,1050.0,0.0,33.22857142857143,0,25257.0,13664.0,2104.75
의령군,3-30,농어촌(일반)버스,부림면정류장,부림면정류장,830.0,1500.0,240.0,114.6,118.0,2696.0,14.0,36.6,2.0,510.0,900.0,390.0,204.65714285714284,1,25257.0,13664.0,1804.0714285714287
의령군,3-33,농어촌(일반)버스,부림면정류장,부림면정류장,950.0,1330.0,220.0,114.6,118.0,2554.0,11.0,36.6,2.0,590.0,810.0,220.0,190.37142857142857,1,25257.0,13664.0,2296.090909090909
의령군,2-12,농어촌(일반)버스,부림면정류장,의령버스터미널,930.0,930.0,0.0,114.6,118.0,3018.0,37.0,36.6,2.0,570.0,570.0,0.0,33.22857142857143,0,25257.0,13664.0,682.6216216216217
의령군,2-13,농어촌(일반)버스,의령버스터미널,부림면정류장,630.0,630.0,0.0,114.6,118.0,3037.0,41.0,36.6,2.0,390.0,390.0,0.0,33.22857142857143,0,25257.0,13664.0,616.0243902439024
의령군,2-21,농어촌(일반)버스,의령버스터미널,적곡,750.0,750.0,0.0,114.6,118.0,2945.0,27.0,36.6,2.0,470.0,470.0,0.0,33.22857142857143,0,25257.0,13664.0,935.4444444444445
의령군,2-22,농어촌(일반)버스,적곡,의령버스터미널,840.0,840.0,0.0,114.6,118.0,3052.0,45.0,36.6,2.0,520.0,520.0,0.0,33.22857142857143,0,25257.0,13664.0,561.2666666666667
의령군,4-10,농어촌(일반)버스,의령버스터미널,의령버스터미널,645.0,1030.0,240.0,114.6,118.0,3071.0,51.0,36.6,2.0,405.0,630.0,225.0,204.65714285714284,1,25257.0,13664.0,495.2352941176471
의령군,2-74,농어촌(일반)버스,의령버스터미널,정암마을,800.0,800.0,0.0,114.6,118.0,2178.0,7.0,36.6,2.0,480.0,480.0,0.0,33.22857142857143,0,25257.0,13664.0,3608.1428571428573
의령군,2-75,농어촌(일반)버스,정암,의령버스터미널,820.0,1605.0,465.0,114.6,118.0,2006.0,6.0,36.6,2.0,500.0,965.0,465.0,365.37142857142857,1,25257.0,13664.0,4209.5
의령군,2-75,농어촌(일반)버스,의령버스터미널,정암마을,1550.0,1550.0,0.0,114.6,118.0,2006.0,6.0,36.6,2.0,950.0,950.0,0.0,33.22857142857143,0,25257.0,13664.0,4209.5
의령군,4-11,농어촌(일반)버스,의령버스터미널,의령버스터미널,1400.0,1820.0,260.0,114.6,118.0,3071.0,51.0,36.6,2.0,840.0,1100.0,260.0,218.94285714285712,1,25257.0,13664.0,495.2352941176471
의령군,2-61,농어촌(일반)버스,의령버스터미널,의령버스터미널,840.0,1500.0,380.0,114.6,118.0,2787.0,17.0,36.6,2.0,520.0,900.0,380.0,304.65714285714284,1,25257.0,13664.0,1485.7058823529412
의령군,4-20,농어촌(일반)버스,의령버스터미널,산다,910.0,910.0,0.0,114.6,118.0,2307.0,8.0,36.6,2.0,550.0,550.0,0.0,33.22857142857143,0,25257.0,13664.0,3157.125
의령군,4-21,농어촌(일반)버스,산다,의령버스터미널,930.0,930.0,0.0,114.6,118.0,2730.0,15.0,36.6,2.0,570.0,570.0,0.0,33.22857142857143,0,25257.0,13664.0,1683.8
의령군,4-21,농어촌(일반)버스,의령버스터미널,산다,1630.0,1630.0,0.0,114.6,118.0,2730.0,15.0,36.6,2.0,990.0,990.0,0.0,33.22857142857143,0,25257.0,13664.0,1683.8
의령군,4-20,농어촌(일반)버스,산다,의령버스터미널,1700.0,1700.0,0.0,114.6,118.0,2307.0,8.0,36.6,2.0,1020.0,1020.0,0.0,33.22857142857143,0,25257.0,13664.0,3157.125
함안군,777-10,농어촌(일반)버스,용산사거리,함안버스터미널,710.0,1945.0,425.0,114.6,118.0,3394.0,21.0,60.1,2.0,430.0,1185.0,755.0,336.8,2,59408.0,24473.0,2828.9523809523807
함안군,777-10,농어촌(일반)버스,함안버스터미널,용산,1100.0,1100.0,0.0,114.6,118.0,3394.0,21.0,60.1,2.0,660.0,660.0,0.0,33.22857142857143,0,59408.0,24473.0,2828.9523809523807
함안군,777-2,농어촌(일반)버스,함안버스터미널,함안버스터미널,1800.0,1800.0,30.0,114.6,118.0,3800.0,42.0,60.1,2.0,1080.0,1080.0,0.0,54.65714285714286,0,59408.0,24473.0,1414.4761904761904
함안군,777-11,농어촌(일반)버스,함안버스터미널,용산,1500.0,1500.0,0.0,114.6,118.0,3431.0,22.0,60.1,2.0,900.0,900.0,0.0,33.22857142857143,0,59408.0,24473.0,2700.3636363636365
함안군,777-20,농어촌(일반)버스,용산,함안버스터미널,1130.0,1530.0,240.0,114.6,118.0,3819.0,44.0,60.1,2.0,690.0,930.0,240.0,204.65714285714284,1,59408.0,24473.0,1350.1818181818182
함안군,777-22,농어촌(일반)버스,용산,함안버스터미널,755.0,755.0,0.0,114.6,118.0,3819.0,44.0,60.1,2.0,475.0,475.0,0.0,33.22857142857143,0,59408.0,24473.0,1350.1818181818182
함안군,777-22,농어촌(일반)버스,함안버스터미널,용산사거리,1730.0,1730.0,0.0,114.6,118.0,3819.0,44.0,60.1,2.0,1050.0,1050.0,0.0,33.22857142857143,0,59408.0,24473.0,1350.1818181818182
함안군,777-20,농어촌(일반)버스,함안버스터미널,용산사거리,740.0,1040.0,180.0,114.6,118.0,3819.0,44.0,60.1,2.0,460.0,640.0,180.0,161.79999999999998,1,59408.0,24473.0,1350.1818181818182
함안군,777-21,농어촌(일반)버스,함안버스터미널,용산사거리,1330.0,1330.0,0.0,114.6,118.0,3819.0,44.0,60.1,2.0,810.0,810.0,0.0,33.22857142857143,0,59408.0,24473.0,1350.1818181818182
함안군,72-4,농어촌(일반)버스,함안버스터미널,함안버스터미널,850.0,1850.0,540.0,114.6,118.0,3733.0,36.0,60.1,2.0,530.0,1130.0,600.0,418.9428571428571,1,59408.0,24473.0,1650.2222222222222
함안군,72-4,농어촌(일반)버스,함안버스터미널,진동,1600.0,1600.0,0.0,114.6,118.0,3733.0,36.0,60.1,2.0,960.0,960.0,0.0,33.22857142857143,0,59408.0,24473.0,1650.2222222222222
함안군,72-5,농어촌(일반)버스,함안버스터미널,진동,1300.0,1300.0,0.0,114.6,118.0,3745.0,37.0,60.1,2.0,780.0,780.0,0.0,33.22857142857143,0,59408.0,24473.0,1605.6216216216217
함안군,1-16,농어촌(일반)버스,함안버스터미널,함안버스터미널,1100.0,1650.0,350.0,114.6,118.0,3141.0,16.0,60.1,2.0,660.0,1010.0,350.0,283.2285714285714,1,59408.0,24473.0,3713.0
함안군,1-16,농어촌(일반)버스,함안버스터미널,정암,755.0,755.0,0.0,114.6,118.0,3141.0,16.0,60.1,2.0,475.0,475.0,0.0,33.22857142857143,0,59408.0,24473.0,3713.0
함안군,1-10,농어촌(일반)버스,함안버스터미널,함안버스터미널,1940.0,1940.0,20.0,114.6,118.0,3551.0,26.0,60.1,2.0,1180.0,1180.0,0.0,47.51428571428572,0,59408.0,24473.0,2284.923076923077
함안군,1-90,농어촌(일반)버스,의령버스터미널,함안버스터미널,1310.0,1740.0,270.0,114.6,118.0,193.0,38.0,41.7,1.3,790.0,1060.0,270.0,226.08571428571423,1,59408.0,24473.0,1563.3684210526317
함안군,1-11,농어촌(일반)버스,함안버스터미널,함안버스터미널,1200.0,1740.0,340.0,114.6,118.0,3858.0,49.0,60.1,2.0,720.0,1060.0,340.0,276.0857142857143,1,59408.0,24473.0,1212.408163265306
함안군,72-2,농어촌(일반)버스,함안버스터미널,GS마트,700.0,700.0,0.0,114.6,118.0,3810.0,43.0,60.1,2.0,420.0,420.0,0.0,33.22857142857143,0,59408.0,24473.0,1381.5813953488373
함안군,1-21,농어촌(일반)버스,함안버스터미널,사정,640.0,800.0,80.0,114.6,118.0,3673.0,32.0,60.1,2.0,400.0,480.0,80.0,90.37142857142858,0,59408.0,24473.0,1856.5
함안군,1-22,농어촌(일반)버스,함안버스터미널,함안버스터미널,920.0,2030.0,180.0,114.6,118.0,3638.0,30.0,60.1,2.0,560.0,1230.0,670.0,161.79999999999998,4,59408.0,24473.0,1980.2666666666667
함안군,1-22,농어촌(일반)버스,함안버스터미널,사정,1340.0,1340.0,0.0,114.6,118.0,3638.0,30.0,60.1,2.0,820.0,820.0,0.0,33.22857142857143,0,59408.0,24473.0,1980.2666666666667
함안군,1-12,농어촌(일반)버스,함안버스터미널,가덕,655.0,655.0,0.0,114.6,118.0,3912.0,58.0,60.1,2.0,415.0,415.0,0.0,33.22857142857143,0,59408.0,24473.0,1024.2758620689656
함안군,1-14,농어촌(일반)버스,함안버스터미널,가덕,1040.0,1750.0,230.0,114.6,118.0,3638.0,30.0,60.1,2.0,640.0,1070.0,430.0,197.5142857142857,2,59408.0,24473.0,1980.2666666666667
함안군,1-13,농어촌(일반)버스,함안버스터미널,함안버스터미널,2010.0,2010.0,35.0,114.6,118.0,3902.0,56.0,60.1,2.0,1210.0,1210.0,0.0,58.22857142857144,0,59408.0,24473.0,1060.857142857143
함안군,1-91,농어촌(일반)버스,군북버스터미널,의령버스터미널,1650.0,1650.0,0.0,114.6,118.0,2502.0,10.0,60.1,2.0,1010.0,1010.0,0.0,33.22857142857143,0,59408.0,24473.0,5940.8
함안군,1-15,농어촌(일반)버스,함안버스터미널,함안버스터미널,935.0,1910.0,220.0,114.6,118.0,3858.0,49.0,60.1,2.0,575.0,1150.0,575.0,190.37142857142857,3,59408.0,24473.0,1212.408163265306
함안군,1-30,농어촌(일반)버스,함안버스터미널,함안버스터미널,900.0,1600.0,210.0,114.6,118.0,2502.0,10.0,60.1,2.0,540.0,960.0,420.0,183.22857142857143,2,59408.0,24473.0,5940.8
함안군,1-31,농어촌(일반)버스,함안버스터미널,함안버스터미널,630.0,1910.0,395.0,114.6,118.0,3394.0,21.0,60.1,2.0,390.0,1150.0,760.0,315.37142857142857,2,59408.0,24473.0,2828.9523809523807
함안군,1-32,농어촌(일반)버스,함안버스터미널,함안버스터미널,1000.0,1000.0,20.0,114.6,118.0,3597.0,28.0,60.1,2.0,600.0,600.0,0.0,47.51428571428572,0,59408.0,24473.0,2121.714285714286
함안군,250-10,농어촌(일반)버스,마산남부시외버스터미널,마산남부시외버스터미널,710.0,1825.0,150.0,114.6,118.0,3917.0,59.0,60.1,2.0,430.0,1105.0,675.0,140.37142857142857,4,59408.0,24473.0,1006.9152542372881
함안군,250-10,농어촌(일반)버스,마산남부시외버스터미널,에이스아파트,2000.0,2200.0,60.0,114.6,118.0,3917.0,59.0,60.1,2.0,1200.0,1320.0,120.0,76.08571428571429,1,59408.0,24473.0,1006.9152542372881
함안군,250-10,농어촌(일반)버스,에이스아파트,마산남부시외버스터미널,625.0,2135.0,850.0,114.6,118.0,3917.0,59.0,60.1,2.0,385.0,1295.0,910.0,640.3714285714286,1,59408.0,24473.0,1006.9152542372881
함안군,252-23,농어촌(일반)버스,마산남부시외버스터미널,주공아파트,1040.0,1610.0,330.0,114.6,118.0,3988.0,78.0,60.1,2.0,640.0,970.0,330.0,268.9428571428571,1,59408.0,24473.0,761.6410256410256
함안군,252-20,농어촌(일반)버스,주공아파트정문,마산남부시외버스터미널,630.0,2130.0,780.0,114.6,118.0,3976.0,74.0,60.1,2.0,390.0,1290.0,900.0,590.3714285714286,1,59408.0,24473.0,802.8108108108108
함안군,252-20,농어촌(일반)버스,마산남부시외버스터미널,주공아파트,640.0,2130.0,490.0,114.6,118.0,3976.0,74.0,60.1,2.0,400.0,1290.0,890.0,383.2285714285714,2,59408.0,24473.0,802.8108108108108
함안군,252-24,농어촌(일반)버스,주공아파트정문,마산남부시외버스터미널,800.0,800.0,0.0,114.6,118.0,3912.0,58.0,60.1,2.0,480.0,480.0,0.0,33.22857142857143,0,59408.0,24473.0,1024.2758620689656
함안군,1-40,농어촌(일반)버스,용산사거리,용산,730.0,1700.0,350.0,114.6,118.0,3733.0,36.0,60.1,2.0,450.0,1020.0,570.0,283.2285714285714,2,59408.0,24473.0,1650.2222222222222
함안군,252-21,농어촌(일반)버스,주공아파트정문,마산남부시외버스터미널,1200.0,1750.0,210.0,114.6,118.0,3948.0,66.0,60.1,2.0,720.0,1070.0,350.0,183.22857142857143,1,59408.0,24473.0,900.1212121212121
함안군,250-20,농어촌(일반)버스,마산남부시외버스터미널,마산남부시외버스터미널,900.0,1430.0,330.0,114.6,118.0,3976.0,74.0,60.1,2.0,540.0,870.0,330.0,268.9428571428571,1,59408.0,24473.0,802.8108108108108
함안군,250-30,농어촌(일반)버스,마산남부시외버스터미널,청계,1545.0,1545.0,0.0,114.6,118.0,3948.0,66.0,60.1,2.0,945.0,945.0,0.0,33.22857142857143,0,59408.0,24473.0,900.1212121212121
함안군,250-30,농어촌(일반)버스,청계,마산남부시외버스터미널,800.0,1700.0,540.0,114.6,118.0,3948.0,66.0,60.1,2.0,480.0,1020.0,540.0,418.9428571428571,1,59408.0,24473.0,900.1212121212121
함안군,250-30,농어촌(일반)버스,마산남부시외버스터미널,청계,1900.0,1900.0,0.0,114.6,118.0,3948.0,66.0,60.1,2.0,1140.0,1140.0,0.0,33.22857142857143,0,59408.0,24473.0,900.1212121212121
