city_name,routeno,routetp,startnodenm,endnodenm,startvehicletime,endvehicletime,intervaltime,intervalsattime,intervalsuntime,usage,노선정류장수,노선거리(km),굴곡도,start,end,total_operating_time,interval_avg,num_bus,총인구수,노인(수),citycode,routeid
거제시,120,일반버스,삼성기숙사,삼성기숙사,928.0,1614.0,128.1,114.6,118.0,1819.0,47,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1428
거제시,43,일반버스,터미널(일반),터미널(일반),928.0,1614.0,128.1,114.6,118.0,3632.0,69,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1425
거제시,120,일반버스,삼성기숙사,삼성기숙사,928.0,1614.0,128.1,114.6,118.0,1819.0,47,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1388
거제시,120,일반버스,삼성기숙사,삼성기숙사,928.0,1614.0,128.1,114.6,118.0,1819.0,47,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1428
거제시,43-1,일반버스,터미널(일반),터미널(일반),928.0,1614.0,128.1,114.6,118.0,3203.0,65,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1434
거제시,43-1,일반버스,터미널(일반),터미널(일반),928.0,1614.0,128.1,114.6,118.0,3203.0,65,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9039
거제시,120,일반버스,수창APT,삼성기숙사,928.0,1614.0,128.1,114.6,118.0,1819.0,47,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1438
거제시,120,일반버스,삼성기숙사,수창APT,928.0,1614.0,128.1,114.6,118.0,1819.0,47,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1458
거제시,112,일반버스,삼성기숙사,중앙고,928.0,1614.0,128.1,114.6,118.0,624.0,13,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1309
거제시,112,일반버스,삼성기숙사,중앙고,928.0,1614.0,128.1,114.6,118.0,624.0,13,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1319
거제시,112,일반버스,삼성기숙사,중앙고,928.0,1614.0,128.1,114.6,118.0,624.0,13,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1329
거제시,112,일반버스,삼성기숙사,중앙고,928.0,1614.0,128.1,114.6,118.0,624.0,13,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1501
거제시,120-1,일반버스,삼성기숙사,삼성기숙사,928.0,1614.0,128.1,114.6,118.0,1999.0,50,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1503
거제시,54-1,일반버스,터미널(일반),여차종점,928.0,1614.0,128.1,114.6,118.0,2266.0,54,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1541
거제시,54-1,일반버스,여차종점,터미널(일반),928.0,1614.0,128.1,114.6,118.0,2266.0,54,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1542
거제시,116,일반버스,수창APT,터미널(일반),928.0,1614.0,128.1,114.6,118.0,1208.0,34,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1601
거제시,116,일반버스,수창APT,계룡중학교,928.0,1614.0,128.1,114.6,118.0,1208.0,34,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1602
거제시,104,일반버스,터미널(순환),거붕백병원,928.0,1614.0,128.1,114.6,118.0,3203.0,65,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1611
거제시,102,일반버스,터미널(순환),덕산아내APT,928.0,1614.0,128.1,114.6,118.0,24716.0,130,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1621
거제시,103,일반버스,터미널(순환),삼성기숙사,928.0,1614.0,128.1,114.6,118.0,828.0,22,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1631
거제시,16,일반버스,터미널(일반),신현교,928.0,1614.0,128.1,114.6,118.0,4386.0,75,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1651
거제시,16-1,일반버스,터미널(일반),거제경찰서,928.0,1614.0,128.1,114.6,118.0,5821.0,84,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1665
거제시,16-2,일반버스,터미널(일반),신현교,928.0,1614.0,128.1,114.6,118.0,4251.0,74,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1671
거제시,150,일반버스,터미널(순환),신현교,928.0,1614.0,128.1,114.6,118.0,1370.0,38,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1681
거제시,152,일반버스,터미널(일반),터미널(일반),928.0,1614.0,128.1,114.6,118.0,1370.0,38,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1682
거제시,16-4,일반버스,터미널(일반),신현교,928.0,1614.0,128.1,114.6,118.0,3748.0,70,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1685
거제시,20-1,일반버스,옥림아파트교차로,터미널(일반),928.0,1614.0,128.1,114.6,118.0,2196.0,53,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1690
거제시,140,일반버스,터미널(순환),신현교,928.0,1614.0,128.1,114.6,118.0,1506.0,41,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1691
거제시,141,일반버스,터미널(순환),신현교,928.0,1614.0,128.1,114.6,118.0,1655.0,44,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1692
거제시,151,일반버스,터미널(일반),터미널(일반),928.0,1614.0,128.1,114.6,118.0,1554.0,42,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1694
거제시,통학7,일반버스,터미널(일반),터미널(일반),928.0,1614.0,128.1,114.6,118.0,1877.0,48,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1695
거제시,151,일반버스,터미널(일반),계룡중학교,928.0,1614.0,128.1,114.6,118.0,1554.0,42,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1698
거제시,152,일반버스,터미널(순환),신현교,928.0,1614.0,128.1,114.6,118.0,1370.0,38,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1699
거제시,130,일반버스,아이파크1차APT,거붕백병원,928.0,1614.0,128.1,114.6,118.0,1032.0,29,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1702
거제시,120-2,일반버스,삼성기숙사,삼성기숙사,928.0,1614.0,128.1,114.6,118.0,2196.0,53,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1705
거제시,2000,좌석버스,터미널(순환),하단역,928.0,1614.0,128.1,114.6,118.0,2520.0,48,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1800
거제시,2000,좌석버스,하단역,신현교,928.0,1614.0,128.1,114.6,118.0,2520.0,48,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1801
거제시,14,일반버스,터미널(일반),대우병원,928.0,1614.0,128.1,114.6,118.0,1247.0,35,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1810
거제시,14,일반버스,대우병원,터미널(일반),928.0,1614.0,128.1,114.6,118.0,1247.0,35,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1811
거제시,10-3,일반버스,터미널(일반),능포종점,928.0,1614.0,128.1,114.6,118.0,1328.0,37,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1820
거제시,10-2,일반버스,능포종점,터미널(일반),928.0,1614.0,128.1,114.6,118.0,855.0,23,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9013
거제시,10-2,일반버스,능포종점,터미널(일반),928.0,1614.0,128.1,114.6,118.0,855.0,23,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9083
거제시,16-3,일반버스,터미널(일반),터미널(일반),928.0,1614.0,128.1,114.6,118.0,5466.0,82,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9014
거제시,16-3,일반버스,터미널(일반),터미널(일반),928.0,1614.0,128.1,114.6,118.0,5466.0,82,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9082
거제시,20-2,일반버스,터미널(일반),옥화선창(종점),928.0,1614.0,128.1,114.6,118.0,1370.0,38,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9016
거제시,20-2,일반버스,옥화선창(종점),터미널(일반),928.0,1614.0,128.1,114.6,118.0,1370.0,38,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9017
거제시,32-1,일반버스,터미널(일반),능포종점,928.0,1614.0,128.1,114.6,118.0,6601.0,88,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9019
거제시,32-1,일반버스,터미널(일반),능포종점,928.0,1614.0,128.1,114.6,118.0,6601.0,88,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9020
거제시,32-1,일반버스,터미널(일반),능포종점,928.0,1614.0,128.1,114.6,118.0,6601.0,88,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9019
거제시,32-1,일반버스,터미널(일반),능포종점,928.0,1614.0,128.1,114.6,118.0,6601.0,88,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9020
거제시,32-1,일반버스,능포종점,터미널(일반),928.0,1614.0,128.1,114.6,118.0,6601.0,88,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9021
거제시,32-1,일반버스,능포종점,터미널(일반),928.0,1614.0,128.1,114.6,118.0,6601.0,88,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9022
거제시,32-1,일반버스,능포종점,터미널(일반),928.0,1614.0,128.1,114.6,118.0,6601.0,88,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9021
거제시,32-1,일반버스,능포종점,터미널(일반),928.0,1614.0,128.1,114.6,118.0,6601.0,88,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9022
거제시,40,일반버스,신촌,터미널(일반),928.0,1614.0,128.1,114.6,118.0,1877.0,48,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB191
거제시,40,일반버스,신촌,터미널(일반),928.0,1614.0,128.1,114.6,118.0,1877.0,48,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9023
거제시,40,일반버스,신촌,터미널(일반),928.0,1614.0,128.1,114.6,118.0,1877.0,48,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9024
거제시,40,일반버스,신촌,터미널(일반),928.0,1614.0,128.1,114.6,118.0,1877.0,48,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB191
거제시,40,일반버스,신촌,터미널(일반),928.0,1614.0,128.1,114.6,118.0,1877.0,48,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9023
거제시,40,일반버스,신촌,터미널(일반),928.0,1614.0,128.1,114.6,118.0,1877.0,48,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9024
거제시,53,일반버스,홍포종점,터미널(일반),928.0,1614.0,128.1,114.6,118.0,2414.0,56,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9025
거제시,53,일반버스,홍포종점,터미널(일반),928.0,1614.0,128.1,114.6,118.0,2414.0,56,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9029
거제시,53,일반버스,홍포종점,터미널(일반),928.0,1614.0,128.1,114.6,118.0,2414.0,56,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9025
거제시,53,일반버스,홍포종점,터미널(일반),928.0,1614.0,128.1,114.6,118.0,2414.0,56,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9029
거제시,55-1,일반버스,터미널(일반),해금강종점,928.0,1614.0,128.1,114.6,118.0,2491.0,57,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9030
거제시,55-1,일반버스,해금강종점,터미널(일반),928.0,1614.0,128.1,114.6,118.0,2491.0,57,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9031
거제시,300,일반버스,능포종점,능포종점,928.0,1614.0,128.1,114.6,118.0,1370.0,38,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9034
거제시,310,일반버스,옥화선창(종점),능포종점,928.0,1614.0,128.1,114.6,118.0,730.0,18,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9035
거제시,43-1,일반버스,터미널(일반),터미널(일반),928.0,1614.0,128.1,114.6,118.0,3203.0,65,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1434
거제시,43-1,일반버스,터미널(일반),터미널(일반),928.0,1614.0,128.1,114.6,118.0,3203.0,65,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9039
거제시,150,일반버스,터미널(일반),터미널(일반),928.0,1614.0,128.1,114.6,118.0,1370.0,38,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9040
거제시,150,일반버스,터미널(일반),신현교,928.0,1614.0,128.1,114.6,118.0,1370.0,38,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9041
거제시,150,일반버스,터미널(일반),신현교,928.0,1614.0,128.1,114.6,118.0,1370.0,38,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9045
거제시,152-1,일반버스,터미널(순환),신현교,928.0,1614.0,128.1,114.6,118.0,1000.0,28,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9042
거제시,33-1,일반버스,능포종점,터미널(일반),928.0,1614.0,128.1,114.6,118.0,7029.0,90,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9044
거제시,150,일반버스,터미널(일반),신현교,928.0,1614.0,128.1,114.6,118.0,1370.0,38,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9041
거제시,150,일반버스,터미널(일반),신현교,928.0,1614.0,128.1,114.6,118.0,1370.0,38,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9045
거제시,11-3,일반버스,터미널(일반),능포종점,928.0,1614.0,128.1,114.6,118.0,1370.0,38,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9048
거제시,150,일반버스,터미널(일반),계룡초등학교,928.0,1614.0,128.1,114.6,118.0,1370.0,38,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9054
거제시,41,일반버스,옥동,터미널(일반),928.0,1614.0,128.1,114.6,118.0,2824.0,61,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB245
거제시,41,일반버스,옥동,터미널(일반),928.0,1614.0,128.1,114.6,118.0,2824.0,61,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9055
거제시,53,일반버스,터미널(일반),홍포종점,928.0,1614.0,128.1,114.6,118.0,2414.0,56,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB400
거제시,53,일반버스,터미널(일반),홍포종점,928.0,1614.0,128.1,114.6,118.0,2414.0,56,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB402
거제시,53,일반버스,터미널(일반),홍포종점,928.0,1614.0,128.1,114.6,118.0,2414.0,56,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9068
거제시,100-2,일반버스,거붕백병원,거붕백병원,928.0,1614.0,128.1,114.6,118.0,1328.0,37,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB1290
거제시,100-2,일반버스,거붕백병원,거붕백병원,928.0,1614.0,128.1,114.6,118.0,1328.0,37,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9070
거제시,132,일반버스,터미널(순환),신현교,928.0,1614.0,128.1,114.6,118.0,1287.0,36,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9071
거제시,132-2,일반버스,터미널(순환),신현교,928.0,1614.0,128.1,114.6,118.0,1370.0,38,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9073
거제시,132-6,일반버스,터미널(순환),신현교,928.0,1614.0,128.1,114.6,118.0,1762.0,46,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9074
거제시,통학1,일반버스,터미널(순환),터미널(일반),928.0,1614.0,128.1,114.6,118.0,1877.0,48,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9075
거제시,134,일반버스,터미널(순환),신현교,928.0,1614.0,128.1,114.6,118.0,1287.0,36,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9077
거제시,141,일반버스,터미널(일반),신현교,928.0,1614.0,128.1,114.6,118.0,1655.0,44,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9080
거제시,301,일반버스,능포종점,능포종점,928.0,1614.0,128.1,114.6,118.0,1328.0,37,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9081
거제시,16-3,일반버스,터미널(일반),터미널(일반),928.0,1614.0,128.1,114.6,118.0,5466.0,82,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9014
거제시,16-3,일반버스,터미널(일반),터미널(일반),928.0,1614.0,128.1,114.6,118.0,5466.0,82,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9082
거제시,10-2,일반버스,능포종점,터미널(일반),928.0,1614.0,128.1,114.6,118.0,855.0,23,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9013
거제시,10-2,일반버스,능포종점,터미널(일반),928.0,1614.0,128.1,114.6,118.0,855.0,23,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9083
거제시,10-2,일반버스,터미널(일반),능포종점,928.0,1614.0,128.1,114.6,118.0,855.0,23,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9084
거제시,133,일반버스,터미널(일반),터미널(일반),928.0,1614.0,128.1,114.6,118.0,1208.0,34,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9085
거제시,132-3,일반버스,터미널(일반),터미널(일반),928.0,1614.0,128.1,114.6,118.0,1328.0,37,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9087
거제시,132-4,일반버스,터미널(순환),터미널(순환),928.0,1614.0,128.1,114.6,118.0,1819.0,47,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9088
거제시,3000,일반버스,터미널(일반),능포종점,928.0,1614.0,128.1,114.6,118.0,882.0,24,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9089
거제시,3000,일반버스,능포종점,터미널(일반),928.0,1614.0,128.1,114.6,118.0,882.0,24,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9090
거제시,4000,일반버스,터미널(일반),수정,928.0,1614.0,128.1,114.6,118.0,855.0,23,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9091
거제시,4000,일반버스,수정,터미널(일반),928.0,1614.0,128.1,114.6,118.0,855.0,23,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9092
거제시,25,일반버스,터미널(일반),망치,928.0,1614.0,128.1,114.6,118.0,2491.0,57,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9097
거제시,25,일반버스,망치,터미널(일반),928.0,1614.0,128.1,114.6,118.0,2491.0,57,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9098
거제시,25-1,일반버스,터미널(일반),망치,928.0,1614.0,128.1,114.6,118.0,2339.0,55,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9099
거제시,25-1,일반버스,망치,터미널(일반),928.0,1614.0,128.1,114.6,118.0,2339.0,55,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9100
거제시,16-5,일반버스,터미널(일반),터미널(일반),928.0,1614.0,128.1,114.6,118.0,3008.0,63,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9104
거제시,12-1,일반버스,능포종점,터미널(일반),928.0,1614.0,128.1,114.6,118.0,1554.0,42,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9106
거제시,14-1,일반버스,터미널(일반),대우병원,928.0,1614.0,128.1,114.6,118.0,1414.0,39,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9111
거제시,14-1,일반버스,대우병원,터미널(일반),928.0,1614.0,128.1,114.6,118.0,1414.0,39,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9112
거제시,24-2,일반버스,터미널(일반),양화펜션촌,928.0,1614.0,128.1,114.6,118.0,1819.0,47,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9113
거제시,25-2,일반버스,터미널(일반),망치,928.0,1614.0,128.1,114.6,118.0,2491.0,57,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9114
거제시,30-2,일반버스,터미널(일반),터미널(일반),928.0,1614.0,128.1,114.6,118.0,3008.0,63,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9115
거제시,40-3,일반버스,신촌,터미널(일반),928.0,1614.0,128.1,114.6,118.0,1247.0,35,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9116
거제시,42,일반버스,옥동,터미널(일반),928.0,1614.0,128.1,114.6,118.0,3203.0,65,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB281
거제시,42,일반버스,옥동,터미널(일반),928.0,1614.0,128.1,114.6,118.0,3203.0,65,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9117
거제시,67-1,일반버스,터미널(일반),능포종점,928.0,1614.0,128.1,114.6,118.0,8226.0,95,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9118
거제시,67-1,일반버스,능포종점,터미널(일반),928.0,1614.0,128.1,114.6,118.0,8226.0,95,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9119
거제시,67-1,일반버스,능포종점,터미널(일반),928.0,1614.0,128.1,114.6,118.0,8226.0,95,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9120
거제시,67-1,일반버스,능포종점,터미널(일반),928.0,1614.0,128.1,114.6,118.0,8226.0,95,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9119
거제시,67-1,일반버스,능포종점,터미널(일반),928.0,1614.0,128.1,114.6,118.0,8226.0,95,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9120
거제시,152-2,일반버스,터미널(순환),신현교,928.0,1614.0,128.1,114.6,118.0,882.0,24,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9125
거제시,통학1-1,일반버스,터미널(일반),터미널(일반),928.0,1614.0,128.1,114.6,118.0,1877.0,48,14.75,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,232973,52643,38090,GJB9128
