nodeid,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명,geometry,weight
TSB389000387,웅곡,35.385013,128.405459,2023-10-16,3890387.0,38310,경상남도 의령군,TSBIS,POINT (1082236.8861678492 1710302.180891912),3451.0
TSB389000388,수월,35.390749,128.420402,2023-10-16,3890388.0,38310,경상남도 의령군,TSBIS,POINT (1083588.1803791143 1710950.8731912235),3451.0
TSB389000389,수월,35.39073,128.42056,2023-10-16,3890389.0,38310,경상남도 의령군,TSBIS,POINT (1083602.5494904793 1710948.8994603185),3275.0
TSB389000390,성산마을,35.401924,128.425637,2023-10-16,3890390.0,38310,경상남도 의령군,TSBIS,POINT (1084052.0223208028 1712194.709387751),1982.0
TSB389000391,두곡,35.399445,128.404939,2023-10-16,3890391.0,38310,경상남도 의령군,TSBIS,POINT (1082175.0137189368 1711902.3728717167),3275.0
TSB389000392,엄현,35.429604,128.310542,2023-10-16,3890392.0,38310,경상남도 의령군,TSBIS,POINT (1073575.459495378 1715172.8889149176),381.0
TSB389000393,엄현,35.429696,128.310473,2023-10-16,3890393.0,38310,경상남도 의령군,TSBIS,POINT (1073569.1123331634 1715183.041061298),339.0
TSB389000394,옥동,35.427085,128.30207,2023-10-16,3890394.0,38310,경상남도 의령군,TSBIS,POINT (1072808.679819181 1714887.2382486775),339.0
TSB389000395,옥동,35.427029,128.302183,2023-10-16,3890395.0,38310,경상남도 의령군,TSBIS,POINT (1072818.9881340687 1714881.1106714935),381.0
TSB389000396,마두,35.414166,128.305593,2023-10-16,3890396.0,38310,경상남도 의령군,TSBIS,POINT (1073140.167239352 1713457.0246477437),381.0
TSB389000397,마두,35.414245,128.305492,2023-10-16,3890397.0,38310,경상남도 의령군,TSBIS,POINT (1073130.9258184754 1713465.7116200742),339.0
TSB389000398,신촌,35.412043,128.293739,2023-10-16,3890398.0,38310,경상남도 의령군,TSBIS,POINT (1072065.804287443 1713212.863424496),879.0
TSB389000399,구송산,35.418128,128.287573,2023-10-16,3890399.0,38310,경상남도 의령군,TSBIS,POINT (1071500.5879195891 1713883.257395789),879.0
TSB389000400,구송산,35.418204,128.287669,2023-10-16,3890400.0,38310,경상남도 의령군,TSBIS,POINT (1071509.2363964305 1713891.755793015),1232.0
TSB389000401,신촌,35.41212,128.293831,2023-10-16,3890401.0,38310,경상남도 의령군,TSBIS,POINT (1072074.088839246 1713221.4703474347),1232.0
TSB389000402,마장,35.44373,128.292326,2023-10-16,3890402.0,38310,경상남도 의령군,TSBIS,POINT (1071909.3379869468 1716726.1622901484),200.0
TSB389000403,의령버스터미널,35.320429,128.253176,2023-10-16,3890403.0,38310,경상남도 의령군,TSBIS,POINT (1068460.2145584738 1703023.5009238198),784.0
TSB389000404,아이캐슬,35.32003,128.255661,2023-10-16,3890404.0,38310,경상남도 의령군,TSBIS,POINT (1068686.431373543 1702980.9693244419),392.0
TSB389000405,아이캐슬,35.32001,128.25553,2023-10-16,3890405.0,38310,경상남도 의령군,TSBIS,POINT (1068674.540700482 1702978.6604258746),392.0
TSB389000406,서동주공아파트,35.321241,128.25484,2023-10-16,3890406.0,38310,경상남도 의령군,TSBIS,POINT (1068610.7814075933 1703114.7068863139),392.0
TSB389000407,서동주공아파트,35.321158,128.255019,2023-10-16,3890407.0,38310,경상남도 의령군,TSBIS,POINT (1068627.1219681853 1703105.6256983576),392.0
TSB389000408,의령전통시장,35.319776,128.261158,2023-10-16,3890408.0,38310,경상남도 의령군,TSBIS,POINT (1069186.3118992618 1702956.62338805),3775.0
TSB389000409,의령전통시장,35.319635,128.260918,2023-10-16,3890409.0,38310,경상남도 의령군,TSBIS,POINT (1069164.6164731893 1702940.8182004597),4082.0
TSB389000410,의령우체국,35.317831,128.262045,2023-10-16,3890410.0,38310,경상남도 의령군,TSBIS,POINT (1069268.5970887777 1702741.5321698864),3865.0
TSB389000411,의령약국,35.319982,128.26277,2023-10-16,3890411.0,38310,경상남도 의령군,TSBIS,POINT (1069332.6634900328 1702980.596540861),2897.0
TSB389000412,군민회관,35.317914,128.264577,2023-10-16,3890412.0,38310,경상남도 의령군,TSBIS,POINT (1069498.685135987 1702752.5100504917),2881.0
TSB389000413,삼영타운,35.318252,128.267314,2023-10-16,3890413.0,38310,경상남도 의령군,TSBIS,POINT (1069747.1882772339 1702791.9189443174),2881.0
TSB389000414,남산초등학교,35.322342,128.268048,2023-10-16,3890414.0,38310,경상남도 의령군,TSBIS,POINT (1069810.3929774996 1703246.0388962072),3188.0
TSB389000415,의령군법원-중앙주유소,35.320384,128.26424,2023-10-16,3890415.0,38310,경상남도 의령군,TSBIS,POINT (1069465.9392728172 1703026.209984978),2897.0
TSB389000416,보건소,35.317998,128.255388,2023-10-16,3890416.0,38310,경상남도 의령군,TSBIS,POINT (1068663.3341337414 1702755.4206174356),128.0
TSB389000417,두곡마을-하두곡,35.399156,128.407032,2023-10-16,3890417.0,38310,경상남도 의령군,TSBIS,POINT (1082365.3724904053 1711872.061506675),3451.0
TSB389000418,두곡마을-하두곡,35.39926,128.407099,2023-10-16,3890418.0,38310,경상남도 의령군,TSBIS,POINT (1082371.35097588 1711883.6517538198),3275.0
TSB389000419,관동,35.398992,128.41465,2023-10-16,3890419.0,38310,경상남도 의령군,TSBIS,POINT (1083057.3321937998 1711860.2436316584),3451.0
TSB389000420,성산마을,35.392199,128.43006,2023-10-16,3890420.0,38310,경상남도 의령군,TSBIS,POINT (1084463.8047335853 1711119.894089424),3451.0
TSB389000421,성당마을,35.362514,128.388988,2023-10-16,3890421.0,38310,경상남도 의령군,TSBIS,POINT (1080763.3084685004 1707793.3064602464),940.0
TSB389000422,성당마을,35.362576,128.389097,2023-10-16,3890422.0,38310,경상남도 의령군,TSBIS,POINT (1080773.1494703533 1707800.2716492736),3804.0
TSB389000423,독대마을,35.364069,128.377862,2023-10-16,3890423.0,38310,경상남도 의령군,TSBIS,POINT (1079750.9711050808 1707956.746464108),1185.0
TSB389000424,독대마을,35.364148,128.377953,2023-10-16,3890424.0,38310,경상남도 의령군,TSBIS,POINT (1079759.160671278 1707965.5814550794),4482.0
TSB389000425,원당,35.33987,128.372267,2023-10-16,3890425.0,38310,경상남도 의령군,TSBIS,POINT (1079266.3125334778 1705268.4159888322),1120.0
TSB389000426,원당,35.339771,128.372212,2023-10-16,3890426.0,38310,경상남도 의령군,TSBIS,POINT (1079261.4110277067 1705257.3922077492),1482.0
TSB389000427,두호,35.339403,128.382748,2023-10-16,3890427.0,38310,경상남도 의령군,TSBIS,POINT (1080219.2485888952 1705225.0609622472),1120.0
TSB389000428,두호,35.339338,128.382854,2023-10-16,3890428.0,38310,경상남도 의령군,TSBIS,POINT (1080228.9457923402 1705217.9378761877),1482.0
TSB389000429,적곡마을,35.34429,128.381729,2023-10-16,3890429.0,38310,경상남도 의령군,TSBIS,POINT (1080121.8198609771 1705766.2379100465),678.0
TSB389000430,적곡,35.345257,128.379445,2023-10-16,3890430.0,38310,경상남도 의령군,TSBIS,POINT (1079913.317283717 1705871.6394160802),521.0
TSB389000431,성황,35.376769,128.333692,2023-10-16,3890431.0,38310,경상남도 의령군,TSBIS,POINT (1075726.3057533642 1709330.572529825),1303.0
TSB389000432,성황,35.376793,128.333821,2023-10-16,3890432.0,38310,경상남도 의령군,TSBIS,POINT (1075738.00098928 1709333.333023909),941.0
TSB389000433,장내,35.379582,128.326427,2023-10-16,3890433.0,38310,경상남도 의령군,TSBIS,POINT (1075063.7870155314 1709637.0184895291),2347.0
TSB389000434,적곡마을,35.344288,128.381596,2023-10-16,3890434.0,38310,경상남도 의령군,TSBIS,POINT (1080109.7359421784 1705765.9085023496),599.0
TSB389000435,장내,35.379707,128.326359,2023-10-16,3890435.0,38310,경상남도 의령군,TSBIS,POINT (1075057.49470487 1709650.8302809282),1001.0
TSB389000436,돈지,35.382323,128.414716,2023-10-16,3890436.0,38310,경상남도 의령군,TSBIS,POINT (1083080.4204466194 1710011.5726005393),245.0
TSB389000437,돈지,35.382411,128.41464,2023-10-16,3890437.0,38310,경상남도 의령군,TSBIS,POINT (1083073.4272186535 1710021.2686818454),245.0
TSB389000439,상촌마을,35.408058,128.420523,2023-10-16,3890439.0,38310,경상남도 의령군,TSBIS,POINT (1083581.301852253 1712870.6868120076),923.0
TSB389000440,상촌마을,35.408026,128.420397,2023-10-16,3890440.0,38310,경상남도 의령군,TSBIS,POINT (1083569.8940607072 1712867.0312414581),923.0
TSB389000441,두곡마을-상두곡,35.402532,128.399193,2023-10-16,3890441.0,38310,경상남도 의령군,TSBIS,POINT (1081650.1081471448 1712239.9869458694),923.0
TSB389000442,두곡마을-상두곡,35.402571,128.399316,2023-10-16,3890442.0,38310,경상남도 의령군,TSBIS,POINT (1081661.2379800396 1712244.4139248938),923.0
TSB389000443,적곡마을,35.350295,128.380514,2023-10-16,3890443.0,38310,경상남도 의령군,TSBIS,POINT (1080005.4894395436 1706431.2517656311),245.0
TSB389000444,적곡마을,35.350341,128.380647,2023-10-16,3890444.0,38310,경상남도 의령군,TSBIS,POINT (1080017.5290648642 1706436.4609570696),678.0
TSB389000445,성황,35.382518,128.338137,2023-10-16,3890445.0,38310,경상남도 의령군,TSBIS,POINT (1076124.664977604 1709971.5881344094),596.0
TSB389000446,성황,35.382567,128.338019,2023-10-16,3890446.0,38310,경상남도 의령군,TSBIS,POINT (1076113.9012228916 1709976.9318035003),596.0
TSB389000447,사곡,35.386491,128.340741,2023-10-16,3890447.0,38310,경상남도 의령군,TSBIS,POINT (1076357.4372951558 1710414.2291324092),596.0
TSB389000448,사곡,35.386528,128.340616,2023-10-16,3890448.0,38310,경상남도 의령군,TSBIS,POINT (1076346.0494583931 1710418.2362306118),596.0
TSB389000449,상촌교량앞,35.394486,128.343609,2023-10-16,3890449.0,38310,경상남도 의령군,TSBIS,POINT (1076610.3582108167 1711303.1507997995),596.0
TSB389000450,상촌교량앞,35.394533,128.34349,2023-10-16,3890450.0,38310,경상남도 의령군,TSBIS,POINT (1076599.5067971037 1711308.2712864683),596.0
TSB389000451,양지,35.401047,128.344769,2023-10-16,3890451.0,38310,경상남도 의령군,TSBIS,POINT (1076709.488366914 1712031.713966092),596.0
TSB389000452,상촌성황로3길,35.390044,128.342509,2023-10-16,3890452.0,38310,경상남도 의령군,TSBIS,POINT (1076514.6578591012 1710809.648801964),596.0
TSB389000453,상촌성황로3길,35.389968,128.342608,2023-10-16,3890453.0,38310,경상남도 의령군,TSBIS,POINT (1076523.7208127412 1710801.2964229616),596.0
TSB389000454,불양암-오암마을-암하,35.36843,128.321929,2023-10-16,3890454.0,38310,경상남도 의령군,TSBIS,POINT (1074665.4997092076 1708396.7822746336),1534.0
TSB389000455,불양암-오암마을-암하,35.368321,128.321904,2023-10-16,3890455.0,38310,경상남도 의령군,TSBIS,POINT (1074663.3289967624 1708384.6745791424),1460.0
TSB383000826,동래마을,34.893378,128.369802,2023-10-16,3830826.0,38050,경상남도 통영시,TSBIS,POINT (1079474.753887916 1655749.2793441955),2851.0
TSB383000827,동래마을,34.893355,128.369907,2023-10-16,3830827.0,38050,경상남도 통영시,TSBIS,POINT (1079484.3702639819 1655746.8120041904),3425.0
TSB383000828,송계마을,34.890018,128.37475,2023-10-16,3830828.0,38050,경상남도 통영시,TSBIS,POINT (1079930.12468351 1655380.5974048122),2851.0
TSB383000829,송계마을,34.890417,128.374517,2023-10-16,3830829.0,38050,경상남도 통영시,TSBIS,POINT (1079908.4474250479 1655424.6600619322),3425.0
TSB383000830,법송1길,34.891035,128.375561,2023-10-16,3830830.0,38050,경상남도 통영시,TSBIS,POINT (1080003.2457364853 1655494.0289143121),3425.0
TSB383000831,법송1길,34.891179,128.375601,2023-10-16,3830831.0,38050,경상남도 통영시,TSBIS,POINT (1080006.7611734404 1655510.0302829943),2851.0
TSB383000832,법송3길,34.893331,128.373779,2023-10-16,3830832.0,38050,경상남도 통영시,TSBIS,POINT (1079838.1919702233 1655747.2303584565),3425.0
TSB383000833,법송4길,34.893627,128.373819,2023-10-16,3830833.0,38050,경상남도 통영시,TSBIS,POINT (1079841.5605056959 1655780.0882756966),2851.0
TSB383000834,법송5길,34.896825,128.371231,2023-10-16,3830834.0,38050,경상남도 통영시,TSBIS,POINT (1079602.00110636 1656132.6822726796),3425.0
TSB383000835,법송6길,34.897122,128.37116,2023-10-16,3830835.0,38050,경상남도 통영시,TSBIS,POINT (1079595.2273283568 1656165.5627738466),2851.0
TSB383000836,사량도여객선터미널,34.826696,128.397739,2023-10-16,3830836.0,38050,경상남도 통영시,TSBIS,POINT (1082093.6918428473 1648376.8785259114),5695.0
TSB383000837,사량도여객선터미널,34.826883,128.397794,2023-10-16,3830837.0,38050,경상남도 통영시,TSBIS,POINT (1082098.5358647476 1648397.6614268739),5695.0
TSB383000838,죽림마을,34.882226,128.413111,2023-10-16,3830838.0,38050,경상남도 통영시,TSBIS,POINT (1083443.3326554564 1654547.7577519114),83934.0
TSB383000839,갈릴리교회,34.881678,128.331676,2023-10-16,3830839.0,38050,경상남도 통영시,TSBIS,POINT (1076001.8257940188 1654422.177725925),3574.0
TSB383000840,갈릴리교회,34.881651,128.331793,2023-10-16,3830840.0,38050,경상남도 통영시,TSBIS,POINT (1076012.542837527 1654419.2722470462),3458.0
TSB383000841,물개마을,34.769907,128.415899,2023-10-16,3830841.0,38050,경상남도 통영시,TSBIS,POINT (1083811.8387825673 1642094.132530513),17321.0
TSB383000842,물개마을,34.769853,128.415723,2023-10-16,3830842.0,38050,경상남도 통영시,TSBIS,POINT (1083795.787524549 1642087.9972703315),19973.0
TSB383000843,물개마을입구,34.767423,128.421506,2023-10-16,3830843.0,38050,경상남도 통영시,TSBIS,POINT (1084327.4649208514 1641823.3565631635),19973.0
TSB383000844,연명마을입구,34.776907,128.397045,2023-10-16,3830844.0,38050,경상남도 통영시,TSBIS,POINT (1082079.5695826386 1642854.842489201),37224.52236842105
TSB383000845,연명마을입구,34.776788,128.397112,2023-10-16,3830845.0,38050,경상남도 통영시,TSBIS,POINT (1082085.818122469 1642841.7005112518),19973.0
TSB383000846,우포마을,34.860627,128.389857,2023-10-16,3830846.0,38050,경상남도 통영시,TSBIS,POINT (1081339.5100140218 1652133.3373458649),1782.0
TSB383000847,우포마을,34.860715,128.389862,2023-10-16,3830847.0,38050,경상남도 통영시,TSBIS,POINT (1081339.8804231195 1652143.1004562343),1782.0
TSB383000848,오륜동마을,34.901962,128.345827,2023-10-16,3830848.0,38050,경상남도 통영시,TSBIS,POINT (1077276.0352513813 1656682.4687498244),5020.0
TSB383000849,오륜동마을,34.902114,128.345824,2023-10-16,3830849.0,38050,경상남도 통영시,TSBIS,POINT (1077275.6187671695 1656699.323023888),5592.0
TSB383000850,창포마을,34.90596,128.419206,2023-10-16,3830850.0,38050,경상남도 통영시,TSBIS,POINT (1083976.1735666012 1657184.934126969),7444.0
TSB383000851,창포마을,34.906068,128.419263,2023-10-16,3830851.0,38050,경상남도 통영시,TSBIS,POINT (1083981.2711164788 1657196.9590800814),7621.0
TSB383000852,대안마을,34.882173,128.43456,2023-10-16,3830852.0,38050,경상남도 통영시,TSBIS,POINT (1085403.533389092 1654559.956496647),4791.0
TSB383000853,대안마을,34.8822,128.434403,2023-10-16,3830853.0,38050,경상남도 통영시,TSBIS,POINT (1085389.1577782691 1654562.8169360487),5097.0
TSB383000854,마구촌입구,34.868241,128.407722,2023-10-16,3830854.0,38050,경상남도 통영시,TSBIS,POINT (1082964.9028013137 1652992.362722677),2851.0
TSB383000855,처음사랑교회,34.862276,128.448351,2023-10-16,3830855.0,38050,경상남도 통영시,TSBIS,POINT (1086684.7292900232 1652365.2400395554),3887.0
TSB383000856,삼삼물산,34.89189,128.465398,2023-10-16,3830856.0,38050,경상남도 통영시,TSBIS,POINT (1088211.3287960936 1655664.2928625569),5768.0
TSB383000857,삼삼물산,34.892,128.465411,2023-10-16,3830857.0,38050,경상남도 통영시,TSBIS,POINT (1088212.3990936903 1655676.5032810045),5768.0
TSB383000858,홀리골입구,34.882745,128.412704,2023-10-16,3830858.0,38050,경상남도 통영시,TSBIS,POINT (1083405.614057762 1654604.9753653407),5368.0
TSB383000859,더카트인통영,34.898397,128.352802,2023-10-16,3830859.0,38050,경상남도 통영시,TSBIS,POINT (1077916.6652043136 1656292.5204203941),5592.0
TSB383000860,더카트인통영,34.898302,128.352825,2023-10-16,3830860.0,38050,경상남도 통영시,TSBIS,POINT (1077918.856388366 1656282.0029483954),5020.0
TSB383000861,춘원마을입구,34.968816,128.40099,2023-10-16,3830861.0,38050,경상남도 통영시,TSBIS,POINT (1082249.180501976 1664140.5246475018),7675.0
TSB383000862,춘원마을,34.964295,128.404148,2023-10-16,3830862.0,38050,경상남도 통영시,TSBIS,POINT (1082542.0096017504 1663641.7471531397),8124.0
TSB383000863,평촌창동마을,34.936947,128.347565,2023-10-16,3830863.0,38050,경상남도 통영시,TSBIS,POINT (1077401.9699687907 1660563.6110112604),8262.0
TSB383000864,대방포,34.892799,128.444109,2023-10-16,3830864.0,38050,경상남도 통영시,TSBIS,POINT (1086265.076268098 1655746.5559955186),6499.0
TSB383000865,봉평오거리종점,34.831412,128.414207,2023-10-16,3830865.0,38050,경상남도 통영시,TSBIS,POINT (1083594.8851716088 1648913.474001768),37224.52236842105
TSB383000866,분지포,34.875727,128.371272,2023-10-16,3830866.0,38050,경상남도 통영시,TSBIS,POINT (1079626.0984563283 1653792.9764130893),2851.0
TSB383000867,해간도종점,34.866817,128.468206,2023-10-16,3830867.0,38050,경상남도 통영시,TSBIS,POINT (1088494.7850507412 1652886.1861423727),5768.0
TSB383000868,가오치터미널,34.90873,128.31381,2023-10-16,3830868.0,38050,경상남도 통영시,TSBIS,POINT (1074344.7431019698 1657408.7865751947),4040.0
TSB383000869,금평,34.810209,128.40396,2023-10-16,3830869.0,38050,경상남도 통영시,TSBIS,POINT (1082679.0593411147 1646553.6164234085),12193.0
TSB383000870,원항마을,34.797144,128.383398,2023-10-16,3830870.0,38050,경상남도 통영시,TSBIS,POINT (1080811.091780638 1645087.9965344162),4239.0
TSB383000871,무량촌,34.960067,128.403884,2023-10-16,3830871.0,38050,경상남도 통영시,TSBIS,POINT (1082522.1467863424 1663172.6428054562),5376.0
TSB383000872,해간도종점,34.866854,128.468287,2023-10-16,3830872.0,38050,경상남도 통영시,TSBIS,POINT (1088502.1491142367 1652890.3609483296),5768.0
TSB383000874,미수종점,34.819767,128.392101,2023-10-16,3830874.0,38050,경상남도 통영시,TSBIS,POINT (1081584.94327874 1647603.8690595657),102574.0
TSB383000875,도산종점,34.903067,128.359502,2023-10-16,3830875.0,38050,경상남도 통영시,TSBIS,POINT (1078524.3844171916 1656815.6512978335),18581.0
TSB383000876,남전마을회관,34.803756,128.390078,2023-10-16,3830876.0,38050,경상남도 통영시,TSBIS,POINT (1081415.6775328806 1645826.6467515007),6292.0
TSB383001028,무전골프장,34.856485,128.434786,2023-10-16,3831028.0,38050,경상남도 통영시,TSBIS,POINT (1085450.760901277 1651711.376603985),1006.0
TSB383001030,안정LH아파트,34.949702,128.408404,2023-10-16,3831030.0,38050,경상남도 통영시,TSBIS,POINT (1082945.2647446226 1662026.9022693615),898.0
TSB383001031,한려초등학교,34.828311,128.420967,2023-10-16,3831031.0,38050,경상남도 통영시,TSBIS,POINT (1084216.1940589477 1648575.2337656985),23583.0
TSB389000136,석천마을-학산,35.286386,128.210216,2023-10-16,3890136.0,38310,경상남도 의령군,TSBIS,POINT (1064582.327730494 1699219.1423635),454.0
TSB389000137,석천마을-학산,35.286376,128.210347,2023-10-16,3890137.0,38310,경상남도 의령군,TSBIS,POINT (1064594.2481487137 1699218.118631863),454.0
TSB389000138,석천교,35.289256,128.210701,2023-10-16,3890138.0,38310,경상남도 의령군,TSBIS,POINT (1064624.1502618978 1699537.7537425878),454.0
TSB389000139,석천교,35.289249,128.210833,2023-10-16,3890139.0,38310,경상남도 의령군,TSBIS,POINT (1064636.1588130102 1699537.0634365422),454.0
TSB389000140,삼정마을-작은골,35.26115,128.227853,2023-10-16,3890140.0,38310,경상남도 의령군,TSBIS,POINT (1066206.681046653 1696431.9907018947),238.0
TSB389000141,삼정마을-작은골,35.261042,128.227841,2023-10-16,3890141.0,38310,경상남도 의령군,TSBIS,POINT (1066205.67733165 1696420.0050647862),238.0
TSB389000142,보천마을,35.260942,128.236972,2023-10-16,3890142.0,38310,경상남도 의령군,TSBIS,POINT (1067036.3465695824 1696415.0443967641),238.0
TSB389000143,보천마을,35.260841,128.237019,2023-10-16,3890143.0,38310,경상남도 의령군,TSBIS,POINT (1067040.7050426328 1696403.8748351564),238.0
TSB389000144,의령행복학습관,35.32088,128.272603,2023-10-16,3890144.0,38310,경상남도 의령군,TSBIS,POINT (1070225.6843721592 1703087.1136995738),392.0
TSB389000145,오암마을-암하,35.36882,128.317106,2023-10-16,3890145.0,38310,경상남도 의령군,TSBIS,POINT (1074227.0027740893 1708436.4081988079),1534.0
TSB389000146,오암마을-암하,35.368729,128.317032,2023-10-16,3890146.0,38310,경상남도 의령군,TSBIS,POINT (1074220.3636742237 1708426.2601933463),1460.0
TSB389000147,보건소,35.318053,128.255516,2023-10-16,3890147.0,38310,경상남도 의령군,TSBIS,POINT (1068674.9228137732 1702761.6091009704),197.0
TSB389000148,사회복지관,35.316396,128.257461,2023-10-16,3890148.0,38310,경상남도 의령군,TSBIS,POINT (1068853.1275094168 1702579.1886769203),128.0
TSB389000149,사회복지관,35.316487,128.257551,2023-10-16,3890149.0,38310,경상남도 의령군,TSBIS,POINT (1068861.2315151936 1702589.3435858742),197.0
TSB389000150,중촌,35.348729,128.360059,2023-10-16,3890150.0,38310,경상남도 의령군,TSBIS,POINT (1078148.363347172 1706241.2364911253),1303.0
TSB389000151,중촌,35.34876,128.360187,2023-10-16,3890151.0,38310,경상남도 의령군,TSBIS,POINT (1078159.9643597873 1706244.775625005),941.0
TSB389000152,호미,35.366972,128.337648,2023-10-16,3890152.0,38310,경상남도 의령군,TSBIS,POINT (1076094.8437702619 1708247.05153305),941.0
TSB389000153,두곡,35.384414,128.315908,2023-10-16,3890153.0,38310,경상남도 의령군,TSBIS,POINT (1074103.9129108288 1710164.9918030654),543.0
TSB389000154,두곡,35.384462,128.316033,2023-10-16,3890154.0,38310,경상남도 의령군,TSBIS,POINT (1074115.2222407942 1710170.4089706028),414.0
TSB389000155,계현입구,35.430362,128.269414,2023-10-16,3890155.0,38310,경상남도 의령군,TSBIS,POINT (1069841.4102130686 1715227.1146444057),879.0
TSB389000156,계현입구,35.430522,128.269268,2023-10-16,3890156.0,38310,경상남도 의령군,TSBIS,POINT (1069828.01908064 1715244.7566600777),1232.0
TSB389000157,상압곡,35.434398,128.259649,2023-10-16,3890157.0,38310,경상남도 의령군,TSBIS,POINT (1068951.5614565862 1715667.8795638666),879.0
TSB389000158,상압곡,35.434501,128.259702,2023-10-16,3890158.0,38310,경상남도 의령군,TSBIS,POINT (1068956.284414275 1715679.340008716),1232.0
TSB389000159,궁류-석정마을,35.44772,128.248421,2023-10-16,3890159.0,38310,경상남도 의령군,TSBIS,POINT (1067921.210931491 1717137.6115827612),1337.0
TSB389000160,궁류-석정마을,35.447753,128.248545,2023-10-16,3890160.0,38310,경상남도 의령군,TSBIS,POINT (1067932.4367423498 1717141.356796802),1690.0
TSB389000161,신기,35.457207,128.251703,2023-10-16,3890161.0,38310,경상남도 의령군,TSBIS,POINT (1068211.0595270437 1718192.0540387307),1690.0
TSB389000162,신기,35.457219,128.251576,2023-10-16,3890162.0,38310,경상남도 의령군,TSBIS,POINT (1068199.5249427261 1718193.297225163),1337.0
TSB389000163,지동,35.459583,128.251025,2023-10-16,3890163.0,38310,경상남도 의령군,TSBIS,POINT (1068147.5313612488 1718455.1028110173),1337.0
TSB389000164,지동,35.459626,128.251161,2023-10-16,3890164.0,38310,경상남도 의령군,TSBIS,POINT (1068159.8358744467 1718459.9657017854),1690.0
TSB389000165,다현마을,35.462852,128.251362,2023-10-16,3890165.0,38310,경상남도 의령군,TSBIS,POINT (1068175.352621758 1718817.8930436205),1337.0
TSB389000166,일붕사,35.43746,128.24176,2023-10-16,3890166.0,38310,경상남도 의령군,TSBIS,POINT (1067325.2392511503 1715995.1422431841),458.0
TSB389000167,일붕사,35.437563,128.241734,2023-10-16,3890167.0,38310,경상남도 의령군,TSBIS,POINT (1067322.793588359 1716006.5479801346),458.0
TSB389000168,평촌,35.435565,128.228235,2023-10-16,3890168.0,38310,경상남도 의령군,TSBIS,POINT (1066099.180529523 1715775.8417909825),458.0
TSB389000169,평촌,35.435751,128.228254,2023-10-16,3890169.0,38310,경상남도 의령군,TSBIS,POINT (1066100.7530907192 1715796.483231749),458.0
TSB389000170,대현마을,35.446393,128.209041,2023-10-16,3890170.0,38310,경상남도 의령군,TSBIS,POINT (1064348.364818046 1716964.0738623575),458.0
TSB389000171,벽계,35.423677,128.199008,2023-10-16,3890171.0,38310,경상남도 의령군,TSBIS,POINT (1063455.6351923838 1714438.2234815862),458.0
TSB389000172,신오목,35.407122,128.269964,2023-10-16,3890172.0,38310,경상남도 의령군,TSBIS,POINT (1069911.4110949908 1712650.020143489),609.0
TSB389000173,신오목,35.407044,128.27007,2023-10-16,3890173.0,38310,경상남도 의령군,TSBIS,POINT (1069921.103273208 1712641.4443465197),633.0
TSB389000174,신상곡,35.40329,128.259692,2023-10-16,3890174.0,38310,경상남도 의령군,TSBIS,POINT (1068981.9777582113 1712217.81106819),609.0
TSB389000175,신상곡,35.403183,128.259722,2023-10-16,3890175.0,38310,경상남도 의령군,TSBIS,POINT (1068984.7930520202 1712205.964963896),633.0
TSB389000176,구상곡,35.40255,128.250853,2023-10-16,3890176.0,38310,경상남도 의령군,TSBIS,POINT (1068179.9817222774 1712129.610355007),609.0
TSB389000177,구오목,35.3998,128.278658,2023-10-16,3890177.0,38310,경상남도 의령군,TSBIS,POINT (1070707.2213169062 1711844.1405527429),552.0
TSB389000178,구오목,35.399767,128.278783,2023-10-16,3890178.0,38310,경상남도 의령군,TSBIS,POINT (1070718.601182632 1711840.5699975004),1052.0
TSB389000179,상용,35.38622,128.274962,2023-10-16,3890179.0,38310,경상남도 의령군,TSBIS,POINT (1070383.3929470452 1710335.390388768),1052.0
TSB389000180,하용소,35.382063,128.277921,2023-10-16,3890180.0,38310,경상남도 의령군,TSBIS,POINT (1070655.7648486514 1709876.4605781373),1052.0
TSB389000181,하용소,35.382037,128.277793,2023-10-16,3890181.0,38310,경상남도 의령군,TSBIS,POINT (1070644.1614990528 1709873.4856091733),552.0
TSB389000182,용소,35.372044,128.282085,2023-10-16,3890182.0,38310,경상남도 의령군,TSBIS,POINT (1071042.7555933439 1708768.2692987127),552.0
TSB389000183,용소,35.372061,128.282216,2023-10-16,3890183.0,38310,경상남도 의령군,TSBIS,POINT (1071054.6406687028 1708770.2487528115),1052.0
TSB389000184,상연,35.362429,128.287686,2023-10-16,3890184.0,38310,경상남도 의령군,TSBIS,POINT (1071560.0338575188 1707705.939016127),1052.0
TSB389000185,상연,35.362398,128.287555,2023-10-16,3890185.0,38310,경상남도 의령군,TSBIS,POINT (1071548.1598161606 1707702.406228801),552.0
TSB389000186,하연,35.355463,128.289285,2023-10-16,3890186.0,38310,경상남도 의령군,TSBIS,POINT (1071711.462826827 1706934.5228808955),552.0
TSB389000187,하연,35.355494,128.289412,2023-10-16,3890187.0,38310,경상남도 의령군,TSBIS,POINT (1071722.9743998975 1706938.0529671116),1052.0
TSB389000188,운곡,35.345849,128.293678,2023-10-16,3890188.0,38310,경상남도 의령군,TSBIS,POINT (1072119.1489324924 1705871.4615698827),2086.0
TSB389000189,운곡,35.345948,128.293857,2023-10-16,3890189.0,38310,경상남도 의령군,TSBIS,POINT (1072135.3264612872 1705882.5716435309),1460.0
