시설명,total_idx,경도,위도,geometry,ADM_NM,ADM_CD,시군구명
수양경로당,0.0018772732033457,128.210130535,34.95475446,POINT (1064836.8108094353 1662440.7134998231),하일면,38540320,고성군
수태경로당,0.0027615274516635,128.216900889,34.953153456,POINT (1065456.2461293212 1662267.575473357),하일면,38540320,고성군
절골경로당,0.0004528734377436,128.498916572,34.88399506,POINT (1091282.8600936248 1654818.779569517),사등면,38090360,거제시
절골경로당,0.0004528734377436,128.202177837,34.966157719,POINT (1064101.8145826834 1663700.188708431),하일면,38540320,고성군
점촌경로당,0.000519994245617,128.130412237,35.289718636,POINT (1057323.0495275583 1699539.6981179214),미천면,38030420,진주시
점촌경로당,0.000519994245617,128.204634191,34.961104397,POINT (1064330.008734204 1663141.3610002545),하일면,38540320,고성군
점촌경로당,0.000519994245617,127.778281185,35.435391087,POINT (1025258.409713828 1715548.5626253164),휴천면,38580320,함양군
용태경로당,0.002060431414903,128.21644204,34.948626382,POINT (1065417.9469377364 1661765.2303966102),하일면,38540320,고성군
삼태경로당,0.0014708703222989,128.653343221,35.489826431,POINT (1104615.782318089 1722161.4749304643),무안면,38080380,밀양시
삼태경로당,0.0014708703222989,128.372875886,35.32715511,POINT (1079334.0712942483 1703858.7380532254),법수면,38520330,함안군
삼태경로당,0.0014708703222989,128.222365383,34.947839587,POINT (1065959.4443699373 1661681.8666001493),하일면,38540320,고성군
중촌마을회경로당,0.0016864668708687,128.21833819,34.946892769,POINT (1065592.4673430002 1661574.2176237511),하일면,38540320,고성군
임포남경로당,0.0012160178050101,128.198318957,34.9403606,POINT (1063769.5085213592 1660836.867146943),하일면,38540320,고성군
임포남경로당,0.0012160178050101,128.198318957,34.9403606,POINT (1063769.5085213592 1660836.867146943),하일면,38540320,고성군
임포남경로당,0.0012160178050101,128.198318957,34.9403606,POINT (1063769.5085213592 1660836.867146943),하일면,38540320,고성군
임포남경로당,0.0012160178050101,128.198318957,34.9403606,POINT (1063769.5085213592 1660836.867146943),하일면,38540320,고성군
도동경로당,0.0003607553934584,128.235151997,35.15554349,POINT (1066957.2682360902 1684724.794796464),진성면,38030340,진주시
도동경로당,0.0003607553934584,128.298351218,35.167228159,POINT (1072703.1435914577 1686065.0152517734),일반성면,38030350,진주시
도동경로당,0.0003607553934584,128.119534069,35.190491498,POINT (1056402.551657676 1688528.898595659),하대동,38030780,진주시
도동경로당,0.0003607553934584,128.40471055,35.260237715,POINT (1082295.2567942203 1696463.139080711),가야읍,38520110,함안군
도동경로당,0.0003607553934584,128.460837583,35.452744453,POINT (1087193.6950781397 1717861.6525220044),장마면,38530390,창녕군
도동경로당,0.0003607553934584,128.200647199,34.948888993,POINT (1063975.499063724 1661784.1360701504),하일면,38540320,고성군
금단경로당,0.0005125277211552,128.189587021,34.945585213,POINT (1062968.112638157 1661410.7343701422),하일면,38540320,고성군
고연경로당,0.0009787025092172,128.192566887,34.939510911,POINT (1063244.8809914975 1660738.986703433),하일면,38540320,고성군
송천1구경로당,0.0010068211568431,128.197387517,34.930818147,POINT (1063691.825755241 1659778.0360442335),하일면,38540320,고성군
자란경로당,0.0,128.226988727,34.93209142,POINT (1066394.3032287792 1659938.482098069),하일면,38540320,고성군
송천경로당,0.000921048709847,128.052969706,34.971136841,POINT (1050477.3838508783 1664166.8526525982),남양동,38060590,사천시
송천경로당,0.000921048709847,128.201891189,34.926916202,POINT (1064106.1847634707 1659348.195041616),하일면,38540320,고성군
평촌경로당,0.0003043103473917,128.136049278,35.239207932,POINT (1057871.5346526746 1693941.1649457472),집현면,38030410,진주시
평촌경로당,0.0003043103473917,128.197649862,34.91875331,POINT (1063725.113228506 1658440.2406495542),하일면,38540320,고성군
평촌경로당,0.0003043103473917,128.184374745,35.001896993,POINT (1062449.3986767954 1667652.3547527057),상리면,38540340,고성군
평촌경로당,0.0003043103473917,128.204939745,35.064857789,POINT (1064276.6753385956 1674647.7391403024),영현면,38540360,고성군
평촌경로당,0.0003043103473917,127.716095072,35.186723353,POINT (1019674.1488469535 1687956.6532869795),악양면,38560320,하동군
평촌경로당,0.0003043103473917,127.798130318,35.156468772,POINT (1027153.0379819805 1684620.7382852312),청암면,38560410,하동군
평촌경로당,0.0003043103473917,127.634157549,35.552481774,POINT (1012159.2482657895 1728507.2501632373),백전면,38580390,함양군
평촌경로당,0.0003043103473917,127.741605647,35.534692672,POINT (1021902.5605547344 1726552.8910520691),함양읍,38580110,함양군
평촌경로당,0.0003043103473917,128.004163943,35.703466859,POINT (1045608.7860110939 1745361.4942194687),가조면,38590400,거창군
오방경로당,3.826660231830812e-05,128.117380171,35.298192556,POINT (1056132.18409861 1700472.0327122454),미천면,38030420,진주시
오방경로당,3.826660231830812e-05,128.670255782,35.423346965,POINT (1106237.3051882654 1714806.1530018807),초동면,38080370,밀양시
오방경로당,3.826660231830812e-05,128.175238854,34.930477495,POINT (1061669.2285378596 1659726.3837688388),하일면,38540320,고성군
오방부녀경로당,3.1844744852177064e-05,128.174785247,34.932315194,POINT (1061626.4257886608 1659929.9007272194),하일면,38540320,고성군
장춘경로당,0.0006911427272703,128.180003849,34.913261048,POINT (1062117.3925872091 1657820.0702733272),하일면,38540320,고성군
춘암여경로당,0.0006699788846784,128.179889848,34.913594505,POINT (1062106.7274268183 1657856.979028395),하일면,38540320,고성군
용암포경로당,0.0008060267160227,128.171038406,34.90401318,POINT (1061305.2728671068 1656788.9811193782),하일면,38540320,고성군
맥전포경로당,0.0008506489150863,128.165504555,34.903470621,POINT (1060800.098764162 1656725.438618633),하일면,38540320,고성군
동화경로당,0.0015732212347777,128.888770121,35.51992508,POINT (1125924.7974449706 1725774.9956846263),단장면,38080350,밀양시
동화경로당,0.0015732212347777,128.190513334,34.903791936,POINT (1063084.6779649828 1656776.5430026744),하일면,38540320,고성군
동화부녀경로당,0.0015831543067499,128.190337987,34.903755539,POINT (1063068.6859794061 1656772.3962117513),하일면,38540320,고성군
큰골경로당,0.0017256637845824,128.189302381,34.908683886,POINT (1062970.3095684869 1657318.2846395993),하일면,38540320,고성군
두수경로당,0.0020073555902222,128.126604976,34.927561346,POINT (1057229.4818437065 1659374.0962378099),하이면,38540330,고성군
부평경로당,0.0013714866551247,128.481414837,35.149451166,POINT (1089394.0780101756 1684242.612080401),진북면,38113330,창원시 마산합포구
부평경로당,0.0013714866551247,128.119197679,34.933563823,POINT (1056548.8255008548 1660035.5427369974),하이면,38540330,고성군
신덕경로당,0.0004832710931509,128.580532773,35.396073736,POINT (1098124.8610512048 1711688.5263414942),길곡면,38530410,창녕군
신덕경로당,0.0004832710931509,128.122620495,34.92716438,POINT (1056865.8376155617 1659327.8023284567),하이면,38540330,고성군
신덕경로당,0.0004832710931509,127.832802529,35.01574212,POINT (1030363.02288359 1669024.3873092225),고전면,38560350,하동군
바군지경로당,0.0026644607642206,128.123117459,34.923265726,POINT (1056913.9195132067 1658895.7353925528),하이면,38540330,고성군
군호경로당,0.001702711544878,128.118074503,34.930624858,POINT (1056448.2622720448 1659708.9855244914),하이면,38540330,고성군
덕명경로당,0.001269063564849,128.143730783,34.906870742,POINT (1058808.406070642 1657089.4961487418),하이면,38540330,고성군
봉화골경로당,0.0,128.137440559,34.897764613,POINT (1058240.1792982903 1656075.9788379907),하이면,38540330,고성군
월흥경로당,0.0002772304735263,128.157569576,34.924018736,POINT (1060060.183877003 1658999.3766147173),하이면,38540330,고성군
정곡경로당,0.0013299578906909,128.437225128,35.126301045,POINT (1085393.02103417 1681636.3721871385),진북면,38113330,창원시 마산합포구
정곡경로당,0.0013299578906909,128.425520159,35.060227612,POINT (1084394.5756008264 1674298.6639067493),진전면,38113340,창원시 마산합포구
정곡경로당,0.0013299578906909,128.667290711,35.486914583,POINT (1105884.7884967255 1721853.390866142),무안면,38080380,밀양시
정곡경로당,0.0013299578906909,128.133408611,34.919340976,POINT (1057856.6541737868 1658466.3927931641),하이면,38540330,고성군
큰정곡경로당,0.0010869947815695,128.137413231,34.915935169,POINT (1058224.8536442686 1658091.0209707175),하이면,38540330,고성군
음촌경로당,0.0001258271209973,128.134626771,34.94047894,POINT (1057953.0574228156 1660811.2403247594),하이면,38540330,고성군
양촌경로당,0.000279321193724,128.584891816,35.330926491,POINT (1098599.9200911694 1704467.4122867766),북면,38111310,창원시 의창구
양촌경로당,0.000279321193724,128.385648991,35.124126566,POINT (1080695.7986013782 1681352.199353463),진전면,38113340,창원시 마산합포구
양촌경로당,0.000279321193724,128.874559979,35.591027828,POINT (1124526.1908327763 1733643.4301148544),산내면,38080340,밀양시
양촌경로당,0.000279321193724,128.451703732,35.209444112,POINT (1086624.01920661 1690869.823236885),여항면,38520390,함안군
양촌경로당,0.000279321193724,128.131562665,34.94391606,POINT (1057670.8378969403 1661190.63742977),하이면,38540330,고성군
신촌경로당,0.0001314591956233,128.626898423,35.205391893,POINT (1102575.9678974194 1690587.201206989),웅남동,38112570,창원시 성산구
신촌경로당,0.0001314591956233,128.58517819,35.095044509,POINT (1098911.6883365698 1678306.7755959781),구산면,38113310,창원시 마산합포구
신촌경로당,0.0001314591956233,128.476673075,35.134526761,POINT (1088978.3931101805 1682583.1821517553),진북면,38113330,창원시 마산합포구
신촌경로당,0.0001314591956233,128.153301969,35.158671496,POINT (1059500.0150881065 1685019.6818451178),문산읍,38030110,진주시
신촌경로당,0.0001314591956233,128.278110505,35.171632598,POINT (1070856.0301993813 1686538.8731734618),일반성면,38030350,진주시
신촌경로당,0.0001314591956233,128.124479566,35.324309614,POINT (1056759.4209126653 1703372.5641005111),미천면,38030420,진주시
신촌경로당,0.0001314591956233,128.044838398,35.239456779,POINT (1049572.3851524917 1693919.4149835655),명석면,38030430,진주시
신촌경로당,0.0001314591956233,127.944731312,35.164558463,POINT (1040501.1922362635 1685567.7290259078),수곡면,38030450,진주시
신촌경로당,0.0001314591956233,128.06139534,34.982774597,POINT (1051239.270102799 1665461.739229218),남양동,38060590,사천시
신촌경로당,0.0001314591956233,128.944521459,35.29773987,POINT (1131340.3846494455 1701203.8749963823),상동면,38070360,김해시
신촌경로당,0.0001314591956233,128.978872288,35.295204663,POINT (1134468.093185192 1700968.7392716256),대동면,38070370,김해시
신촌경로당,0.0001314591956233,128.747567601,35.356005316,POINT (1113350.3263494745 1707423.0004830887),하남읍,38080120,밀양시
신촌경로당,0.0001314591956233,128.735899863,35.504108799,POINT (1112084.7351161307 1723836.2494828806),내이동,38080520,밀양시
신촌경로당,0.0001314591956233,128.478334254,34.882180993,POINT (1089403.909819825 1654599.0368069496),사등면,38090360,거제시
신촌경로당,0.0001314591956233,128.69374467,34.998897231,POINT (1108935.3568642265 1667756.6965290974),장목면,38090390,거제시
신촌경로당,0.0001314591956233,128.919607177,35.372113594,POINT (1128956.7120800035 1709420.2154728866),원동면,38100320,양산시
신촌경로당,0.0001314591956233,128.360690319,35.229188382,POINT (1078320.7901910727 1692983.9995726016),군북면,38520320,함안군
신촌경로당,0.0001314591956233,128.46808129,35.360138482,POINT (1087951.6174461187 1707597.2445069074),대산면,38520340,함안군
신촌경로당,0.0001314591956233,128.542330219,35.390050888,POINT (1094662.5374735575 1710983.3032252924),길곡면,38530410,창녕군
신촌경로당,0.0001314591956233,128.542330219,35.390050888,POINT (1094662.5374735575 1710983.3032252924),길곡면,38530410,창녕군
신촌경로당,0.0001314591956233,128.123333718,34.938228988,POINT (1056923.3351174123 1660555.2424162598),하이면,38540330,고성군
신촌경로당,0.0001314591956233,128.165717674,35.027547801,POINT (1060727.9430065327 1670485.4988278379),상리면,38540340,고성군
신촌경로당,0.0001314591956233,128.213253283,35.072231906,POINT (1065028.8707513427 1675470.921704135),영현면,38540360,고성군
신촌경로당,0.0001314591956233,127.885437416,34.827630294,POINT (1035245.491974629 1648180.8773533918),남해읍,38550110,남해군
신촌경로당,0.0001314591956233,127.909185391,34.895967999,POINT (1037386.1505995895 1655767.7641912503),설천면,38550380,남해군
신촌경로당,0.0001314591956233,128.009856584,34.878543823,POINT (1046594.1135016073 1653877.7026671486),창선면,38550390,남해군
신촌경로당,0.0001314591956233,127.764020241,35.060368077,POINT (1024074.6054544457 1673954.5314092066),하동읍,38560110,하동군
신촌경로당,0.0001314591956233,127.642625902,35.219227781,POINT (1012980.0466818472 1691549.329350403),화개면,38560310,하동군
신촌경로당,0.0001314591956233,127.741552045,35.113451248,POINT (1022011.5794675279 1679836.1632531055),적량면,38560330,하동군
신촌경로당,0.0001314591956233,127.913257555,35.052212179,POINT (1037686.5780831412 1673096.259318378),진교면,38560380,하동군
신촌경로당,0.0001314591956233,127.895060831,35.116198187,POINT (1035999.0152269254 1680185.4978900258),북천면,38560400,하동군
신촌경로당,0.0001314591956233,127.927217407,35.165986751,POINT (1038905.5296620069 1685719.1366728288),옥종면,38560420,하동군
신촌경로당,0.0001314591956233,127.647040114,35.591986574,POINT (1013320.3077267953 1732890.2682488519),백전면,38580390,함양군
신촌경로당,0.0001314591956233,127.884134917,35.535103172,POINT (1034823.3081263391 1726639.4257253357),신원면,38590390,거창군
와룡경로당,2.5600560139465043e-05,128.105312155,34.965972084,POINT (1055258.9481500578 1663621.775456313),벌용동,38060550,사천시
와룡경로당,2.5600560139465043e-05,128.146532123,34.949747159,POINT (1059033.6065940575 1661846.025763095),하이면,38540330,고성군
와룡경로당,2.5600560139465043e-05,128.321497291,35.088700242,POINT (1074882.8806274827 1677373.241653726),구만면,38540390,고성군
와룡경로당,2.5600560139465043e-05,127.876109628,35.865244791,POINT (1033955.518948664 1763252.5749311484),고제면,38590330,거창군
봉현경로당,0.0012436107116017,128.134731662,34.952074624,POINT (1057954.4755999092 1662097.234335022),하이면,38540330,고성군
백수곡경로당,0.0008702103478129,128.137588453,34.964120804,POINT (1058206.8018257723 1663434.7885804637),하이면,38540330,고성군
외원경로당,0.0007944758448449,128.157914325,34.987866556,POINT (1060045.0872099365 1666080.1743422986),하이면,38540330,고성군
내원경로당,0.0,128.149258594,34.976556222,POINT (1059263.2522682485 1664820.7096831775),하이면,38540330,고성군
고봉경로당,0.0023931956817527,128.178145915,35.031600488,POINT (1061858.6336242128 1670942.571235813),상리면,38540340,고성군
비곡경로당,0.0,128.188804348,35.023248345,POINT (1062837.2746033715 1670022.9809181765),상리면,38540340,고성군
비곡경로당,0.0,127.934020158,35.531464644,POINT (1039347.4004305697 1726254.6536548329),신원면,38590390,거창군
신촌경로당,0.0001217057086605,128.626898423,35.205391893,POINT (1102575.9678974194 1690587.201206989),웅남동,38112570,창원시 성산구
신촌경로당,0.0001217057086605,128.58517819,35.095044509,POINT (1098911.6883365698 1678306.7755959781),구산면,38113310,창원시 마산합포구
신촌경로당,0.0001217057086605,128.476673075,35.134526761,POINT (1088978.3931101805 1682583.1821517553),진북면,38113330,창원시 마산합포구
신촌경로당,0.0001217057086605,128.153301969,35.158671496,POINT (1059500.0150881065 1685019.6818451178),문산읍,38030110,진주시
신촌경로당,0.0001217057086605,128.278110505,35.171632598,POINT (1070856.0301993813 1686538.8731734618),일반성면,38030350,진주시
신촌경로당,0.0001217057086605,128.124479566,35.324309614,POINT (1056759.4209126653 1703372.5641005111),미천면,38030420,진주시
신촌경로당,0.0001217057086605,128.044838398,35.239456779,POINT (1049572.3851524917 1693919.4149835655),명석면,38030430,진주시
신촌경로당,0.0001217057086605,127.944731312,35.164558463,POINT (1040501.1922362635 1685567.7290259078),수곡면,38030450,진주시
신촌경로당,0.0001217057086605,128.06139534,34.982774597,POINT (1051239.270102799 1665461.739229218),남양동,38060590,사천시
신촌경로당,0.0001217057086605,128.944521459,35.29773987,POINT (1131340.3846494455 1701203.8749963823),상동면,38070360,김해시
신촌경로당,0.0001217057086605,128.978872288,35.295204663,POINT (1134468.093185192 1700968.7392716256),대동면,38070370,김해시
신촌경로당,0.0001217057086605,128.747567601,35.356005316,POINT (1113350.3263494745 1707423.0004830887),하남읍,38080120,밀양시
신촌경로당,0.0001217057086605,128.735899863,35.504108799,POINT (1112084.7351161307 1723836.2494828806),내이동,38080520,밀양시
신촌경로당,0.0001217057086605,128.478334254,34.882180993,POINT (1089403.909819825 1654599.0368069496),사등면,38090360,거제시
신촌경로당,0.0001217057086605,128.69374467,34.998897231,POINT (1108935.3568642265 1667756.6965290974),장목면,38090390,거제시
신촌경로당,0.0001217057086605,128.919607177,35.372113594,POINT (1128956.7120800035 1709420.2154728866),원동면,38100320,양산시
신촌경로당,0.0001217057086605,128.360690319,35.229188382,POINT (1078320.7901910727 1692983.9995726016),군북면,38520320,함안군
신촌경로당,0.0001217057086605,128.46808129,35.360138482,POINT (1087951.6174461187 1707597.2445069074),대산면,38520340,함안군
신촌경로당,0.0001217057086605,128.542330219,35.390050888,POINT (1094662.5374735575 1710983.3032252924),길곡면,38530410,창녕군
신촌경로당,0.0001217057086605,128.542330219,35.390050888,POINT (1094662.5374735575 1710983.3032252924),길곡면,38530410,창녕군
신촌경로당,0.0001217057086605,128.123333718,34.938228988,POINT (1056923.3351174123 1660555.2424162598),하이면,38540330,고성군
신촌경로당,0.0001217057086605,128.165717674,35.027547801,POINT (1060727.9430065327 1670485.4988278379),상리면,38540340,고성군
신촌경로당,0.0001217057086605,128.213253283,35.072231906,POINT (1065028.8707513427 1675470.921704135),영현면,38540360,고성군
신촌경로당,0.0001217057086605,127.885437416,34.827630294,POINT (1035245.491974629 1648180.8773533918),남해읍,38550110,남해군
신촌경로당,0.0001217057086605,127.909185391,34.895967999,POINT (1037386.1505995895 1655767.7641912503),설천면,38550380,남해군
신촌경로당,0.0001217057086605,128.009856584,34.878543823,POINT (1046594.1135016073 1653877.7026671486),창선면,38550390,남해군
신촌경로당,0.0001217057086605,127.764020241,35.060368077,POINT (1024074.6054544457 1673954.5314092066),하동읍,38560110,하동군
신촌경로당,0.0001217057086605,127.642625902,35.219227781,POINT (1012980.0466818472 1691549.329350403),화개면,38560310,하동군
신촌경로당,0.0001217057086605,127.741552045,35.113451248,POINT (1022011.5794675279 1679836.1632531055),적량면,38560330,하동군
신촌경로당,0.0001217057086605,127.913257555,35.052212179,POINT (1037686.5780831412 1673096.259318378),진교면,38560380,하동군
신촌경로당,0.0001217057086605,127.895060831,35.116198187,POINT (1035999.0152269254 1680185.4978900258),북천면,38560400,하동군
신촌경로당,0.0001217057086605,127.927217407,35.165986751,POINT (1038905.5296620069 1685719.1366728288),옥종면,38560420,하동군
신촌경로당,0.0001217057086605,127.647040114,35.591986574,POINT (1013320.3077267953 1732890.2682488519),백전면,38580390,함양군
신촌경로당,0.0001217057086605,127.884134917,35.535103172,POINT (1034823.3081263391 1726639.4257253357),신원면,38590390,거창군
오산경로당,0.0017855333754215,128.506065542,35.14169233,POINT (1091648.2116774262 1683404.544132052),진동면,38113320,창원시 마산합포구
오산경로당,0.0017855333754215,128.790315654,35.370395425,POINT (1117213.698040703 1709068.8257751744),상남면,38080360,밀양시
오산경로당,0.0017855333754215,128.187307586,35.003917571,POINT (1062715.4837389328 1667878.272493509),상리면,38540340,고성군
오산경로당,0.0017855333754215,127.694077404,35.688093155,POINT (1017560.3642923229 1743556.6555120102),서상면,38580380,함양군
오산경로당,0.0017855333754215,127.694077404,35.688093155,POINT (1017560.3642923229 1743556.6555120102),서상면,38580380,함양군
오산경로당,0.0017855333754215,127.922129692,35.872524162,POINT (1038106.7892044614 1764076.9095783103),웅양면,38590320,거창군
평촌경로당,0.001114315386142,128.136049278,35.239207932,POINT (1057871.5346526746 1693941.1649457472),집현면,38030410,진주시
평촌경로당,0.001114315386142,128.197649862,34.91875331,POINT (1063725.113228506 1658440.2406495542),하일면,38540320,고성군
평촌경로당,0.001114315386142,128.184374745,35.001896993,POINT (1062449.3986767954 1667652.3547527057),상리면,38540340,고성군
평촌경로당,0.001114315386142,128.204939745,35.064857789,POINT (1064276.6753385956 1674647.7391403024),영현면,38540360,고성군
평촌경로당,0.001114315386142,127.716095072,35.186723353,POINT (1019674.1488469535 1687956.6532869795),악양면,38560320,하동군
평촌경로당,0.001114315386142,127.798130318,35.156468772,POINT (1027153.0379819805 1684620.7382852312),청암면,38560410,하동군
평촌경로당,0.001114315386142,127.634157549,35.552481774,POINT (1012159.2482657895 1728507.2501632373),백전면,38580390,함양군
평촌경로당,0.001114315386142,127.741605647,35.534692672,POINT (1021902.5605547344 1726552.8910520691),함양읍,38580110,함양군
평촌경로당,0.001114315386142,128.004163943,35.703466859,POINT (1045608.7860110939 1745361.4942194687),가조면,38590400,거창군
망림경로당,0.001749233301256,128.214625308,35.000450626,POINT (1065210.9674619352 1667511.28569536),상리면,38540340,고성군
구미1경로당,0.0029992887551411,128.226571851,34.995158572,POINT (1066305.4017861288 1666932.265660489),상리면,38540340,고성군
구미2경로당,0.002138315240301,128.22134984,34.997350269,POINT (1065827.0883294304 1667171.869434252),상리면,38540340,고성군
선동경로당,0.0003625261979963,128.28990748,35.171575469,POINT (1071930.35550681 1686541.0054733008),일반성면,38030350,진주시
선동경로당,0.0003625261979963,128.307271185,34.993732575,POINT (1073671.2891031078 1666830.66109576),고성읍,38540110,고성군
선동경로당,0.0003625261979963,128.218864039,34.990141238,POINT (1065605.9941320508 1666370.7591214653),상리면,38540340,고성군
선동경로당,0.0003625261979963,128.344768895,35.117130924,POINT (1076977.5007314149 1680544.0000209638),구만면,38540390,고성군
자은경로당,0.0008152771139955,128.234664204,34.97941794,POINT (1067056.7415525566 1665192.0446231964),상리면,38540340,고성군
장전경로당,0.000405110571804,128.26342838,35.048257188,POINT (1069623.8861901436 1672845.98503938),대가면,38540350,고성군
장전경로당,0.000405110571804,127.965262261,34.799214555,POINT (1042559.5628203966 1645060.689036569),이동면,38550310,남해군
장전경로당,0.000405110571804,127.999772118,35.665881545,POINT (1045232.6907679907 1741190.8701779866),남하면,38590380,거창군
괴정경로당,0.0002309873005515,128.743934756,35.100114607,POINT (1113375.7194770812 1679038.2131593176),웅천동,38115630,창원시 진해구
괴정경로당,0.0002309873005515,128.743934756,35.100114607,POINT (1113375.7194770812 1679038.2131593176),웅천동,38115630,창원시 진해구
괴정경로당,0.0002309873005515,128.981645884,35.251907141,POINT (1134792.0350065308 1696170.2178751999),대동면,38070370,김해시
괴정경로당,0.0002309873005515,128.27124467,35.044522454,POINT (1070339.9402538012 1672437.2839742796),대가면,38540350,고성군
신전경로당,0.0005965409983389,128.673670467,35.36694759,POINT (1106621.5376921515 1708554.5080152603),대산면,38111320,창원시 의창구
신전경로당,0.0005965409983389,128.728419191,35.515261032,POINT (1111390.8666157392 1725064.712471712),부북면,38080310,밀양시
신전경로당,0.0005965409983389,128.51808582,34.936105365,POINT (1092975.8719501882 1660615.4825051255),사등면,38090360,거제시
신전경로당,0.0005965409983389,129.063267429,35.432174308,POINT (1141902.4736349632 1716278.6929612334),상북면,38100330,양산시
신전경로당,0.0005965409983389,128.448861318,35.410025156,POINT (1086152.3369513515 1713113.1848745658),남지읍,38530120,창녕군
신전경로당,0.0005965409983389,128.448861318,35.410025156,POINT (1086152.3369513515 1713113.1848745658),남지읍,38530120,창녕군
신전경로당,0.0005965409983389,128.243011392,35.053031022,POINT (1067757.8983720765 1673361.3466567183),대가면,38540350,고성군
신전경로당,0.0005965409983389,127.953772853,34.780875152,POINT (1041517.7590963442 1643022.1563039632),이동면,38550310,남해군
신전경로당,0.0005965409983389,127.834525348,35.077477477,POINT (1030497.2495118127 1675871.2217053238),양보면,38560390,하동군
외갈경로당,0.0012402264075605,128.251468676,35.046107835,POINT (1068534.9471643106 1672599.3399600722),대가면,38540350,고성군
내갈경로당,0.0005018911126887,128.244019713,35.033830704,POINT (1067865.7303123812 1671232.7128082907),대가면,38540350,고성군
종생경로당,0.0004483733737734,128.247033982,35.016090997,POINT (1068155.4045928628 1669267.4349807343),대가면,38540350,고성군
양화경로당,0.000447206058506,128.663463283,34.795556193,POINT (1106433.9100726093 1645173.1017583457),일운면,38090310,거제시
양화경로당,0.000447206058506,128.28205474,35.014933329,POINT (1071351.5845672973 1669163.5157276199),대가면,38540350,고성군
연동경로당,0.0004296315380616,128.626011351,35.346976832,POINT (1102316.9709164188 1706289.2528332202),북면,38111310,창원시 의창구
연동경로당,0.0004296315380616,128.486800664,35.137677431,POINT (1089897.619546165 1682941.7044317892),진북면,38113330,창원시 마산합포구
연동경로당,0.0004296315380616,128.559262543,35.23524616,POINT (1096383.8577323756 1693830.5133186912),회성동,38114550,창원시 마산회원구
연동경로당,0.0004296315380616,128.280199979,34.998780772,POINT (1071196.3540988555 1667370.8754117382),대가면,38540350,고성군
연동경로당,0.0004296315380616,128.322629029,35.100598149,POINT (1074975.1529723878 1678693.592362625),구만면,38540390,고성군
암전경로당,0.0004360617961354,128.306488899,35.010340172,POINT (1073585.0247660326 1668671.86739836),대가면,38540350,고성군
월촌경로당,0.0005691994054628,128.620570218,35.323209178,POINT (1101852.3529512922 1703647.5872346044),북면,38111310,창원시 의창구
월촌경로당,0.0005691994054628,128.996538278,35.282524423,POINT (1136095.7411471254 1699586.4266038092),대동면,38070370,김해시
월촌경로당,0.0005691994054628,128.330773327,35.022914594,POINT (1075789.2148013671 1670084.5420041713),대가면,38540350,고성군
신화경로당,0.0007830872444809,128.312395666,35.024754641,POINT (1074110.9704514605 1670274.8058312437),대가면,38540350,고성군
화암경로당,0.0014389355870521,128.107154572,35.079543623,POINT (1055350.5449394071 1676217.7380935159),정동면,38060310,사천시
화암경로당,0.0014389355870521,128.296249697,35.028453594,POINT (1072634.7457209677 1670673.15290379),대가면,38540350,고성군
화암경로당,0.0014389355870521,128.031042047,34.806396761,POINT (1048572.5693938903 1645887.012189485),삼동면,38550330,남해군
화암경로당,0.0014389355870521,127.766843679,35.467548892,POINT (1024210.6388611578 1719112.1569135606),유림면,38580330,함양군
척곡경로당,0.0013474209083092,128.293225506,35.039075066,POINT (1072349.5075456447 1671848.8825997617),대가면,38540350,고성군
추계경로당,0.0004749139820036,128.232991689,35.015009091,POINT (1066875.1170128454 1669137.9566415066),영현면,38540360,고성군
봉발1경로당,0.000372235714936,128.222534299,35.031553862,POINT (1065907.7307833885 1670965.812014408),영현면,38540360,고성군
발촌경로당,0.0001989726052826,128.220013706,35.014264522,POINT (1065691.6335067544 1669046.7689831317),영현면,38540360,고성군
금능경로당,0.0002024888065182,128.213062196,35.025316722,POINT (1065048.6356376589 1670267.9012763896),영현면,38540360,고성군
대촌경로당,0.0013062665493105,128.799543768,35.502055181,POINT (1117859.9689487217 1723682.6575650142),산외면,38080330,밀양시
대촌경로당,0.0013062665493105,128.66032913,35.576051582,POINT (1105136.9038114282 1731732.4314191374),청도면,38080390,밀양시
대촌경로당,0.0013062665493105,128.425933585,35.197993087,POINT (1084290.1844568131 1689577.6869604304),여항면,38520390,함안군
대촌경로당,0.0013062665493105,128.230342407,35.046654513,POINT (1066607.7230467054 1672645.658367239),영현면,38540360,고성군
대촌경로당,0.0013062665493105,127.693638811,35.152408448,POINT (1017637.0474300979 1684146.9342233466),악양면,38560320,하동군
대촌경로당,0.0013062665493105,127.693638811,35.152408448,POINT (1017637.0474300979 1684146.9342233466),악양면,38560320,하동군
대촌경로당,0.0013062665493105,127.964804754,35.715118074,POINT (1042042.0435453472 1746636.1640734884),남하면,38590380,거창군
영상경로당,0.0016764714260528,128.219172063,35.046370251,POINT (1065589.1888117692 1672606.7331857763),영현면,38540360,고성군
법촌경로당,0.0018566524588251,128.23693228,35.049483363,POINT (1067206.4179658254 1672963.7978655854),영현면,38540360,고성군
영부경로당,0.0001400504877997,128.209395164,35.039095113,POINT (1064703.2464563698 1671793.5374073773),영현면,38540360,고성군
영동경로당,0.0008659016205942,129.048199159,35.372453791,POINT (1140638.2871776265 1709633.1337003831),삼성동,38100520,양산시
영동경로당,0.0008659016205942,128.531785589,35.330436084,POINT (1093773.7714867648 1704361.4570572793),칠북면,38520360,함안군
