격자이름,total_idx,경도,위도,geometry,ADM_NM,ADM_CD,시군구명
라라569794,0.0008930285740093,128.1249208225813,35.10859906115081,POINT (1056949.9999999995 1679450),사천읍,38060110,사천시
라라406758,0.000146111202282,127.9458875428084,35.0769278108901,POINT (1040650.0000000002 1675850),곤명면,38060360,사천시
라라409734,1.4758588452050684e-05,127.94905959748226,35.055274711114464,POINT (1040950.0000000012 1673449.9999999998),곤양면,38060350,사천시
라라380787,0.0,127.91750223439313,35.10317880456023,POINT (1038050.0000000008 1678750),곤명면,38060360,사천시
라라390749,2.7401257901190103e-05,127.92829527460154,35.06887569250653,POINT (1039049.999999999 1674950.0000000002),곤양면,38060350,사천시
라라430832,0.0003256334941979,127.97259730688258,35.14355374750525,POINT (1043049.9999999993 1683249.9999999995),곤명면,38060360,사천시
라라573727,0.0,128.12884612258364,35.04816393163218,POINT (1057350.0000000023 1672750.0000000007),정동면,38060310,사천시
라라600733,0.0002015305044398,128.15849350669708,35.05341693070032,POINT (1060049.9999999998 1673350),정동면,38060310,사천시
라라406735,2.1453320647722383e-05,127.94577477281538,35.05618855274402,POINT (1040649.9999999999 1673549.999999999),곤양면,38060350,사천시
라라395745,2.0374391971813116e-05,127.93375998823672,35.06524937122678,POINT (1039550.0000000002 1674550.0000000007),곤양면,38060350,사천시
라라427716,0.0011319652597384,127.9687051811749,35.038969314987995,POINT (1042750.0000000007 1671650.0000000005),서포면,38060370,사천시
라라362842,1.944151268094951e-06,127.89799344221602,35.1528388890302,POINT (1036249.9999999992 1684249.999999999),곤명면,38060360,사천시
라라545786,0.0011641288814301,128.09853383523196,35.10151851959086,POINT (1054550.0000000026 1678650.000000001),축동면,38060340,사천시
라라419730,0.0005704417464193,127.96000510719944,35.0516267948203,POINT (1041950.0000000008 1673049.9999999995),곤양면,38060350,사천시
라라427807,8.510390686657428e-05,127.9691747181652,35.12102419348623,POINT (1042749.9999999994 1680750.0000000005),곤명면,38060360,사천시
라라402763,0.0002266428756983,127.94152437097516,35.08145239005374,POINT (1040250.0000000029 1676350),곤명면,38060360,사천시
라라544747,0.0011330477986127,128.0971803167852,35.06635831291463,POINT (1054450.0000000005 1674750.0000000005),정동면,38060310,사천시
라라473749,0.0002901471409585,128.0193255530317,35.06852008766173,POINT (1047350.0000000007 1674950.0000000002),곤양면,38060350,사천시
라라354828,0.0,127.88915022270396,35.140243600612074,POINT (1035450.0000000017 1682850.000000001),곤명면,38060360,사천시
라라492674,0.0010455639385863,128.0397187522472,35.00080166113579,POINT (1049250.0000000005 1667449.9999999998),용현면,38060330,사천시
라라433664,3.186839161776129e-05,127.97501209048212,34.99205476648712,POINT (1043350 1666450.0000000002),서포면,38060370,사천시
라라485626,0.000685065939928,128.0317680434637,34.957553526125125,POINT (1048549.9999999999 1662649.999999999),동서동,38060510,사천시
라라426817,0.0005415052792933,127.96812885839591,35.130045389314525,POINT (1042650.0000000002 1681750),곤명면,38060360,사천시
라라543752,0.0011115034059407,128.09611640008356,35.07087213257126,POINT (1054349.9999999988 1675250.0000000005),정동면,38060310,사천시
라라568609,0.0005888417305004,128.12255761073598,34.941792633431966,POINT (1056850.0000000002 1660949.9999999995),향촌동,38060570,사천시
라라504691,0.0,128.05297187244588,35.01607139661083,POINT (1050449.999999999 1669150),용현면,38060330,사천시
라라526566,0.0,128.07629492029713,34.903246095198114,POINT (1052649.9999999998 1656650.0000000012),동서동,38060510,사천시
라라490761,0.0007817262297029,128.03804112292167,35.07925914350713,POINT (1049049.9999999995 1676150.0000000002),축동면,38060340,사천시
라라497610,0.0008118550051616,128.04481565819503,34.943067901403985,POINT (1049749.999999999 1661050.0000000002),동서동,38060510,사천시
라라419729,0.0005340172404912,127.96000005119232,35.050725087421746,POINT (1041950.0000000027 1672950.0000000005),곤양면,38060350,사천시
라라439678,0.0009411230094476,127.98166041341972,35.00465284016924,POINT (1043949.9999999995 1667850),서포면,38060370,사천시
라라490629,0.000675327875331,128.037261984432,34.960234557995804,POINT (1049050.0000000007 1662950.0000000002),남양동,38060590,사천시
라라535683,5.007523280699575e-05,128.08689725125075,35.008698277880235,POINT (1053550.0000000005 1668350.0000000002),용현면,38060330,사천시
라라402735,2.9764759328481557e-05,127.94138842142549,35.05620459202507,POINT (1040249.9999999999 1673549.999999999),곤양면,38060350,사천시
라라460676,9.82237332258197e-05,128.00466305505395,35.002755923490746,POINT (1046049.9999999995 1667649.9999999995),서포면,38060370,사천시
라라440803,0.0,127.98342026689424,35.11736135355355,POINT (1044050.0000000027 1680350.0000000002),곤명면,38060360,사천시
라라593671,0.000721295346082,128.15037499400862,34.99755406459746,POINT (1059350 1667150.0000000016),사남면,38060320,사천시
라라432665,3.459554197508292e-05,127.97392156114552,34.992960763010856,POINT (1043250.0000000003 1666549.9999999995),서포면,38060370,사천시
라라479738,0.0001623630688514,128.02584238189772,35.05857307084865,POINT (1047950.0000000009 1673850),곤양면,38060350,사천시
라라416743,0.0002953310290169,127.95678081175852,35.06336141293399,POINT (1041649.9999999977 1674350.000000001),곤양면,38060350,사천시
라라396799,0.0001369660737566,127.93511524292072,35.11393750141267,POINT (1039649.9999999995 1679950),곤명면,38060360,사천시
마마332136,0.0010815712275921,128.96754647929038,35.409676001636726,POINT (1133250.0000000016 1713650),원동면,38100320,양산시
마마369092,0.0,129.0075455784922,35.36951365318117,POINT (1136950.0000000002 1709250.000000001),강서동,38100530,양산시
마마327118,0.0011046075154019,128.96174837120108,35.39351776030244,POINT (1132749.9999999995 1711850.0000000007),원동면,38100320,양산시
마마519117,0.0,129.17307111838943,35.3898738044969,POINT (1151950 1711750.000000001),서창동,38100540,양산시
마마436178,0.0,129.08278977344648,35.4460862842816,POINT (1143649.9999999995 1717850),하북면,38100340,양산시
마마333230,0.0,128.97018819375887,35.49439227119456,POINT (1133350.0000000007 1723050.000000001),원동면,38100320,양산시
마마408223,0.0,129.05272812397308,35.48704718669041,POINT (1140850.0000000026 1722349.9999999998),하북면,38100340,양산시
마마462180,0.0,129.11146346682148,35.44750999375171,POINT (1146250.0000000002 1718050.0000000005),하북면,38100340,양산시
마마530103,0.0,129.184915734184,35.377087345350546,POINT (1153050.0000000019 1710349.9999999995),덕계동,38100570,양산시
마마446050,0.0008362185112524,129.09153581111389,35.3305702268508,POINT (1144649.9999999995 1705050.0000000016),동면,38100310,양산시
마마383199,0.0,129.02476835981423,35.4657661663273,POINT (1138349.9999999995 1719949.9999999998),상북면,38100330,양산시
라마787065,0.0009704187950929,128.3667093568383,35.35146548376148,POINT (1078750.000000001 1706550),정곡면,38510360,의령군
라마739159,0.0002658147685346,128.31473831904577,35.436582576116265,POINT (1073949.9999999993 1715949.9999999995),유곡면,38510420,의령군
라마781123,0.0004389998834999,128.36066166158432,35.40380463286161,POINT (1078149.9999999993 1712350),지정면,38510370,의령군
라마763191,0.0001278977195646,128.34147793630945,35.46525181038078,POINT (1076349.9999999988 1719149.9999999993),부림면,38510390,의령군
라마688201,0.0002002966721244,128.25890955806727,35.47481569832981,POINT (1068849.999999999 1720150.0000000002),봉수면,38510400,의령군
라마727149,0.0003061839636811,128.3014292376727,35.42765514648912,POINT (1072749.9999999993 1714950.0000000007),유곡면,38510420,의령군
라마660159,0.0004071756264571,128.22770733137807,35.43713848759878,POINT (1066050 1715950.0000000002),궁류면,38510410,의령군
라라698961,0.0001095843021475,128.2678792637865,35.25835995452351,POINT (1069849.9999999993 1696150),화정면,38510340,의령군
라마653104,0.0002519493603425,128.21955464954797,35.387596100559534,POINT (1065350 1710450.000000001),가례면,38510310,의령군
라라648998,0.0004924553699528,128.2132092948265,35.2920566899398,POINT (1064850.000000002 1699850),화정면,38510340,의령군
라마675036,0.000771401016799,128.24321457812252,35.32613959980812,POINT (1067549.9999999993 1703650.0000000012),가례면,38510310,의령군
라마630060,0.0003904542582009,128.193891927778,35.348072862010824,POINT (1063049.9999999995 1706049.9999999998),칠곡면,38510320,의령군
라마740189,0.0006289554778903,128.31611301168678,35.46362269567547,POINT (1074050.0000000012 1718950.0000000016),부림면,38510390,의령군
라라696969,0.0002892173207829,128.26574864231574,35.26558688103262,POINT (1069650.0000000002 1696949.9999999998),화정면,38510340,의령군
라마793241,0.0001934720976733,128.3750270804208,35.5100950880696,POINT (1079349.9999999998 1724149.9999999998),낙서면,38510380,의령군
라마813106,0.0002985334113942,128.39572978997063,35.38822163717895,POINT (1081350.000000001 1710650.0000000007),지정면,38510370,의령군
라마704040,0.0004017605945492,128.27515352285798,35.32954571372365,POINT (1070450 1704050),의령읍,38510110,의령군
라마621033,0.0001232922292113,128.18378258122178,35.32378531446691,POINT (1062149.9999999995 1703350),화정면,38510340,의령군
라마748162,0.0001307674532179,128.32468067034424,35.439220020129426,POINT (1074849.9999999998 1716249.999999999),유곡면,38510420,의령군
라마716068,0.0006661220928262,128.2886011638275,35.35470535268624,POINT (1071650.0000000014 1706850.0000000002),용덕면,38510350,의령군
라마734190,0.0004886156699286,128.3095099731543,35.46456880685814,POINT (1073449.9999999993 1719050),봉수면,38510400,의령군
라마563081,0.0,128.1203044662921,35.367408049049416,POINT (1056349.9999999988 1708150.000000001),대의면,38510330,의령군
라마580095,0.0003913147526641,128.13911667103864,35.37993339552346,POINT (1058050.0000000002 1709550.0000000005),대의면,38510330,의령군
라마656039,0.0003554396755698,128.22233551369555,35.32897116058392,POINT (1065649.9999999995 1703950.000000001),가례면,38510310,의령군
라마657055,9.303900649556497e-05,128.22356429978063,35.34339053289497,POINT (1065750.0000000005 1705549.9999999995),가례면,38510310,의령군
라마809202,0.0002499010770552,128.39228023748203,35.47480495070749,POINT (1080949.999999997 1720250),낙서면,38510380,의령군
라마803203,0.0002581295319395,128.38567726836885,35.47575522787962,POINT (1080349.9999999998 1720350),낙서면,38510380,의령군
라마635043,0.000892740023284,128.19926220080072,35.33271350620588,POINT (1063550.0000000033 1704350.0000000019),칠곡면,38510320,의령군
라마643170,0.0003552221111756,128.20906581171363,35.447167611318406,POINT (1064349.999999999 1717049.9999999995),궁류면,38510410,의령군
라마711007,0.0004211007938191,128.28256823321618,35.2997428645481,POINT (1071150.000000002 1700750.0000000002),의령읍,38510110,의령군
라마695167,0.0001713004150733,128.26633401384603,35.444112716574026,POINT (1069550.0000000005 1716750),궁류면,38510410,의령군
라마661049,0.0001724938093026,128.22791737385003,35.337954382621696,POINT (1066150.0000000007 1704950.000000001),가례면,38510310,의령군
라마618014,0.0001049421270678,128.18033866300337,35.30667290068652,POINT (1061850.0000000005 1701449.9999999995),화정면,38510340,의령군
라마674033,0.000856261911454,128.24208969832603,35.32344149820083,POINT (1067449.9999999995 1703350),가례면,38510310,의령군
라마696044,0.0003839950968203,128.26638596176855,35.33320828246025,POINT (1069650.0000000007 1704450.000000001),의령읍,38510110,의령군
라마546062,0.0001056468935737,128.1014646331455,35.35037148074846,POINT (1054649.9999999993 1706250.0000000002),대의면,38510330,의령군
라마662158,0.0004354802608316,128.22990253875557,35.436223582137906,POINT (1066250.0000000007 1715850.000000001),궁류면,38510410,의령군
라마690008,0.0008574410016451,128.25948090738214,35.30079172597244,POINT (1069050 1700850.0000000002),의령읍,38510110,의령군
라마668207,0.0003300341644093,128.2369152753134,35.48036189212669,POINT (1066850.0000000016 1720750.0000000002),봉수면,38510400,의령군
라마726222,2.306676342733505e-05,128.300979910707,35.493478312391005,POINT (1072650 1722249.999999999),봉수면,38510400,의령군
라마794211,0.0002008699750896,128.37583607769056,35.48304015462124,POINT (1079449.9999999995 1721150.0000000005),낙서면,38510380,의령군
라마664158,0.0004139195157752,128.23210585777107,35.4362102425324,POINT (1066450.0000000005 1715850.000000001),궁류면,38510410,의령군
라마674064,0.0001025575384744,128.24234528170552,35.35139165498609,POINT (1067449.9999999995 1706450.0000000014),가례면,38510310,의령군
라마795213,0.0002116589497226,128.37695792420422,35.48483528129564,POINT (1079549.999999999 1721350.0000000002),낙서면,38510380,의령군
라마697198,0.0003021308071903,128.26880340276767,35.472048136275866,POINT (1069750.0000000007 1719849.999999999),봉수면,38510400,의령군
라마726223,1.4627673256762222e-05,128.30098885961402,35.49437989444998,POINT (1072650.000000001 1722350.0000000005),봉수면,38510400,의령군
라마707049,0.0006161996167517,128.2785319354239,35.337639004454786,POINT (1070749.999999999 1704950.0000000005),용덕면,38510350,의령군
라마718167,0.0002587514452813,128.29167435047486,35.44394920751318,POINT (1071849.9999999993 1716750),유곡면,38510420,의령군
라라712999,0.000401204748614,128.28359849562207,35.292522819657684,POINT (1071250 1699949.999999999),의령읍,38510110,의령군
라마754223,0.000197279705853,128.33185687816737,35.49417102399984,POINT (1075450.0000000002 1722349.9999999998),부림면,38510390,의령군
라라701976,0.000236268618741,128.27130513857475,35.27186332273419,POINT (1070149.9999999967 1697649.999999999),화정면,38510340,의령군
라마776172,0.0005592989538322,128.35562284340546,35.4480211513861,POINT (1077649.999999999 1717250),부림면,38510390,의령군
라마765160,0.0007446405941777,128.34339029422915,35.437287480958496,POINT (1076550.0000000002 1716050),유곡면,38510420,의령군
라마710006,0.0003729977786094,128.28145977104438,35.29884836062407,POINT (1071049.999999999 1700650.0000000005),의령읍,38510110,의령군
라마626004,0.0007380770281593,128.1890615062217,35.29760674001624,POINT (1062649.9999999998 1700449.9999999993),화정면,38510340,의령군
라마698069,0.0002973406754929,128.26879998618986,35.355734597266675,POINT (1069850.0000000007 1706950.000000001),용덕면,38510350,의령군
라마781220,0.0002878432536271,128.36159328408067,35.49125743058692,POINT (1078150.0000000007 1722050.0000000007),부림면,38510390,의령군
라마675032,0.0008736771209133,128.2431815720065,35.32253312094915,POINT (1067549.9999999998 1703250.000000001),가례면,38510310,의령군
라마719129,0.000913869767385,128.29244042888632,35.409681408001696,POINT (1071950.0000000033 1712949.9999999995),유곡면,38510420,의령군
라라667964,0.0003770652479339,128.23382708699572,35.261276301995764,POINT (1066749.999999999 1696449.9999999998),화정면,38510340,의령군
라라715986,0.000926355008132,128.28678417035425,35.28078039094274,POINT (1071550.0000000016 1698650),의령읍,38510110,의령군
라마781222,0.0003048744486006,128.36161253504793,35.49306056747216,POINT (1078150.0000000016 1722250.0000000005),부림면,38510390,의령군
라마782123,0.0004181459739196,128.36176284500382,35.40379678130741,POINT (1078249.9999999998 1712350),지정면,38510370,의령군
라마690123,0.0002958059509008,128.26045225723948,35.40447710750096,POINT (1069049.999999999 1712350),유곡면,38510420,의령군
라마661106,0.0003020516179587,128.22837885666834,35.389346545307234,POINT (1066149.9999999995 1710650),가례면,38510310,의령군
라마674035,0.0007972393881895,128.24210617696045,35.32524473807844,POINT (1067450.000000001 1703550),가례면,38510310,의령군
라마713148,0.0002542066047014,128.28599909262002,35.42685491793851,POINT (1071350.0000000002 1714850),유곡면,38510420,의령군
라라682965,0.0001686968267413,128.25032464883515,35.262076801356166,POINT (1068249.9999999967 1696550.0000000002),화정면,38510340,의령군
라마775064,0.0007609086423694,128.3534941886074,35.35065786995211,POINT (1077550.000000003 1706450),정곡면,38510360,의령군
라라681965,0.0001766795334718,128.2492253558566,35.262083613364666,POINT (1068149.9999999998 1696550.0000000002),화정면,38510340,의령군
라마656037,0.0002760735635388,128.2223194718417,35.327167913843944,POINT (1065649.9999999998 1703750.000000001),가례면,38510310,의령군
라마697052,0.0001718466176364,128.26755441645946,35.34041420471979,POINT (1069749.9999999993 1705250),용덕면,38510350,의령군
라마605103,0.0006074687722077,128.1666987920668,35.386997681066305,POINT (1060549.9999999993 1710350.0000000005),대의면,38510330,의령군
라라699961,0.000113209100464,128.26897850172492,35.25835297368439,POINT (1069950.0000000007 1696150.0000000007),화정면,38510340,의령군
라마644045,0.0008499976713348,128.2091802872859,35.33445907409767,POINT (1064450.0000000002 1704550.000000001),가례면,38510310,의령군
라마661217,0.0002335747675876,128.2292808930735,35.489424747528375,POINT (1066149.9999999993 1721749.9999999998),봉수면,38510400,의령군
라마797236,0.0003162466519859,128.37938844133566,35.505555205677,POINT (1079750.000000002 1723650.0000000002),낙서면,38510380,의령군
라마676074,0.0001073723810963,128.24462905423033,35.36039426355748,POINT (1067649.999999999 1707450.0000000002),가례면,38510310,의령군
라마674065,0.0001099957586513,128.2423535321903,35.35229327076404,POINT (1067449.9999999993 1706549.999999999),가례면,38510310,의령군
라마627011,0.0002915215469094,128.1902148882186,35.30391190506091,POINT (1062750 1701149.9999999998),화정면,38510340,의령군
라마738154,0.0004613311524155,128.31359132591157,35.432082064070634,POINT (1073850.0000000019 1715450),유곡면,38510420,의령군
라마814220,0.0001255032841976,128.39797143127058,35.49099217936618,POINT (1081450 1722050),낙서면,38510380,의령군
라마731216,2.7303779459575588e-05,128.30643796406207,35.488032106447655,POINT (1073150.000000001 1721649.9999999998),봉수면,38510400,의령군
라마618049,0.0,128.18060307378383,35.338230031085295,POINT (1061849.999999999 1704950.000000001),칠곡면,38510320,의령군
라마755126,0.0001178216675451,128.33205854162966,35.40671001519323,POINT (1075550.0000000007 1712650.0000000005),정곡면,38510360,의령군
라마770081,0.0006053194281928,128.34815213446697,35.36602365820282,POINT (1077050.0000000033 1708150.000000001),정곡면,38510360,의령군
라마778171,0.0002729484916968,128.35781684919738,35.44710393724358,POINT (1077850.0000000002 1717149.9999999995),부림면,38510390,의령군
라마555057,0.0002006628292463,128.11133534737382,35.34581358328148,POINT (1055549.9999999998 1705749.9999999995),대의면,38510330,의령군
라라638971,0.0,128.20200207739472,35.26777690363054,POINT (1063849.999999999 1697150.0000000002),화정면,38510340,의령군
라마675034,0.0008804694146617,128.24319807433164,35.324336360651444,POINT (1067550.0000000007 1703450.0000000007),가례면,38510310,의령군
라마803200,0.0002858597242261,128.38564760505645,35.4730505319483,POINT (1080350.0000000007 1720050.0000000002),낙서면,38510380,의령군
라마759209,0.0005272710400496,128.33723805501066,35.48151084797401,POINT (1075950.0000000016 1720950),부림면,38510390,의령군
라마799058,0.0011510726042345,128.37984653487592,35.34505896443503,POINT (1079949.9999999993 1705850),정곡면,38510360,의령군
라마664205,0.0001689723664131,128.23248987338735,35.47858553807117,POINT (1066449.9999999995 1720549.9999999998),봉수면,38510400,의령군
라마803202,0.0002728608149741,128.38566738015894,35.474853662706536,POINT (1080349.9999999995 1720250),낙서면,38510380,의령군
라마799229,0.0001934667291336,128.38152460637755,35.49922817641408,POINT (1079949.9999999995 1722949.9999999998),낙서면,38510380,의령군
라마714148,0.0002522530989671,128.28710061039718,35.426847742995925,POINT (1071450.0000000012 1714850),유곡면,38510420,의령군
라마653108,0.0001685125386309,128.21958668327514,35.391202559560135,POINT (1065350.000000001 1710850.0000000005),가례면,38510310,의령군
라마575079,6.126882420636309e-06,128.13349934230425,35.36553625503239,POINT (1057550.000000003 1707950.0000000005),대의면,38510330,의령군
라마632046,0.0006914479480277,128.19598460674754,35.33543743631163,POINT (1063250 1704650.0000000007),칠곡면,38510320,의령군
라마664157,0.0004002637012329,128.23209769593126,35.43530863722212,POINT (1066450.000000001 1715750.0000000005),궁류면,38510410,의령군
라마666205,0.0002670227409525,128.23469434641865,35.47857213743239,POINT (1066650.0000000002 1720549.9999999998),봉수면,38510400,의령군
라마708088,0.0008626854024965,128.2799702865541,35.372794602539386,POINT (1070850.0000000019 1708850),용덕면,38510350,의령군
라마690010,0.0010417565731445,128.25949775807143,35.30259496542319,POINT (1069050.0000000005 1701050),의령읍,38510110,의령군
라마819228,0.0001914984478536,128.40356398719786,35.49816349636137,POINT (1081950.0000000005 1722849.9999999998),낙서면,38510380,의령군
라마713140,0.0010217906734633,128.2859290266668,35.41964215058163,POINT (1071350.0000000016 1714050.0000000002),유곡면,38510420,의령군
라마718130,0.0008719749744889,128.2913479600726,35.41059022534191,POINT (1071850.0000000012 1713050.0000000007),유곡면,38510420,의령군
라마677047,0.0001094779544754,128.24550596541948,35.33604385443794,POINT (1067749.9999999998 1704750),가례면,38510310,의령군
라마699197,0.0002908916061307,128.27099907208515,35.47113248267366,POINT (1069949.9999999988 1719749.9999999993),봉수면,38510400,의령군
라마643047,0.0008195092734354,128.2080957348238,35.336268773899135,POINT (1064349.9999999972 1704749.999999999),가례면,38510310,의령군
라마600074,0.0,128.16098051504477,35.360880717406665,POINT (1060049.9999999993 1707450.0000000002),칠곡면,38510320,의령군
라마669208,0.0003316053747304,128.23802577667843,35.481256753501604,POINT (1066950.0000000007 1720849.9999999993),봉수면,38510400,의령군
라마795212,0.000211066997313,128.37694813005606,35.48393371536488,POINT (1079550.0000000007 1721250.0000000002),낙서면,38510380,의령군
라마703007,0.0,128.27376987180247,35.29979947652104,POINT (1070349.9999999993 1700749.9999999995),의령읍,38510110,의령군
라라715991,0.0008731684665323,128.28682778207835,35.28528847441221,POINT (1071550.0000000002 1699150),의령읍,38510110,의령군
라마761233,0.0001563237195429,128.33966765433146,35.503133298968535,POINT (1076149.9999999993 1723349.9999999993),부림면,38510390,의령군
라마661216,0.0002388568838463,128.22927274675445,35.48852314961372,POINT (1066150.0000000012 1721649.9999999998),봉수면,38510400,의령군
라마765231,0.0004178509262965,128.34405895992688,35.50129938152638,POINT (1076549.9999999993 1723149.9999999995),부림면,38510390,의령군
라마732134,0.0001769462258339,128.30680200056955,35.41409459150816,POINT (1073249.9999999995 1713450.000000001),유곡면,38510420,의령군
라마588097,0.0003043567818343,128.14793839917778,35.38168974607311,POINT (1058850 1709750.0000000005),대의면,38510330,의령군
라마827207,0.0004485471647476,128.41216963511178,35.47916443299843,POINT (1082749.9999999998 1720750.0000000002),낙서면,38510380,의령군
라마718129,0.0008663588975785,128.29133914615136,35.40968862863019,POINT (1071849.9999999993 1712950),유곡면,38510420,의령군
라마661108,0.000210342199673,128.22839507027072,35.391149771037014,POINT (1066149.9999999998 1710849.999999999),가례면,38510310,의령군
라마629000,0.0008797735179051,128.19233015287347,35.29398136123311,POINT (1062949.999999999 1700049.9999999998),화정면,38510340,의령군
라마720165,0.0002521851735081,128.29386014273146,35.44213155554074,POINT (1072049.9999999995 1716550.0000000002),유곡면,38510420,의령군
라마607069,6.540736247549079e-06,128.16864790089963,35.35633018743486,POINT (1060750.0000000005 1706949.9999999995),칠곡면,38510320,의령군
라마667209,0.0002914124266907,128.23582944926704,35.4821718135501,POINT (1066750.0000000007 1720950),봉수면,38510400,의령군
라마665205,0.0002428743849612,128.23359211008489,35.47857884278464,POINT (1066550.0000000002 1720550.0000000005),봉수면,38510400,의령군
라마778070,0.0006025217288657,128.35685271753042,35.35604405358821,POINT (1077850.000000001 1707049.9999999986),정곡면,38510360,의령군
라마705051,0.0005908786938544,128.27634856682948,35.339456378452944,POINT (1070550.0000000028 1705150),용덕면,38510350,의령군
라마658053,0.0001180248907679,128.22464859722336,35.34158069939728,POINT (1065849.9999999998 1705349.999999999),가례면,38510310,의령군
라라648981,0.0008810470980303,128.21307489001535,35.27672895085895,POINT (1064849.9999999993 1698149.9999999998),화정면,38510340,의령군
라마760175,0.0010627880564074,128.3380222380456,35.4508495497631,POINT (1076049.999999999 1717549.9999999998),부림면,38510390,의령군
라마710007,0.0003794450171182,128.28146843938302,35.29974997604278,POINT (1071050 1700750.0000000002),의령읍,38510110,의령군
라마643040,0.0005261931170159,128.20804068639762,35.329957395918555,POINT (1064350.000000001 1704050.0000000007),가례면,38510310,의령군
라마720139,0.0008985080437374,128.29363011336537,35.41869013350861,POINT (1072050.0000000007 1713950.0000000005),유곡면,38510420,의령군
라마581072,8.889965183362142e-06,128.1400538446657,35.35919001740819,POINT (1058149.9999999995 1707249.9999999998),대의면,38510330,의령군
라마772176,0.0002606854434853,128.35125367110956,35.451658615882714,POINT (1077249.9999999995 1717649.9999999995),부림면,38510390,의령군
라마766160,0.0007876451951891,128.34449193833217,35.43727978056953,POINT (1076650.000000001 1716050.0000000007),유곡면,38510420,의령군
라마608061,8.340287772028544e-06,128.16968894050942,35.34911105523193,POINT (1060850.0000000012 1706150.0000000005),칠곡면,38510320,의령군
라마803097,0.0011185643351866,128.38463155796254,35.38018855546118,POINT (1080350.0000000002 1709750.000000001),지정면,38510370,의령군
라마779182,0.0001027513028837,128.35902402388672,35.45701342911456,POINT (1077950.0000000002 1718250.0000000002),부림면,38510390,의령군
라마834128,0.0010115576112292,128.4190749552647,35.407882506195904,POINT (1083449.999999999 1712850.000000001),지정면,38510370,의령군
라마661158,0.00043958337897,128.22880087870544,35.43623023686549,POINT (1066150.0000000002 1715849.9999999995),궁류면,38510410,의령군
라마659041,0.0007739831213723,128.22565224252074,35.33075463997419,POINT (1065950.0000000023 1704150),가례면,38510310,의령군
라라646983,0.0007578488024816,128.21089164784578,35.27854515903386,POINT (1064650 1698350.0000000002),화정면,38510340,의령군
라마629056,0.0005080452447645,128.1927606653872,35.34447266896318,POINT (1062949.9999999998 1705650.000000001),칠곡면,38510320,의령군
라마665095,0.0002721960762336,128.2326932555375,35.37940217044201,POINT (1066549.999999999 1709549.999999999),가례면,38510310,의령군
라마749096,0.0010573410141303,128.32517555105028,35.37970760214751,POINT (1074950.0000000007 1709650.0000000005),정곡면,38510360,의령군
라라668966,0.0003315656641421,128.23494265503393,35.263072891375096,POINT (1066849.9999999998 1696650.000000001),화정면,38510340,의령군
라마787070,0.0005007886515089,128.36675752414777,35.35597342340878,POINT (1078750.0000000002 1707050),정곡면,38510360,의령군
라마676034,0.000878894148311,128.24429821083652,35.32432959308628,POINT (1067649.999999999 1703450),가례면,38510310,의령군
라마670208,0.0003310540043052,128.23912804846893,35.48125000721682,POINT (1067049.9999999995 1720850.0000000007),봉수면,38510400,의령군
라마802199,0.0002429953729154,128.38453561063687,35.472157049006384,POINT (1080250 1719949.999999999),낙서면,38510380,의령군
라마630067,0.0002353642752869,128.19394591233532,35.35438424016708,POINT (1063049.9999999998 1706749.9999999995),칠곡면,38510320,의령군
라마673017,0.0003794567566211,128.24085799221248,35.30902230328475,POINT (1067349.9999999995 1701749.9999999998),의령읍,38510110,의령군
라마800227,0.0001205062463792,128.38260735950817,35.49741699101551,POINT (1080049.9999999995 1722750.0000000007),낙서면,38510380,의령군
라마799108,0.000443645828902,128.38033588150398,35.39013809647779,POINT (1079949.9999999995 1710849.9999999998),지정면,38510370,의령군
라마798059,0.0007560099094786,128.37875591845733,35.34596855562393,POINT (1079850.0000000023 1705950),정곡면,38510360,의령군
라마826207,0.0004466917362404,128.41106743986467,35.47917275933249,POINT (1082650.0000000005 1720750.000000001),낙서면,38510380,의령군
라라647982,0.0008761875540099,128.21198328111464,35.27763705979571,POINT (1064750.0000000002 1698249.9999999998),화정면,38510340,의령군
라마742218,0.0002002722263491,128.3185820407344,35.48975361463012,POINT (1074250 1721850.000000001),부림면,38510390,의령군
라마713053,0.0002188700300912,128.28516866456474,35.341202740588095,POINT (1071350.0000000019 1705350),용덕면,38510350,의령군
라마762233,0.0001089715249151,128.34077019790706,35.50312562024816,POINT (1076249.9999999993 1723350.0000000014),부림면,38510390,의령군
라마781219,0.0002699173826136,128.3615836592382,35.490355861938404,POINT (1078150.000000001 1721950.000000001),부림면,38510390,의령군
라마777172,0.0002872482218029,128.35672463026063,35.44801333734854,POINT (1077750.000000001 1717250),부림면,38510390,의령군
라마747098,0.0010268396010669,128.32299213050192,35.381525807498974,POINT (1074750.0000000033 1709850.000000001),정곡면,38510360,의령군
라마812201,0.0002500473457205,128.3955766617031,35.473878895969214,POINT (1081250.0000000005 1720150.0000000002),낙서면,38510380,의령군
라마694202,0.000288714786876,128.2655311709062,35.475675524221366,POINT (1069449.9999999998 1720250),봉수면,38510400,의령군
라마668208,0.0003272232994415,128.23692350452194,35.48126348971972,POINT (1066850.000000001 1720850.000000002),봉수면,38510400,의령군
라마576080,6.0919108755409184e-06,128.13460711964817,35.36643211388582,POINT (1057650.0000000007 1708050.000000001),대의면,38510330,의령군
라마698198,0.0002989114917483,128.2699055410542,35.472041110454015,POINT (1069849.9999999984 1719849.9999999998),봉수면,38510400,의령군
